State,City,Investment,Revenue,Date,Property Type
AL,MONTGOMERY,"$310,397.20","$396,737.65",2011-08-29,Land
AL,MONTGOMERY,"$600,246.99","$830,538.86",2011-08-31,Industrial
AL,MONTGOMERY,"$455,766.54","$517,800.00",2011-09-01,Residential
AL,MONTGOMERY,"$533,542.52","$494,681.25",2011-09-06,Land
AL,MONTGOMERY,"$363,970.31","$451,391.25",2011-09-11,Land
AL,MONTGOMERY,"$553,409.40","$790,095.00",2011-09-13,Residential
AL,MONTGOMERY,"$928,232.25","$736,300.00",2011-09-16,Commercial 
AL,MONTGOMERY,"$97,297.97","$152,775.00",2011-09-18,Residential
AL,MONTGOMERY,"$524,417.68","$677,857.50",2011-09-21,Industrial
AL,MONTGOMERY,"$384,259.90","$351,240.00",2011-09-21,Residential
AL,MONTGOMERY,"$970,121.68","$784,730.00",2011-09-23,Commercial 
AL,MONTGOMERY,"$205,587.21","$352,530.00",2011-09-24,Residential
AL,MONTGOMERY,"$366,949.68","$296,467.50",2011-09-29,Land
AL,MONTGOMERY,"$425,000.79","$330,997.50",2011-10-03,Industrial
AL,MONTGOMERY,"$426,388.44","$527,715.00",2011-10-07,Land
AL,MONTGOMERY,"$1,619,287.57","$1,501,500.00",2011-10-10,Commercial 
AL,MONTGOMERY,"$1,430,205.63","$1,814,900.00",2011-10-10,Commercial 
AL,MONTGOMERY,"$546,068.57","$629,895.00",2011-10-12,Industrial
AL,MONTGOMERY,"$364,912.05","$316,815.00",2011-10-13,Industrial
AL,MONTGOMERY,"$518,234.02","$412,725.00",2011-10-17,Industrial
AL,MONTGOMERY,"$898,959.91","$715,117.50",2011-10-18,Industrial
AL,MONTGOMERY,"$44,712.24","$53,810.00",2011-10-18,Commercial 
AL,MONTGOMERY,"$945,010.27","$1,401,240.00",2011-10-19,Industrial
AL,MONTGOMERY,"$612,643.31","$758,620.00",2011-10-22,Commercial 
AL,MONTGOMERY,"$67,976.45","$79,638.75",2011-11-01,Land
AL,MONTGOMERY,"$110,246.34","$145,177.50",2011-11-02,Land
AL,MONTGOMERY,"$230,581.73","$301,008.75",2011-11-04,Land
AL,MONTGOMERY,"$42,971.01","$63,690.00",2011-11-04,Industrial
AL,MONTGOMERY,"$312,217.94","$539,400.00",2011-11-07,Residential
AL,MONTGOMERY,"$125,597.60","$110,535.00",2011-11-09,Industrial
AL,MONTGOMERY,"$179,894.59","$203,685.00",2011-11-10,Land
AL,MONTGOMERY,"$598,718.90","$561,330.00",2011-11-10,Land
AL,MONTGOMERY,"$1,113,602.06","$981,225.00",2011-11-14,Industrial
AL,MONTGOMERY,"$182,781.65","$269,077.50",2011-11-15,Industrial
AL,MONTGOMERY,"$1,230,198.10","$965,512.50",2011-11-16,Industrial
AL,MONTGOMERY,"$488,287.97","$391,777.50",2011-11-20,Industrial
AL,MONTGOMERY,"$766,367.56","$931,520.00",2011-11-20,Commercial 
AL,MONTGOMERY,"$708,308.53","$577,300.00",2011-11-21,Commercial 
AL,MONTGOMERY,"$1,022,424.43","$1,461,525.00",2011-11-22,Industrial
AL,MONTGOMERY,"$1,364,683.77","$1,114,395.00",2011-11-23,Industrial
AL,MONTGOMERY,"$1,200,683.46","$1,399,267.50",2011-11-25,Industrial
AL,MONTGOMERY,"$565,384.65","$859,400.00",2011-11-26,Residential
AL,MONTGOMERY,"$719,762.00","$803,490.00",2011-12-01,Residential
AL,MONTGOMERY,"$571,667.03","$654,790.00",2011-12-05,Commercial 
AL,MONTGOMERY,"$148,495.64","$202,241.25",2011-12-09,Land
AL,MONTGOMERY,"$324,077.40","$360,090.00",2011-12-09,Land
AL,MONTGOMERY,"$106,646.76","$146,305.00",2011-12-12,Residential
AL,MONTGOMERY,"$476,612.02","$344,450.00",2011-12-20,Commercial 
AL,MONTGOMERY,"$626,932.47","$873,165.00",2011-12-23,Industrial
AL,MONTGOMERY,"$298,188.53","$268,710.00",2012-01-03,Land
AL,MONTGOMERY,"$1,328,345.34","$1,012,867.50",2012-01-04,Industrial
AL,MONTGOMERY,"$192,171.65","$150,907.50",2012-01-04,Industrial
AL,MONTGOMERY,"$679,043.66","$517,863.75",2012-01-06,Land
AL,MONTGOMERY,"$267,288.19","$224,216.25",2012-01-08,Land
AL,MONTGOMERY,"$932,090.89","$942,085.00",2012-01-11,Residential
AL,MONTGOMERY,"$137,932.39","$143,950.00",2012-01-12,Residential
AL,MONTGOMERY,"$751,773.06","$844,170.00",2012-01-14,Commercial 
AL,MONTGOMERY,"$606,748.88","$834,630.00",2012-01-15,Commercial 
AL,MONTGOMERY,"$1,223,238.58","$1,523,220.00",2012-01-21,Commercial 
AL,MONTGOMERY,"$130,381.38","$147,588.75",2012-01-21,Land
AL,MONTGOMERY,"$1,174,448.03","$973,200.00",2012-01-24,Industrial
AL,MONTGOMERY,"$1,726,605.77","$1,308,570.00",2012-01-27,Industrial
AL,MONTGOMERY,"$1,197,182.22","$1,452,750.00",2012-01-30,Industrial
AL,MONTGOMERY,"$65,629.33","$56,325.00",2012-01-30,Land
AL,MONTGOMERY,"$228,212.76","$289,158.75",2012-01-30,Land
AL,MONTGOMERY,"$128,931.44","$188,943.75",2012-01-31,Land
AL,MONTGOMERY,"$72,796.81","$116,720.00",2012-01-31,Residential
AL,MONTGOMERY,"$550,010.35","$460,815.00",2012-02-02,Industrial
AL,MONTGOMERY,"$463,831.50","$393,187.50",2012-02-02,Industrial
AL,MONTGOMERY,"$304,825.56","$439,698.75",2012-02-08,Land
AL,MONTGOMERY,"$1,331,664.45","$1,209,832.50",2012-02-09,Industrial
AL,MONTGOMERY,"$239,553.58","$375,225.00",2012-02-09,Residential
AL,MONTGOMERY,"$1,444,343.02","$1,286,500.00",2012-02-10,Commercial 
AL,MONTGOMERY,"$732,348.36","$610,807.50",2012-02-12,Industrial
AL,MONTGOMERY,"$2,303,706.11","$1,978,220.00",2012-02-25,Commercial 
AL,MONTGOMERY,"$492,986.89","$477,275.00",2012-02-27,Residential
AL,MONTGOMERY,"$1,188,854.22","$1,522,240.00",2012-03-02,Commercial 
AL,MONTGOMERY,"$283,601.35","$275,975.00",2012-03-07,Residential
AL,MONTGOMERY,"$1,052,386.16","$1,442,970.00",2012-03-10,Commercial 
AL,MONTGOMERY,"$745,012.78","$751,070.00",2012-03-13,Residential
AL,MONTGOMERY,"$446,679.11","$626,557.50",2012-03-15,Land
AL,MONTGOMERY,"$171,045.15","$137,381.25",2012-03-16,Land
AL,MONTGOMERY,"$180,454.36","$179,275.00",2012-03-17,Residential
AL,MONTGOMERY,"$717,223.95","$659,275.00",2012-03-18,Residential
AL,MONTGOMERY,"$618,444.11","$811,245.00",2012-03-20,Residential
AL,MONTGOMERY,"$157,019.57","$128,561.25",2012-03-22,Land
AL,MONTGOMERY,"$218,212.67","$233,220.00",2012-03-23,Residential
AL,MONTGOMERY,"$390,711.17","$390,990.00",2012-03-29,Residential
AL,MONTGOMERY,"$1,768,191.47","$1,977,050.00",2012-04-01,Commercial 
AL,MONTGOMERY,"$369,708.17","$376,725.00",2012-04-05,Residential
AL,MONTGOMERY,"$467,108.55","$757,150.00",2012-04-05,Residential
AL,MONTGOMERY,"$35,126.34","$61,130.00",2012-04-05,Residential
AL,MONTGOMERY,"$347,136.81","$520,250.00",2012-04-07,Residential
AL,MONTGOMERY,"$2,267,490.25","$1,915,720.00",2012-04-08,Commercial 
AL,MONTGOMERY,"$1,341,440.52","$1,168,207.50",2012-04-09,Industrial
AL,MONTGOMERY,"$483,830.47","$555,922.50",2012-04-17,Land
AL,MONTGOMERY,"$1,157,929.06","$1,339,560.00",2012-04-23,Industrial
AL,MONTGOMERY,"$698,585.96","$979,975.00",2012-04-25,Residential
AL,MONTGOMERY,"$906,729.06","$1,009,860.00",2012-04-25,Commercial 
AL,MONTGOMERY,"$1,078,783.68","$971,165.00",2012-04-26,Residential
AL,MONTGOMERY,"$411,942.92","$511,635.00",2012-04-28,Industrial
AL,MONTGOMERY,"$129,554.91","$158,235.00",2012-04-30,Land
AL,MONTGOMERY,"$426,594.84","$562,150.00",2012-05-07,Residential
AL,MONTGOMERY,"$1,136,585.27","$1,549,030.00",2012-05-09,Commercial 
AL,MONTGOMERY,"$173,613.34","$218,096.25",2012-05-11,Land
AL,MONTGOMERY,"$992,475.97","$847,155.00",2012-05-23,Industrial
AL,MONTGOMERY,"$548,465.73","$773,227.50",2012-05-26,Industrial
AL,MONTGOMERY,"$363,373.59","$343,025.00",2012-05-28,Residential
AL,MONTGOMERY,"$728,129.67","$765,872.37",2012-06-03,Residential
AL,MONTGOMERY,"$338,790.10","$299,434.42",2012-06-04,Commercial 
AL,MONTGOMERY,"$1,176,035.44","$1,164,365.07",2012-06-07,Commercial 
AL,MONTGOMERY,"$159,349.94","$179,407.01",2012-06-07,Commercial 
AL,MONTGOMERY,"$535,861.44","$491,285.85",2012-06-12,Land
AL,MONTGOMERY,"$1,359,545.83","$1,759,506.23",2012-06-13,Commercial 
AL,MONTGOMERY,"$1,545,662.43","$1,317,081.40",2012-06-13,Commercial 
AL,MONTGOMERY,"$696,150.88","$680,308.10",2012-06-17,Residential
AL,MONTGOMERY,"$1,419,123.33","$1,358,175.75",2012-06-18,Industrial
AL,MONTGOMERY,"$327,929.79","$410,750.81",2012-06-26,Land
AL,MONTGOMERY,"$1,807,509.99","$1,633,486.11",2012-06-30,Industrial
AL,MONTGOMERY,"$396,759.29","$493,230.08",2012-07-06,Land
AL,MONTGOMERY,"$130,081.56","$178,359.06",2012-07-13,Land
AL,MONTGOMERY,"$881,753.29","$689,799.87",2012-07-17,Land
AL,MONTGOMERY,"$1,271,442.00","$1,051,595.65",2012-07-18,Commercial 
AL,MONTGOMERY,"$79,360.49","$94,834.44",2012-07-21,Commercial 
AL,MONTGOMERY,"$184,141.28","$223,094.45",2012-07-22,Land
AL,MONTGOMERY,"$547,334.53","$845,904.83",2012-07-23,Residential
AL,MONTGOMERY,"$562,262.60","$963,804.10",2012-07-24,Residential
AL,MONTGOMERY,"$668,562.51","$692,967.64",2012-08-04,Land
AL,MONTGOMERY,"$199,684.49","$175,099.63",2012-08-04,Land
AL,MONTGOMERY,"$474,034.86","$818,064.20",2012-08-06,Residential
AL,MONTGOMERY,"$897,147.08","$757,832.84",2012-08-09,Commercial 
AL,MONTGOMERY,"$634,745.77","$878,788.49",2012-08-10,Residential
AL,MONTGOMERY,"$1,683,262.75","$1,523,736.28",2012-08-16,Industrial
AL,MONTGOMERY,"$613,229.26","$519,152.45",2012-08-16,Land
AL,MONTGOMERY,"$592,047.66","$1,016,985.90",2012-08-24,Residential
AL,MONTGOMERY,"$766,218.99","$1,121,467.38",2012-08-28,Industrial
AL,MONTGOMERY,"$1,112,868.80","$1,284,045.07",2012-08-30,Industrial
AL,MONTGOMERY,"$234,717.51","$185,500.00",2012-09-03,Commercial 
AL,MONTGOMERY,"$114,252.19","$160,035.00",2012-09-03,Land
AL,MONTGOMERY,"$1,231,670.91","$1,671,540.00",2012-09-09,Commercial 
AL,MONTGOMERY,"$250,522.70","$267,820.00",2012-09-14,Residential
AL,MONTGOMERY,"$52,853.23","$71,170.00",2012-09-17,Commercial 
AL,MONTGOMERY,"$140,911.36","$162,993.75",2012-09-22,Land
AL,MONTGOMERY,"$1,046,138.06","$909,795.00",2012-09-25,Industrial
AL,MONTGOMERY,"$72,474.18","$99,740.00",2012-09-28,Residential
AL,MONTGOMERY,"$334,622.22","$412,005.00",2012-09-30,Industrial
AL,MONTGOMERY,"$1,422,170.14","$1,099,100.00",2012-10-01,Commercial 
AL,MONTGOMERY,"$1,240,714.84","$1,519,590.00",2012-10-02,Commercial 
AL,MONTGOMERY,"$637,168.62","$685,820.00",2012-10-04,Commercial 
AL,MONTGOMERY,"$183,749.25","$225,120.00",2012-10-09,Commercial 
AL,MONTGOMERY,"$649,824.12","$563,115.00",2012-10-10,Land
AL,MONTGOMERY,"$173,062.96","$237,480.00",2012-10-11,Residential
AL,MONTGOMERY,"$177,459.37","$244,185.00",2012-10-27,Residential
AL,MONTGOMERY,"$123,313.22","$137,315.00",2012-10-27,Residential
AL,MONTGOMERY,"$227,416.52","$304,965.00",2012-10-27,Residential
AL,MONTGOMERY,"$944,346.08","$861,945.00",2012-10-28,Residential
AL,MONTGOMERY,"$524,320.33","$825,700.00",2012-10-31,Residential
AL,MONTGOMERY,"$204,651.45","$244,185.00",2012-11-04,Land
AL,MONTGOMERY,"$651,588.97","$611,917.50",2012-11-08,Industrial
AL,MONTGOMERY,"$247,098.00","$206,445.00",2012-11-12,Land
AL,MONTGOMERY,"$121,940.22","$189,265.00",2012-11-14,Residential
AL,MONTGOMERY,"$232,203.64","$223,218.75",2012-11-15,Land
AL,MONTGOMERY,"$469,956.87","$696,438.75",2012-11-18,Land
AL,MONTGOMERY,"$919,879.68","$1,352,625.00",2012-11-19,Industrial
AL,MONTGOMERY,"$362,278.91","$289,672.50",2012-11-21,Land
AL,MONTGOMERY,"$198,017.47","$252,650.00",2012-11-25,Commercial 
AL,MONTGOMERY,"$92,795.94","$80,775.00",2012-11-26,Land
AL,MONTGOMERY,"$269,823.33","$331,670.00",2012-12-01,Commercial 
AL,MONTGOMERY,"$82,141.43","$74,508.75",2012-12-05,Land
AL,MONTGOMERY,"$735,793.26","$614,220.00",2012-12-11,Commercial 
AL,MONTGOMERY,"$215,145.99","$217,415.00",2012-12-12,Residential
AL,MONTGOMERY,"$201,401.21","$200,315.00",2012-12-20,Residential
AL,MONTGOMERY,"$146,475.46","$208,865.00",2012-12-23,Residential
AL,MONTGOMERY,"$462,363.46","$794,945.00",2012-12-24,Residential
AL,MONTGOMERY,"$151,786.10","$173,505.00",2012-12-26,Residential
AL,MONTGOMERY,"$1,575,119.96","$1,265,460.00",2012-12-29,Commercial 
AL,MONTGOMERY,"$382,686.74","$370,000.00",2013-01-01,Residential
AL,MONTGOMERY,"$835,505.50","$716,216.25",2013-01-04,Land
AL,MONTGOMERY,"$1,230,692.98","$964,410.00",2013-01-04,Commercial 
AL,MONTGOMERY,"$78,469.29","$89,265.00",2013-01-05,Land
AL,MONTGOMERY,"$445,891.46","$656,002.50",2013-01-12,Land
AL,MONTGOMERY,"$337,932.20","$463,895.00",2013-01-16,Residential
AL,MONTGOMERY,"$277,651.29","$402,455.00",2013-01-23,Residential
AL,MONTGOMERY,"$376,445.28","$510,787.50",2013-01-26,Land
AL,MONTGOMERY,"$680,838.39","$586,582.50",2013-01-29,Land
AL,MONTGOMERY,"$543,863.28","$466,447.50",2013-01-30,Industrial
AL,MONTGOMERY,"$585,219.74","$773,810.00",2013-02-01,Commercial 
AL,MONTGOMERY,"$645,236.16","$800,025.00",2013-02-02,Industrial
AL,MONTGOMERY,"$726,322.32","$1,058,640.00",2013-02-02,Industrial
AL,MONTGOMERY,"$744,853.69","$782,670.00",2013-02-05,Residential
AL,MONTGOMERY,"$501,491.34","$717,348.75",2013-02-07,Land
AL,MONTGOMERY,"$696,999.42","$601,200.00",2013-02-07,Commercial 
AL,MONTGOMERY,"$328,715.72","$415,980.00",2013-02-08,Industrial
AL,MONTGOMERY,"$1,167,953.44","$1,097,917.50",2013-02-10,Industrial
AL,MONTGOMERY,"$316,711.92","$289,665.00",2013-02-16,Land
AL,MONTGOMERY,"$573,138.61","$907,450.00",2013-02-17,Residential
AL,MONTGOMERY,"$323,247.00","$290,810.00",2013-02-24,Commercial 
AL,MONTGOMERY,"$728,809.47","$723,140.00",2013-02-24,Residential
AL,MONTGOMERY,"$337,142.51","$326,325.00",2013-03-04,Residential
AL,MONTGOMERY,"$439,136.46","$482,900.00",2013-03-05,Commercial 
AL,MONTGOMERY,"$146,752.90","$124,350.00",2013-03-08,Industrial
AL,MONTGOMERY,"$856,682.50","$855,810.00",2013-03-12,Residential
AL,MONTGOMERY,"$562,321.00","$612,190.00",2013-03-17,Commercial 
AL,MONTGOMERY,"$975,072.29","$930,085.00",2013-03-25,Residential
AL,MONTGOMERY,"$529,392.63","$526,170.00",2013-03-25,Residential
AL,MONTGOMERY,"$1,675,076.73","$1,816,590.00",2013-03-28,Commercial 
AL,MONTGOMERY,"$689,870.04","$545,140.00",2013-03-30,Commercial 
AL,MONTGOMERY,"$281,501.82","$233,280.00",2013-04-04,Industrial
AL,MONTGOMERY,"$517,242.66","$631,638.75",2013-04-06,Land
AL,MONTGOMERY,"$154,491.41","$183,986.25",2013-04-08,Land
AL,MONTGOMERY,"$684,440.70","$878,265.00",2013-04-13,Industrial
AL,MONTGOMERY,"$976,121.09","$1,222,642.50",2013-04-14,Industrial
AL,MONTGOMERY,"$472,204.73","$602,325.00",2013-04-16,Land
AL,MONTGOMERY,"$566,905.02","$557,380.00",2013-04-19,Residential
AL,MONTGOMERY,"$379,272.44","$523,700.00",2013-04-24,Residential
AL,MONTGOMERY,"$205,805.12","$305,280.00",2013-04-25,Residential
AL,MONTGOMERY,"$613,208.44","$569,118.75",2013-04-27,Land
AL,MONTGOMERY,"$376,091.75","$286,365.00",2013-04-28,Industrial
AL,MONTGOMERY,"$177,813.88","$166,730.00",2013-04-29,Residential
AL,MONTGOMERY,"$419,569.74","$461,595.00",2013-05-01,Residential
AL,MONTGOMERY,"$581,005.36","$675,446.25",2013-05-07,Land
AL,MONTGOMERY,"$237,482.54","$312,847.50",2013-05-07,Industrial
AL,MONTGOMERY,"$686,134.47","$679,050.00",2013-05-07,Residential
AL,MONTGOMERY,"$474,205.74","$690,075.00",2013-05-08,Industrial
AL,MONTGOMERY,"$192,141.29","$278,265.00",2013-05-27,Residential
AL,MONTGOMERY,"$141,966.43","$161,140.00",2013-05-29,Commercial 
AL,MONTGOMERY,"$47,076.05","$78,830.00",2013-05-29,Residential
AL,MONTGOMERY,"$60,941.75","$106,480.00",2013-05-31,Residential
AL,MONTGOMERY,"$1,090,011.45","$1,305,759.27",2013-06-02,Industrial
AL,MONTGOMERY,"$420,997.50","$506,962.84",2013-06-03,Land
AL,MONTGOMERY,"$463,007.33","$710,648.38",2013-06-06,Commercial 
AL,MONTGOMERY,"$782,218.49","$713,160.02",2013-06-10,Land
AL,MONTGOMERY,"$1,003,196.57","$1,326,929.26",2013-06-12,Industrial
AL,MONTGOMERY,"$403,498.21","$752,774.23",2013-06-12,Residential
AL,MONTGOMERY,"$37,321.48","$50,424.20",2013-06-14,Residential
AL,MONTGOMERY,"$807,054.34","$914,987.12",2013-06-15,Residential
AL,MONTGOMERY,"$1,480,605.04","$1,452,677.84",2013-06-23,Industrial
AL,MONTGOMERY,"$166,248.51","$293,219.63",2013-06-23,Residential
AL,MONTGOMERY,"$69,661.72","$81,786.32",2013-06-26,Commercial 
AL,MONTGOMERY,"$1,096,649.64","$1,006,775.89",2013-07-05,Residential
AL,MONTGOMERY,"$1,246,668.00","$1,599,184.95",2013-07-06,Industrial
AL,MONTGOMERY,"$897,684.68","$704,371.19",2013-07-07,Land
AL,MONTGOMERY,"$419,023.56","$390,223.89",2013-07-11,Land
AL,MONTGOMERY,"$696,222.54","$617,764.99",2013-07-12,Commercial 
AL,MONTGOMERY,"$497,903.43","$583,097.72",2013-07-13,Residential
AL,MONTGOMERY,"$77,510.91","$105,073.13",2013-07-13,Land
AL,MONTGOMERY,"$1,199,747.69","$1,515,817.98",2013-07-27,Commercial 
AL,MONTGOMERY,"$1,625,673.68","$1,412,942.72",2013-07-27,Commercial 
AL,MONTGOMERY,"$202,049.69","$169,827.74",2013-07-30,Land
AL,MONTGOMERY,"$271,309.16","$376,762.49",2013-08-05,Residential
AL,MONTGOMERY,"$813,574.04","$731,655.19",2013-08-06,Land
AL,MONTGOMERY,"$782,837.92","$648,308.70",2013-08-10,Industrial
AL,MONTGOMERY,"$368,352.05","$455,197.12",2013-08-10,Industrial
AL,MONTGOMERY,"$270,486.47","$350,453.43",2013-08-11,Land
AL,MONTGOMERY,"$45,722.04","$61,410.77",2013-08-15,Industrial
AL,MONTGOMERY,"$1,003,837.34","$1,166,104.08",2013-08-22,Commercial 
AL,MONTGOMERY,"$726,389.53","$630,942.21",2013-08-23,Land
AL,MONTGOMERY,"$1,051,090.36","$1,204,804.22",2013-08-26,Commercial 
AL,MONTGOMERY,"$436,257.26","$625,560.76",2013-08-26,Land
AL,MONTGOMERY,"$581,205.98","$516,954.93",2013-08-28,Land
AL,MONTGOMERY,"$567,732.63","$486,830.00",2013-09-01,Commercial 
AL,MONTGOMERY,"$422,153.00","$603,041.25",2013-09-02,Land
AL,MONTGOMERY,"$183,114.33","$250,803.75",2013-09-04,Land
AL,MONTGOMERY,"$224,749.26","$365,380.00",2013-09-06,Residential
AL,MONTGOMERY,"$765,651.07","$766,440.00",2013-09-12,Residential
AL,MONTGOMERY,"$216,349.65","$291,180.00",2013-09-18,Industrial
AL,MONTGOMERY,"$377,247.30","$428,553.75",2013-09-18,Land
AL,MONTGOMERY,"$698,864.07","$605,362.50",2013-09-19,Land
AL,MONTGOMERY,"$113,361.19","$155,030.00",2013-09-21,Residential
AL,MONTGOMERY,"$694,563.65","$577,143.75",2013-10-02,Land
AL,MONTGOMERY,"$1,407,104.27","$1,161,082.50",2013-10-03,Industrial
AL,MONTGOMERY,"$1,552,496.70","$1,198,580.00",2013-10-09,Commercial 
AL,MONTGOMERY,"$173,492.25","$151,537.50",2013-10-11,Land
AL,MONTGOMERY,"$342,913.13","$319,920.00",2013-10-15,Industrial
AL,MONTGOMERY,"$599,665.08","$477,860.00",2013-10-16,Commercial 
AL,MONTGOMERY,"$48,774.97","$85,575.00",2013-10-22,Residential
AL,MONTGOMERY,"$1,576,033.96","$1,377,772.50",2013-10-23,Industrial
AL,MONTGOMERY,"$246,985.66","$353,437.50",2013-10-23,Land
AL,MONTGOMERY,"$608,354.79","$724,447.50",2013-10-23,Industrial
AL,MONTGOMERY,"$957,276.14","$1,342,980.00",2013-10-25,Industrial
AL,MONTGOMERY,"$322,201.72","$288,980.00",2013-10-25,Residential
AL,MONTGOMERY,"$2,068,088.57","$1,684,520.00",2013-10-26,Commercial 
AL,MONTGOMERY,"$1,408,243.20","$1,082,872.50",2013-10-27,Industrial
AL,MONTGOMERY,"$56,452.46","$80,220.00",2013-10-28,Commercial 
AL,MONTGOMERY,"$1,021,181.20","$1,158,450.00",2013-10-30,Commercial 
AL,MONTGOMERY,"$837,407.56","$1,248,930.00",2013-10-31,Industrial
