State,City,Investment,Revenue,Date,Property Type
RI,PROVIDENCE,"$1,803,956.89","$1,491,292.50",2012-03-27,Industrial
RI,PROVIDENCE,"$431,198.32","$356,350.00",2012-04-01,Residential
RI,PROVIDENCE,"$658,581.58","$564,821.25",2012-04-02,Land
RI,PROVIDENCE,"$368,337.46","$539,175.00",2012-04-22,Residential
RI,PROVIDENCE,"$104,532.93","$93,000.00",2012-04-27,Land
RI,PROVIDENCE,"$963,561.51","$1,303,610.00",2012-05-04,Commercial 
RI,PROVIDENCE,"$332,706.73","$478,575.00",2012-05-04,Residential
RI,PROVIDENCE,"$308,997.83","$348,045.00",2012-05-09,Industrial
RI,PROVIDENCE,"$349,607.89","$300,978.75",2012-05-10,Land
RI,PROVIDENCE,"$515,450.56","$746,080.00",2012-05-15,Residential
RI,PROVIDENCE,"$337,496.22","$282,596.25",2012-05-23,Land
RI,PROVIDENCE,"$842,128.83","$1,156,897.50",2012-05-27,Industrial
RI,PROVIDENCE,"$932,828.99","$1,166,692.50",2012-05-31,Industrial
RI,PROVIDENCE,"$58,143.95","$95,631.19",2012-06-09,Commercial 
RI,PROVIDENCE,"$301,118.38","$437,826.52",2012-06-14,Commercial 
RI,PROVIDENCE,"$494,770.52","$632,230.68",2012-06-22,Residential
RI,PROVIDENCE,"$555,048.44","$773,272.94",2012-07-18,Land
RI,PROVIDENCE,"$33,998.04","$50,212.34",2012-07-31,Industrial
RI,PROVIDENCE,"$1,364,876.43","$1,501,670.11",2012-08-09,Commercial 
RI,PROVIDENCE,"$1,452,918.38","$1,551,630.27",2012-08-11,Industrial
RI,PROVIDENCE,"$1,192,040.11","$1,336,788.24",2012-08-30,Commercial 
RI,PROVIDENCE,"$896,428.53","$1,019,572.50",2012-09-06,Industrial
RI,PROVIDENCE,"$823,208.49","$739,447.50",2012-09-15,Land
RI,PROVIDENCE,"$844,445.73","$737,088.75",2012-09-21,Land
RI,PROVIDENCE,"$1,234,169.21","$919,960.00",2012-09-24,Commercial 
RI,PROVIDENCE,"$1,522,354.18","$1,292,760.00",2012-10-06,Industrial
RI,PROVIDENCE,"$536,045.63","$456,015.00",2012-10-09,Land
RI,PROVIDENCE,"$745,116.31","$903,127.50",2012-10-13,Industrial
RI,PROVIDENCE,"$568,311.93","$735,907.50",2012-10-21,Land
RI,PROVIDENCE,"$223,021.05","$192,423.75",2012-10-21,Land
RI,PROVIDENCE,"$351,218.29","$447,600.00",2012-11-08,Industrial
RI,PROVIDENCE,"$827,188.09","$734,677.50",2012-11-09,Land
RI,PROVIDENCE,"$1,200,358.46","$949,020.00",2012-11-18,Industrial
RI,PROVIDENCE,"$611,518.18","$565,680.00",2012-11-20,Residential
RI,PROVIDENCE,"$1,188,850.37","$930,220.00",2012-11-22,Commercial 
RI,PROVIDENCE,"$282,964.13","$421,046.25",2012-12-01,Land
RI,PROVIDENCE,"$162,431.67","$213,000.00",2012-12-12,Industrial
RI,PROVIDENCE,"$1,525,309.19","$1,225,200.00",2012-12-12,Commercial 
RI,PROVIDENCE,"$267,302.16","$300,630.00",2012-12-12,Industrial
RI,PROVIDENCE,"$1,758,979.65","$1,377,517.50",2012-12-22,Industrial
RI,PROVIDENCE,"$175,650.39","$149,981.25",2012-12-28,Land
RI,PROVIDENCE,"$67,878.01","$90,697.50",2013-01-01,Land
RI,PROVIDENCE,"$660,655.45","$809,820.00",2013-01-06,Residential
RI,PROVIDENCE,"$260,954.14","$283,070.00",2013-01-13,Commercial 
RI,PROVIDENCE,"$583,269.11","$587,355.00",2013-01-15,Residential
RI,PROVIDENCE,"$717,553.83","$683,610.00",2013-01-24,Industrial
RI,PROVIDENCE,"$443,831.89","$432,881.25",2013-01-28,Land
RI,PROVIDENCE,"$288,218.81","$443,480.00",2013-02-02,Residential
RI,PROVIDENCE,"$1,312,042.92","$1,142,467.50",2013-02-09,Industrial
RI,PROVIDENCE,"$620,340.52","$691,102.50",2013-02-14,Industrial
RI,PROVIDENCE,"$441,871.72","$611,688.75",2013-02-16,Land
RI,PROVIDENCE,"$1,530,002.20","$1,921,380.00",2013-02-18,Commercial 
RI,PROVIDENCE,"$695,120.04","$676,020.00",2013-02-20,Residential
RI,PROVIDENCE,"$738,068.96","$649,680.00",2013-02-20,Industrial
RI,PROVIDENCE,"$983,703.70","$1,132,725.00",2013-02-28,Industrial
RI,PROVIDENCE,"$1,068,458.03","$878,962.50",2013-03-07,Industrial
RI,PROVIDENCE,"$24,700.71","$37,805.00",2013-03-08,Residential
RI,PROVIDENCE,"$122,038.87","$100,912.50",2013-03-09,Land
RI,PROVIDENCE,"$1,842,328.75","$1,491,480.00",2013-03-17,Industrial
RI,PROVIDENCE,"$433,264.54","$578,850.00",2013-03-30,Residential
RI,PROVIDENCE,"$750,713.92","$695,465.00",2013-03-31,Residential
RI,PROVIDENCE,"$454,020.58","$404,985.00",2013-04-14,Land
RI,PROVIDENCE,"$971,007.14","$1,276,297.50",2013-04-16,Industrial
RI,PROVIDENCE,"$583,967.56","$452,677.50",2013-04-16,Land
RI,PROVIDENCE,"$44,342.35","$63,033.75",2013-04-20,Land
RI,PROVIDENCE,"$269,627.75","$337,275.00",2013-04-28,Land
RI,PROVIDENCE,"$1,092,962.58","$1,227,540.00",2013-05-12,Commercial 
RI,PROVIDENCE,"$1,105,066.04","$846,060.00",2013-05-28,Commercial 
RI,PROVIDENCE,"$1,327,746.13","$1,194,195.00",2013-05-28,Industrial
RI,PROVIDENCE,"$238,300.33","$365,990.00",2013-05-30,Residential
RI,PROVIDENCE,"$408,577.28","$395,237.25",2013-06-01,Residential
RI,PROVIDENCE,"$244,816.26","$253,275.97",2013-06-02,Residential
RI,PROVIDENCE,"$297,807.10","$385,826.40",2013-06-05,Land
RI,PROVIDENCE,"$317,956.43","$413,156.22",2013-06-09,Industrial
RI,PROVIDENCE,"$1,598,003.96","$1,596,376.77",2013-06-10,Commercial 
RI,PROVIDENCE,"$55,703.63","$81,671.34",2013-06-18,Industrial
RI,PROVIDENCE,"$219,363.88","$347,876.08",2013-06-21,Land
RI,PROVIDENCE,"$795,250.57","$1,042,941.94",2013-06-28,Commercial 
RI,PROVIDENCE,"$143,074.43","$286,767.76",2013-07-02,Residential
RI,PROVIDENCE,"$148,630.06","$231,868.84",2013-07-03,Industrial
RI,PROVIDENCE,"$233,383.08","$201,461.04",2013-07-11,Land
RI,PROVIDENCE,"$715,553.35","$726,745.37",2013-07-13,Residential
RI,PROVIDENCE,"$927,248.23","$1,588,200.47",2013-07-23,Commercial 
RI,PROVIDENCE,"$327,074.45","$539,502.96",2013-07-25,Commercial 
RI,PROVIDENCE,"$305,088.19","$449,600.46",2013-08-01,Residential
RI,PROVIDENCE,"$1,342,414.65","$1,219,263.82",2013-08-12,Industrial
RI,PROVIDENCE,"$897,925.23","$1,330,059.11",2013-08-12,Commercial 
RI,PROVIDENCE,"$306,148.35","$425,743.30",2013-08-12,Residential
RI,PROVIDENCE,"$324,966.08","$389,196.72",2013-08-15,Land
RI,PROVIDENCE,"$1,692,400.33","$1,644,446.92",2013-08-25,Commercial 
RI,PROVIDENCE,"$260,559.96","$304,346.25",2013-09-18,Land
RI,PROVIDENCE,"$559,663.63","$749,205.00",2013-09-19,Land
RI,PROVIDENCE,"$775,798.94","$907,972.50",2013-09-22,Industrial
RI,PROVIDENCE,"$385,167.65","$514,916.25",2013-09-23,Land
RI,PROVIDENCE,"$286,254.22","$397,492.50",2013-09-26,Land
RI,PROVIDENCE,"$900,195.42","$732,925.00",2013-09-29,Residential
RI,PROVIDENCE,"$753,638.34","$1,035,217.50",2013-10-08,Industrial
RI,PROVIDENCE,"$392,229.86","$295,425.00",2013-10-12,Industrial
RI,PROVIDENCE,"$595,026.66","$712,777.50",2013-10-19,Industrial
RI,PROVIDENCE,"$205,859.16","$258,900.00",2013-10-19,Industrial
RI,PROVIDENCE,"$820,095.09","$805,235.00",2013-10-22,Residential
RI,PROVIDENCE,"$565,065.97","$469,987.50",2013-10-30,Land
RI,PROVIDENCE,"$954,642.25","$836,550.00",2013-11-13,Residential
RI,PROVIDENCE,"$413,583.76","$397,080.00",2013-11-24,Residential
RI,PROVIDENCE,"$589,278.79","$519,866.25",2013-11-29,Land
RI,PROVIDENCE,"$1,143,121.54","$885,790.00",2013-12-01,Commercial 
RI,PROVIDENCE,"$2,265,470.00","$1,647,500.00",2013-12-04,Commercial 
RI,PROVIDENCE,"$265,748.63","$382,890.00",2013-12-05,Land
RI,PROVIDENCE,"$50,970.45","$49,115.00",2013-12-16,Residential
RI,PROVIDENCE,"$1,599,089.66","$1,278,750.00",2013-12-20,Industrial
RI,PROVIDENCE,"$892,698.92","$697,200.00",2013-12-22,Commercial 
RI,PROVIDENCE,"$309,122.04","$267,950.00",2013-12-25,Residential
RI,PROVIDENCE,"$931,351.05","$1,169,055.00",2014-01-12,Industrial
RI,PROVIDENCE,"$405,915.13","$485,602.50",2014-01-14,Industrial
RI,PROVIDENCE,"$1,052,465.78","$1,303,282.50",2014-01-19,Industrial
RI,PROVIDENCE,"$57,779.66","$65,178.75",2014-01-21,Land
RI,PROVIDENCE,"$878,265.71","$889,890.00",2014-02-08,Residential
RI,PROVIDENCE,"$1,444,839.22","$1,108,192.50",2014-02-14,Industrial
RI,PROVIDENCE,"$1,066,810.25","$834,820.00",2014-02-24,Commercial 
RI,PROVIDENCE,"$427,864.79","$545,043.75",2014-02-28,Land
RI,PROVIDENCE,"$1,044,124.46","$1,389,470.00",2014-03-13,Commercial 
RI,PROVIDENCE,"$679,654.88","$564,577.50",2014-03-27,Land
RI,PROVIDENCE,"$384,689.83","$609,305.00",2014-03-30,Residential
RI,PROVIDENCE,"$454,461.02","$715,305.00",2014-04-08,Residential
RI,PROVIDENCE,"$113,816.64","$108,885.00",2014-04-14,Residential
RI,PROVIDENCE,"$484,719.73","$558,015.00",2014-04-14,Land
RI,PROVIDENCE,"$53,289.64","$62,246.25",2014-04-17,Land
RI,PROVIDENCE,"$275,801.35","$356,775.00",2014-04-18,Industrial
RI,PROVIDENCE,"$1,435,193.32","$1,076,020.00",2014-04-23,Commercial 
RI,PROVIDENCE,"$215,981.65","$336,880.00",2014-04-24,Residential
RI,PROVIDENCE,"$25,862.36","$32,180.00",2014-04-26,Residential
RI,PROVIDENCE,"$361,150.14","$522,635.00",2014-04-28,Residential
RI,PROVIDENCE,"$223,721.62","$291,690.00",2014-05-09,Commercial 
RI,PROVIDENCE,"$1,643,099.92","$1,374,450.00",2014-05-14,Commercial 
RI,PROVIDENCE,"$346,670.55","$313,785.00",2014-05-18,Industrial
RI,PROVIDENCE,"$1,582,324.60","$1,454,445.00",2014-05-20,Industrial
RI,PROVIDENCE,"$1,397,240.32","$1,669,370.00",2014-05-21,Commercial 
RI,PROVIDENCE,"$48,586.69","$50,360.00",2014-05-22,Residential
RI,PROVIDENCE,"$338,691.08","$451,155.00",2014-05-25,Land
RI,PROVIDENCE,"$28,634.73","$23,242.50",2014-05-26,Land
RI,PROVIDENCE,"$98,624.08","$152,210.55",2014-06-03,Residential
RI,PROVIDENCE,"$766,388.69","$1,031,152.45",2014-06-07,Commercial 
RI,PROVIDENCE,"$458,724.58","$703,394.38",2014-06-07,Land
RI,PROVIDENCE,"$79,779.92","$111,508.66",2014-06-10,Land
RI,PROVIDENCE,"$2,564,665.03","$2,137,241.83",2014-06-15,Commercial 
RI,PROVIDENCE,"$2,163,522.33","$2,008,105.15",2014-06-19,Commercial 
RI,PROVIDENCE,"$579,449.11","$1,083,897.45",2014-06-25,Residential
RI,PROVIDENCE,"$1,019,369.00","$917,293.64",2014-07-01,Industrial
RI,PROVIDENCE,"$777,892.68","$697,220.92",2014-07-08,Land
RI,PROVIDENCE,"$1,376,644.84","$1,250,384.78",2014-07-20,Industrial
RI,PROVIDENCE,"$1,262,596.88","$1,429,008.41",2014-07-22,Industrial
RI,PROVIDENCE,"$360,938.85","$347,634.97",2014-08-03,Residential
RI,PROVIDENCE,"$249,371.84","$227,208.91",2014-08-11,Land
RI,PROVIDENCE,"$262,394.75","$389,314.48",2014-08-21,Residential
RI,PROVIDENCE,"$1,117,637.46","$1,080,517.76",2014-08-21,Industrial
RI,PROVIDENCE,"$34,466.94","$45,273.62",2014-08-29,Land
RI,PROVIDENCE,"$1,278,924.06","$1,072,740.00",2014-09-02,Commercial 
RI,PROVIDENCE,"$1,377,702.72","$1,914,280.00",2014-09-08,Commercial 
RI,PROVIDENCE,"$773,462.81","$625,700.00",2014-09-15,Residential
RI,PROVIDENCE,"$150,216.60","$182,343.75",2014-09-20,Land
RI,PROVIDENCE,"$70,102.07","$92,610.00",2014-09-25,Land
RI,PROVIDENCE,"$422,094.48","$388,323.75",2014-09-29,Land
RI,PROVIDENCE,"$212,483.37","$184,331.25",2014-09-30,Land
RI,PROVIDENCE,"$201,914.70","$183,975.00",2014-10-01,Industrial
RI,PROVIDENCE,"$2,293,563.73","$1,878,200.00",2014-10-23,Commercial 
RI,PROVIDENCE,"$504,669.45","$641,958.75",2014-10-26,Land
RI,PROVIDENCE,"$219,043.70","$299,538.75",2014-10-31,Land
RI,PROVIDENCE,"$823,755.48","$714,860.00",2014-11-02,Commercial 
RI,PROVIDENCE,"$885,977.34","$1,024,050.00",2014-11-02,Industrial
RI,PROVIDENCE,"$90,838.77","$73,616.25",2014-11-03,Land
RI,PROVIDENCE,"$373,099.97","$430,856.25",2014-11-11,Land
RI,PROVIDENCE,"$383,745.41","$609,335.00",2014-11-16,Residential
RI,PROVIDENCE,"$529,553.75","$701,930.00",2014-11-18,Residential
RI,PROVIDENCE,"$1,148,423.20","$1,588,380.00",2014-11-21,Commercial 
RI,PROVIDENCE,"$1,039,192.20","$1,217,722.50",2014-11-22,Industrial
RI,PROVIDENCE,"$1,439,159.48","$1,170,367.50",2014-12-03,Industrial
RI,PROVIDENCE,"$149,959.54","$129,750.00",2014-12-04,Land
RI,PROVIDENCE,"$91,720.62","$145,440.00",2014-12-04,Residential
RI,PROVIDENCE,"$314,642.00","$428,715.00",2014-12-05,Residential
RI,PROVIDENCE,"$235,675.50","$169,410.00",2014-12-08,Commercial 
RI,PROVIDENCE,"$203,575.96","$242,032.50",2014-12-10,Industrial
RI,PROVIDENCE,"$922,879.03","$796,580.00",2014-12-16,Commercial 
RI,PROVIDENCE,"$268,598.85","$219,375.00",2014-12-20,Land
RI,PROVIDENCE,"$628,652.50","$581,590.00",2014-12-23,Residential
RI,PROVIDENCE,"$965,407.53","$1,313,497.50",2015-01-05,Industrial
RI,PROVIDENCE,"$221,123.08","$267,982.50",2015-01-08,Industrial
RI,PROVIDENCE,"$934,637.62","$1,037,590.00",2015-01-16,Commercial 
RI,PROVIDENCE,"$1,001,584.51","$876,250.00",2015-02-07,Commercial 
RI,PROVIDENCE,"$438,234.78","$373,040.00",2015-02-12,Commercial 
RI,PROVIDENCE,"$255,440.52","$239,480.00",2015-02-17,Residential
RI,PROVIDENCE,"$1,048,243.73","$946,102.50",2015-02-22,Industrial
RI,PROVIDENCE,"$1,177,531.57","$1,387,927.50",2015-02-24,Industrial
RI,PROVIDENCE,"$721,842.78","$666,525.00",2015-03-08,Residential
RI,PROVIDENCE,"$541,715.75","$474,742.50",2015-03-13,Industrial
RI,PROVIDENCE,"$49,050.35","$68,120.00",2015-03-22,Commercial 
RI,PROVIDENCE,"$1,940,409.59","$1,466,685.00",2015-03-23,Industrial
RI,PROVIDENCE,"$43,784.19","$35,193.75",2015-03-24,Land
RI,PROVIDENCE,"$57,558.96","$52,825.00",2015-03-27,Residential
RI,PROVIDENCE,"$624,664.65","$743,887.50",2015-04-03,Land
RI,PROVIDENCE,"$387,654.21","$511,790.00",2015-04-16,Residential
RI,PROVIDENCE,"$105,367.11","$92,512.50",2015-04-19,Industrial
RI,PROVIDENCE,"$969,069.49","$771,160.00",2015-04-21,Commercial 
RI,PROVIDENCE,"$851,542.75","$1,049,887.50",2015-05-01,Industrial
RI,PROVIDENCE,"$1,367,390.30","$1,143,150.00",2015-05-06,Industrial
RI,PROVIDENCE,"$2,195,764.31","$1,708,910.00",2015-05-10,Commercial 
RI,PROVIDENCE,"$426,855.23","$583,590.00",2015-05-14,Land
RI,PROVIDENCE,"$470,924.30","$425,675.00",2015-05-16,Residential
RI,PROVIDENCE,"$593,552.16","$488,996.25",2015-05-23,Land
RI,PROVIDENCE,"$98,247.09","$143,655.00",2015-05-29,Industrial
RI,PROVIDENCE,"$165,593.74","$241,551.91",2015-06-08,Residential
RI,PROVIDENCE,"$798,840.87","$996,759.15",2015-06-09,Residential
RI,PROVIDENCE,"$323,055.47","$353,769.02",2015-06-10,Residential
RI,PROVIDENCE,"$68,236.34","$68,340.60",2015-06-15,Residential
RI,PROVIDENCE,"$401,147.56","$621,733.82",2015-06-17,Residential
RI,PROVIDENCE,"$431,974.38","$709,628.97",2015-06-23,Industrial
RI,PROVIDENCE,"$340,506.81","$311,740.58",2015-06-28,Industrial
RI,PROVIDENCE,"$602,773.39","$812,362.02",2015-06-30,Industrial
RI,PROVIDENCE,"$1,799,605.27","$2,359,609.76",2015-06-30,Commercial 
RI,PROVIDENCE,"$890,366.17","$798,285.78",2015-07-16,Commercial 
RI,PROVIDENCE,"$1,329,741.80","$1,327,974.91",2015-07-30,Industrial
RI,PROVIDENCE,"$194,779.74","$271,100.59",2015-08-01,Commercial 
RI,PROVIDENCE,"$503,434.73","$574,528.80",2015-08-04,Residential
RI,PROVIDENCE,"$1,108,909.70","$1,713,908.38",2015-08-05,Commercial 
RI,PROVIDENCE,"$146,793.19","$116,531.18",2015-08-06,Commercial 
RI,PROVIDENCE,"$893,799.89","$1,098,916.80",2015-08-06,Commercial 
RI,PROVIDENCE,"$1,191,237.90","$1,551,110.94",2015-08-30,Commercial 
RI,PROVIDENCE,"$633,016.65","$593,895.00",2015-09-03,Land
RI,PROVIDENCE,"$334,893.65","$278,392.50",2015-09-07,Land
RI,PROVIDENCE,"$927,266.63","$794,620.00",2015-09-08,Commercial 
RI,PROVIDENCE,"$52,522.30","$49,387.50",2015-09-11,Land
RI,PROVIDENCE,"$658,035.85","$613,290.00",2015-09-21,Residential
RI,PROVIDENCE,"$534,454.74","$413,328.75",2015-09-23,Land
RI,PROVIDENCE,"$436,348.76","$469,700.00",2015-10-02,Commercial 
RI,PROVIDENCE,"$891,961.01","$744,877.50",2015-10-05,Land
RI,PROVIDENCE,"$621,640.57","$606,580.00",2015-10-07,Residential
RI,PROVIDENCE,"$1,870,445.57","$1,437,135.00",2015-10-19,Industrial
RI,PROVIDENCE,"$1,285,467.04","$1,093,470.00",2015-11-03,Industrial
RI,PROVIDENCE,"$383,370.41","$319,890.00",2015-11-05,Land
RI,PROVIDENCE,"$46,254.35","$55,910.00",2015-11-06,Residential
RI,PROVIDENCE,"$518,449.98","$671,440.00",2015-11-22,Commercial 
RI,PROVIDENCE,"$553,052.51","$446,190.00",2015-12-11,Industrial
RI,PROVIDENCE,"$1,463,474.65","$1,054,420.00",2015-12-12,Commercial 
RI,PROVIDENCE,"$91,652.16","$107,200.00",2015-12-14,Commercial 
