State,City,Investment,Revenue,Date,Property Type
DC,WASHINGTON,"$80,044.91","$119,137.50",2011-02-11,Land
DC,WASHINGTON,"$279,717.00","$397,421.25",2011-02-18,Land
DC,WASHINGTON,"$2,374,270.43","$1,926,760.00",2011-02-18,Commercial 
DC,WASHINGTON,"$441,078.49","$332,250.00",2011-02-19,Land
DC,WASHINGTON,"$1,769,405.62","$1,269,450.00",2011-02-21,Commercial 
DC,WASHINGTON,"$1,498,651.55","$1,399,912.50",2011-02-26,Industrial
DC,WASHINGTON,"$788,892.03","$654,990.00",2011-02-26,Residential
DC,WASHINGTON,"$312,788.13","$413,595.00",2011-02-26,Residential
DC,WASHINGTON,"$427,937.96","$509,407.50",2011-02-27,Land
DC,WASHINGTON,"$290,904.97","$431,130.00",2011-03-02,Land
DC,WASHINGTON,"$212,658.88","$272,685.00",2011-03-03,Residential
DC,WASHINGTON,"$448,405.84","$416,377.50",2011-03-03,Industrial
DC,WASHINGTON,"$518,366.44","$640,567.50",2011-03-05,Land
DC,WASHINGTON,"$138,064.71","$112,657.50",2011-03-06,Land
DC,WASHINGTON,"$346,744.56","$294,180.00",2011-03-06,Commercial 
DC,WASHINGTON,"$615,053.07","$867,787.50",2011-03-07,Industrial
DC,WASHINGTON,"$511,700.53","$650,860.00",2011-03-09,Commercial 
DC,WASHINGTON,"$1,694,470.90","$1,814,110.00",2011-03-09,Commercial 
DC,WASHINGTON,"$281,019.96","$415,710.00",2011-03-09,Industrial
DC,WASHINGTON,"$1,087,591.59","$798,150.00",2011-03-10,Commercial 
DC,WASHINGTON,"$704,321.26","$958,785.00",2011-03-12,Residential
DC,WASHINGTON,"$991,183.58","$913,905.00",2011-03-13,Residential
DC,WASHINGTON,"$623,168.76","$686,120.00",2011-03-15,Commercial 
DC,WASHINGTON,"$753,768.29","$981,560.00",2011-03-17,Residential
DC,WASHINGTON,"$214,537.85","$317,395.00",2011-03-17,Residential
DC,WASHINGTON,"$745,473.86","$565,590.00",2011-03-19,Commercial 
DC,WASHINGTON,"$495,485.92","$609,671.25",2011-03-21,Land
DC,WASHINGTON,"$693,579.52","$620,347.50",2011-03-21,Land
DC,WASHINGTON,"$354,981.69","$305,400.00",2011-03-23,Land
DC,WASHINGTON,"$737,323.72","$949,920.00",2011-03-24,Commercial 
DC,WASHINGTON,"$467,846.11","$566,516.25",2011-03-25,Land
DC,WASHINGTON,"$2,366,595.87","$1,738,530.00",2011-03-28,Commercial 
DC,WASHINGTON,"$460,622.69","$357,660.00",2011-03-29,Commercial 
DC,WASHINGTON,"$520,152.07","$691,625.00",2011-03-30,Residential
DC,WASHINGTON,"$36,398.24","$43,740.00",2011-04-02,Land
DC,WASHINGTON,"$174,036.33","$200,505.00",2011-04-04,Land
DC,WASHINGTON,"$617,407.38","$534,180.00",2011-04-04,Industrial
DC,WASHINGTON,"$485,918.76","$404,560.00",2011-04-05,Residential
DC,WASHINGTON,"$2,288,976.83","$1,865,470.00",2011-04-05,Commercial 
DC,WASHINGTON,"$152,804.56","$198,550.00",2011-04-05,Commercial 
DC,WASHINGTON,"$652,325.78","$647,895.00",2011-04-06,Residential
DC,WASHINGTON,"$720,769.42","$622,012.50",2011-04-07,Land
DC,WASHINGTON,"$271,263.47","$385,480.00",2011-04-09,Residential
DC,WASHINGTON,"$337,402.10","$291,725.00",2011-04-10,Residential
DC,WASHINGTON,"$259,006.92","$338,070.00",2011-04-11,Residential
DC,WASHINGTON,"$688,472.66","$555,000.00",2011-04-14,Commercial 
DC,WASHINGTON,"$342,772.55","$334,615.00",2011-04-15,Residential
DC,WASHINGTON,"$792,593.87","$629,782.50",2011-04-20,Land
DC,WASHINGTON,"$1,490,464.49","$1,975,690.00",2011-04-22,Commercial 
DC,WASHINGTON,"$142,175.13","$109,027.50",2011-04-23,Industrial
DC,WASHINGTON,"$866,947.66","$677,500.00",2011-04-24,Commercial 
DC,WASHINGTON,"$347,094.93","$446,332.50",2011-04-26,Land
DC,WASHINGTON,"$456,354.62","$405,277.50",2011-04-27,Land
DC,WASHINGTON,"$693,232.36","$867,940.00",2011-04-28,Commercial 
DC,WASHINGTON,"$672,458.86","$603,860.00",2011-04-30,Residential
DC,WASHINGTON,"$82,151.16","$126,810.00",2011-04-30,Residential
DC,WASHINGTON,"$426,177.52","$544,615.00",2011-05-05,Residential
DC,WASHINGTON,"$294,010.42","$377,430.00",2011-05-07,Land
DC,WASHINGTON,"$95,091.91","$127,555.00",2011-05-09,Residential
DC,WASHINGTON,"$710,016.81","$875,165.00",2011-05-09,Residential
DC,WASHINGTON,"$115,666.97","$160,585.00",2011-05-12,Residential
DC,WASHINGTON,"$941,021.38","$1,107,950.00",2011-05-12,Commercial 
DC,WASHINGTON,"$881,574.08","$679,676.25",2011-05-14,Land
DC,WASHINGTON,"$620,366.10","$735,240.00",2011-05-14,Commercial 
DC,WASHINGTON,"$409,344.00","$356,255.00",2011-05-18,Residential
DC,WASHINGTON,"$306,568.64","$253,660.00",2011-05-20,Commercial 
DC,WASHINGTON,"$190,559.91","$167,943.75",2011-05-21,Land
DC,WASHINGTON,"$877,180.98","$1,303,215.00",2011-05-22,Industrial
DC,WASHINGTON,"$941,106.00","$1,176,015.00",2011-05-25,Industrial
DC,WASHINGTON,"$719,350.67","$587,887.50",2011-05-26,Industrial
DC,WASHINGTON,"$1,118,479.66","$976,110.00",2011-05-28,Residential
DC,WASHINGTON,"$412,931.28","$561,322.50",2011-05-30,Industrial
DC,WASHINGTON,"$758,351.46","$657,770.00",2011-05-30,Commercial 
DC,WASHINGTON,"$952,518.42","$756,015.00",2011-05-30,Industrial
DC,WASHINGTON,"$1,209,377.49","$1,472,677.50",2011-05-31,Industrial
DC,WASHINGTON,"$516,262.61","$763,095.00",2011-05-31,Residential
DC,WASHINGTON,"$425,209.77","$385,528.10",2011-06-02,Residential
DC,WASHINGTON,"$1,615,666.46","$2,311,966.75",2011-06-02,Commercial 
DC,WASHINGTON,"$25,360.66","$23,314.63",2011-06-05,Land
DC,WASHINGTON,"$1,651,134.91","$1,636,925.61",2011-06-05,Commercial 
DC,WASHINGTON,"$387,237.70","$353,978.98",2011-06-05,Land
DC,WASHINGTON,"$277,572.43","$248,035.06",2011-06-13,Commercial 
DC,WASHINGTON,"$1,656,987.82","$1,632,516.16",2011-06-15,Commercial 
DC,WASHINGTON,"$590,449.12","$1,093,568.55",2011-06-17,Industrial
DC,WASHINGTON,"$534,837.31","$738,346.24",2011-06-18,Land
DC,WASHINGTON,"$39,399.83","$61,974.95",2011-06-19,Land
DC,WASHINGTON,"$252,684.69","$251,681.03",2011-06-22,Land
DC,WASHINGTON,"$528,684.13","$452,177.06",2011-06-22,Industrial
DC,WASHINGTON,"$499,691.83","$789,757.39",2011-06-22,Land
DC,WASHINGTON,"$2,047,486.01","$1,966,821.39",2011-06-22,Commercial 
DC,WASHINGTON,"$59,479.12","$90,790.48",2011-06-27,Land
DC,WASHINGTON,"$1,186,546.35","$1,198,483.40",2011-06-29,Industrial
DC,WASHINGTON,"$1,128,800.83","$1,332,947.60",2011-06-30,Industrial
DC,WASHINGTON,"$718,670.43","$1,191,639.83",2011-07-03,Residential
DC,WASHINGTON,"$525,680.34","$956,191.48",2011-07-06,Residential
DC,WASHINGTON,"$41,500.08","$42,818.26",2011-07-07,Land
DC,WASHINGTON,"$121,632.54","$191,589.82",2011-07-07,Residential
DC,WASHINGTON,"$1,626,765.75","$1,239,421.31",2011-07-07,Commercial 
DC,WASHINGTON,"$497,896.59","$718,645.69",2011-07-08,Commercial 
DC,WASHINGTON,"$1,025,675.62","$1,338,042.80",2011-07-10,Commercial 
DC,WASHINGTON,"$503,354.28","$459,565.57",2011-07-14,Residential
DC,WASHINGTON,"$876,055.39","$810,998.20",2011-07-15,Industrial
DC,WASHINGTON,"$402,872.21","$419,352.91",2011-07-16,Commercial 
DC,WASHINGTON,"$1,028,926.44","$1,547,478.12",2011-07-19,Industrial
DC,WASHINGTON,"$768,407.89","$722,381.29",2011-07-20,Land
DC,WASHINGTON,"$1,646,248.71","$1,422,441.90",2011-07-25,Industrial
DC,WASHINGTON,"$583,577.29","$911,165.24",2011-07-25,Industrial
DC,WASHINGTON,"$1,604,172.03","$1,371,582.41",2011-07-26,Industrial
DC,WASHINGTON,"$974,765.80","$1,027,324.73",2011-07-26,Residential
DC,WASHINGTON,"$403,461.14","$607,106.98",2011-07-27,Land
DC,WASHINGTON,"$532,107.44","$921,866.87",2011-07-27,Industrial
DC,WASHINGTON,"$1,247,077.84","$1,917,150.32",2011-08-03,Commercial 
DC,WASHINGTON,"$724,974.27","$973,847.42",2011-08-08,Residential
DC,WASHINGTON,"$1,541,732.01","$1,808,163.44",2011-08-11,Commercial 
DC,WASHINGTON,"$915,768.95","$879,812.21",2011-08-12,Land
DC,WASHINGTON,"$881,158.95","$932,566.10",2011-08-13,Commercial 
DC,WASHINGTON,"$973,372.38","$1,426,689.97",2011-08-16,Industrial
DC,WASHINGTON,"$374,493.59","$633,943.64",2011-08-23,Industrial
DC,WASHINGTON,"$282,505.93","$355,439.48",2011-08-24,Land
DC,WASHINGTON,"$247,195.12","$273,955.53",2011-08-25,Commercial 
DC,WASHINGTON,"$75,387.23","$69,495.03",2011-08-25,Residential
DC,WASHINGTON,"$484,246.02","$552,140.00",2011-08-27,Residential
DC,WASHINGTON,"$773,343.42","$1,123,482.18",2011-08-31,Industrial
DC,WASHINGTON,"$107,999.17","$101,287.50",2011-09-03,Industrial
DC,WASHINGTON,"$868,592.44","$671,692.50",2011-09-05,Industrial
DC,WASHINGTON,"$866,158.45","$815,460.00",2011-09-06,Industrial
DC,WASHINGTON,"$970,002.90","$777,532.50",2011-09-07,Industrial
DC,WASHINGTON,"$1,343,167.31","$1,247,767.50",2011-09-07,Industrial
DC,WASHINGTON,"$1,352,743.46","$1,683,850.00",2011-09-09,Commercial 
DC,WASHINGTON,"$245,469.22","$231,202.50",2011-09-10,Land
DC,WASHINGTON,"$257,177.17","$230,580.00",2011-09-12,Industrial
DC,WASHINGTON,"$96,241.96","$128,786.25",2011-09-12,Land
DC,WASHINGTON,"$1,413,767.86","$1,285,065.00",2011-09-13,Industrial
DC,WASHINGTON,"$558,656.23","$785,945.00",2011-09-14,Residential
DC,WASHINGTON,"$602,229.17","$489,000.00",2011-09-17,Industrial
DC,WASHINGTON,"$799,807.51","$1,097,235.00",2011-09-17,Industrial
DC,WASHINGTON,"$1,033,138.45","$907,125.00",2011-09-17,Industrial
DC,WASHINGTON,"$46,132.17","$68,370.00",2011-09-23,Residential
DC,WASHINGTON,"$166,202.80","$230,060.00",2011-09-24,Commercial 
DC,WASHINGTON,"$541,682.14","$639,288.75",2011-09-26,Land
DC,WASHINGTON,"$1,008,778.97","$1,155,370.00",2011-09-26,Commercial 
DC,WASHINGTON,"$1,050,200.16","$1,240,140.00",2011-10-01,Industrial
DC,WASHINGTON,"$624,765.34","$493,612.50",2011-10-01,Land
DC,WASHINGTON,"$1,147,946.26","$1,079,827.50",2011-10-02,Industrial
DC,WASHINGTON,"$585,713.11","$566,707.50",2011-10-04,Industrial
DC,WASHINGTON,"$357,417.91","$297,630.00",2011-10-05,Industrial
DC,WASHINGTON,"$835,511.28","$736,042.50",2011-10-05,Industrial
DC,WASHINGTON,"$1,378,159.38","$1,645,510.00",2011-10-06,Commercial 
DC,WASHINGTON,"$503,437.31","$591,277.50",2011-10-07,Industrial
DC,WASHINGTON,"$333,413.30","$270,191.25",2011-10-07,Land
DC,WASHINGTON,"$647,697.00","$928,635.00",2011-10-08,Residential
DC,WASHINGTON,"$724,899.13","$901,492.50",2011-10-09,Industrial
DC,WASHINGTON,"$96,313.54","$129,600.00",2011-10-10,Industrial
DC,WASHINGTON,"$331,599.93","$491,070.00",2011-10-12,Industrial
DC,WASHINGTON,"$92,697.10","$122,868.75",2011-10-13,Land
DC,WASHINGTON,"$947,650.70","$1,086,892.50",2011-10-13,Industrial
DC,WASHINGTON,"$130,935.98","$185,535.00",2011-10-14,Residential
DC,WASHINGTON,"$331,918.37","$261,945.00",2011-10-15,Land
DC,WASHINGTON,"$985,285.15","$982,670.00",2011-10-20,Residential
DC,WASHINGTON,"$84,644.55","$125,171.25",2011-10-21,Land
DC,WASHINGTON,"$768,009.93","$635,092.50",2011-10-22,Industrial
DC,WASHINGTON,"$1,517,722.85","$1,292,977.50",2011-10-22,Industrial
DC,WASHINGTON,"$140,608.30","$119,240.00",2011-10-23,Commercial 
DC,WASHINGTON,"$1,238,314.00","$1,648,260.00",2011-10-24,Commercial 
DC,WASHINGTON,"$686,669.60","$662,760.00",2011-10-25,Land
DC,WASHINGTON,"$930,251.73","$1,291,657.50",2011-10-29,Industrial
DC,WASHINGTON,"$212,895.13","$204,277.50",2011-11-02,Industrial
DC,WASHINGTON,"$577,320.52","$724,312.50",2011-11-06,Industrial
DC,WASHINGTON,"$29,351.70","$32,955.00",2011-11-06,Land
DC,WASHINGTON,"$538,612.91","$457,905.00",2011-11-07,Land
DC,WASHINGTON,"$596,019.03","$465,015.00",2011-11-07,Land
DC,WASHINGTON,"$163,808.72","$157,710.00",2011-11-11,Industrial
DC,WASHINGTON,"$687,128.05","$833,120.00",2011-11-11,Commercial 
DC,WASHINGTON,"$539,430.21","$712,721.25",2011-11-12,Land
DC,WASHINGTON,"$729,651.01","$691,320.00",2011-11-14,Residential
DC,WASHINGTON,"$909,573.39","$706,350.00",2011-11-17,Commercial 
DC,WASHINGTON,"$779,140.05","$678,740.00",2011-11-18,Residential
DC,WASHINGTON,"$524,310.50","$465,570.00",2011-11-19,Residential
DC,WASHINGTON,"$1,001,293.98","$842,407.50",2011-11-22,Industrial
DC,WASHINGTON,"$238,298.98","$298,800.00",2011-11-24,Land
DC,WASHINGTON,"$1,256,815.25","$1,035,940.00",2011-11-26,Commercial 
DC,WASHINGTON,"$1,813,609.29","$1,658,030.00",2011-11-26,Commercial 
DC,WASHINGTON,"$51,210.90","$61,897.50",2011-11-26,Industrial
DC,WASHINGTON,"$697,166.91","$920,235.00",2011-11-27,Residential
DC,WASHINGTON,"$26,910.62","$31,563.75",2011-11-28,Land
DC,WASHINGTON,"$1,297,877.36","$1,015,132.50",2011-11-28,Industrial
DC,WASHINGTON,"$772,676.56","$988,595.00",2011-11-29,Residential
DC,WASHINGTON,"$443,066.14","$386,010.00",2011-11-30,Industrial
DC,WASHINGTON,"$751,319.51","$667,485.00",2011-12-01,Residential
DC,WASHINGTON,"$124,042.51","$184,600.00",2011-12-02,Residential
DC,WASHINGTON,"$886,991.93","$753,080.00",2011-12-03,Commercial 
DC,WASHINGTON,"$387,105.84","$482,032.50",2011-12-03,Industrial
DC,WASHINGTON,"$1,195,910.34","$982,905.00",2011-12-04,Industrial
DC,WASHINGTON,"$246,619.71","$275,257.50",2011-12-04,Land
DC,WASHINGTON,"$1,712,155.81","$1,576,690.00",2011-12-04,Commercial 
DC,WASHINGTON,"$906,253.13","$773,115.00",2011-12-05,Industrial
DC,WASHINGTON,"$1,067,422.14","$945,270.00",2011-12-09,Residential
DC,WASHINGTON,"$569,032.69","$766,540.00",2011-12-09,Commercial 
DC,WASHINGTON,"$738,383.17","$954,230.00",2011-12-11,Commercial 
DC,WASHINGTON,"$607,999.90","$503,565.00",2011-12-12,Industrial
DC,WASHINGTON,"$506,607.20","$471,535.00",2011-12-13,Residential
DC,WASHINGTON,"$770,120.14","$817,960.00",2011-12-14,Commercial 
DC,WASHINGTON,"$63,631.94","$82,215.00",2011-12-16,Industrial
DC,WASHINGTON,"$424,750.22","$625,147.50",2011-12-19,Industrial
DC,WASHINGTON,"$161,449.69","$193,485.00",2011-12-20,Industrial
DC,WASHINGTON,"$349,468.20","$509,317.50",2011-12-21,Land
DC,WASHINGTON,"$845,805.15","$1,115,220.00",2011-12-24,Industrial
DC,WASHINGTON,"$653,220.65","$944,260.00",2011-12-26,Residential
DC,WASHINGTON,"$1,139,794.09","$1,005,000.00",2011-12-26,Commercial 
DC,WASHINGTON,"$1,368,493.63","$1,044,710.00",2011-12-26,Commercial 
DC,WASHINGTON,"$325,808.63","$371,711.25",2011-12-29,Land
DC,WASHINGTON,"$472,910.59","$447,345.00",2011-12-31,Land
DC,WASHINGTON,"$429,438.47","$513,326.25",2012-01-02,Land
DC,WASHINGTON,"$1,887,419.18","$1,474,005.00",2012-01-03,Industrial
DC,WASHINGTON,"$451,542.09","$614,677.50",2012-01-04,Land
DC,WASHINGTON,"$31,803.31","$38,223.75",2012-01-06,Land
DC,WASHINGTON,"$667,563.24","$825,720.00",2012-01-09,Commercial 
DC,WASHINGTON,"$327,405.94","$487,320.00",2012-01-10,Land
DC,WASHINGTON,"$115,892.08","$172,785.00",2012-01-10,Industrial
DC,WASHINGTON,"$240,252.28","$385,340.00",2012-01-11,Residential
DC,WASHINGTON,"$231,060.98","$285,765.00",2012-01-12,Residential
DC,WASHINGTON,"$335,585.94","$322,875.00",2012-01-14,Residential
DC,WASHINGTON,"$641,550.17","$962,360.00",2012-01-16,Residential
DC,WASHINGTON,"$171,650.39","$218,470.00",2012-01-17,Commercial 
DC,WASHINGTON,"$724,363.74","$577,120.00",2012-01-19,Commercial 
DC,WASHINGTON,"$116,008.39","$108,780.00",2012-01-20,Residential
DC,WASHINGTON,"$219,619.62","$188,550.00",2012-01-21,Commercial 
DC,WASHINGTON,"$77,153.70","$94,102.50",2012-01-26,Land
DC,WASHINGTON,"$790,221.66","$699,435.00",2012-01-27,Land
DC,WASHINGTON,"$86,555.01","$103,950.00",2012-01-31,Land
DC,WASHINGTON,"$779,981.40","$734,115.00",2012-02-04,Residential
DC,WASHINGTON,"$1,746,741.60","$1,314,730.00",2012-02-08,Commercial 
DC,WASHINGTON,"$906,115.83","$864,915.00",2012-02-11,Industrial
DC,WASHINGTON,"$267,355.77","$219,052.50",2012-02-13,Land
DC,WASHINGTON,"$220,856.78","$246,165.00",2012-02-14,Industrial
DC,WASHINGTON,"$754,458.66","$869,020.00",2012-02-14,Commercial 
DC,WASHINGTON,"$142,814.52","$181,810.00",2012-02-16,Residential
DC,WASHINGTON,"$542,302.33","$647,602.50",2012-02-16,Industrial
DC,WASHINGTON,"$170,692.99","$234,952.50",2012-02-17,Industrial
DC,WASHINGTON,"$1,737,641.15","$1,478,107.50",2012-02-18,Industrial
DC,WASHINGTON,"$479,965.61","$638,362.50",2012-02-19,Land
DC,WASHINGTON,"$410,989.78","$351,960.00",2012-02-19,Land
DC,WASHINGTON,"$812,775.27","$926,710.00",2012-02-21,Commercial 
DC,WASHINGTON,"$624,312.21","$502,946.25",2012-02-27,Land
DC,WASHINGTON,"$521,637.28","$651,195.00",2012-03-03,Residential
DC,WASHINGTON,"$1,221,093.98","$1,081,830.00",2012-03-04,Industrial
DC,WASHINGTON,"$610,832.23","$546,330.00",2012-03-04,Residential
DC,WASHINGTON,"$526,264.59","$645,375.00",2012-03-05,Land
DC,WASHINGTON,"$1,111,907.68","$1,313,070.00",2012-03-07,Industrial
DC,WASHINGTON,"$1,277,991.02","$983,780.00",2012-03-08,Commercial 
DC,WASHINGTON,"$204,890.38","$242,340.00",2012-03-09,Commercial 
DC,WASHINGTON,"$2,096,737.70","$1,824,760.00",2012-03-09,Commercial 
DC,WASHINGTON,"$245,059.39","$190,200.00",2012-03-10,Commercial 
DC,WASHINGTON,"$826,619.15","$637,725.00",2012-03-11,Industrial
DC,WASHINGTON,"$643,965.57","$746,445.00",2012-03-11,Land
DC,WASHINGTON,"$208,211.01","$160,237.50",2012-03-12,Land
DC,WASHINGTON,"$1,499,914.08","$1,657,390.00",2012-03-13,Commercial 
DC,WASHINGTON,"$34,502.09","$43,421.25",2012-03-13,Land
DC,WASHINGTON,"$422,711.40","$624,112.50",2012-03-13,Land
DC,WASHINGTON,"$278,576.34","$221,512.50",2012-03-14,Industrial
DC,WASHINGTON,"$2,241,684.74","$1,679,650.00",2012-03-15,Commercial 
DC,WASHINGTON,"$1,117,501.61","$972,760.00",2012-03-17,Residential
DC,WASHINGTON,"$459,304.81","$366,172.50",2012-03-23,Land
DC,WASHINGTON,"$538,395.71","$418,083.75",2012-03-26,Land
DC,WASHINGTON,"$1,024,095.88","$1,082,630.00",2012-03-31,Commercial 
DC,WASHINGTON,"$565,535.91","$667,346.25",2012-04-04,Land
DC,WASHINGTON,"$527,500.97","$735,820.00",2012-04-04,Commercial 
DC,WASHINGTON,"$982,356.49","$895,730.00",2012-04-07,Residential
DC,WASHINGTON,"$422,309.41","$508,700.00",2012-04-08,Residential
DC,WASHINGTON,"$108,536.42","$97,310.00",2012-04-08,Residential
DC,WASHINGTON,"$891,554.46","$747,240.00",2012-04-11,Industrial
DC,WASHINGTON,"$400,163.34","$593,920.00",2012-04-13,Residential
DC,WASHINGTON,"$2,226,929.90","$1,954,920.00",2012-04-16,Commercial 
DC,WASHINGTON,"$407,317.13","$453,315.00",2012-04-16,Land
DC,WASHINGTON,"$889,758.11","$792,795.00",2012-04-18,Residential
DC,WASHINGTON,"$1,110,311.93","$867,550.00",2012-04-18,Commercial 
DC,WASHINGTON,"$372,995.21","$503,925.00",2012-04-18,Industrial
DC,WASHINGTON,"$260,283.76","$244,541.25",2012-04-18,Land
DC,WASHINGTON,"$190,382.50","$224,182.50",2012-04-19,Land
DC,WASHINGTON,"$769,841.88","$695,900.00",2012-04-21,Residential
DC,WASHINGTON,"$473,252.16","$562,698.75",2012-04-24,Land
DC,WASHINGTON,"$170,339.19","$147,892.50",2012-05-01,Industrial
DC,WASHINGTON,"$907,194.69","$855,525.00",2012-05-02,Industrial
DC,WASHINGTON,"$388,960.12","$470,958.75",2012-05-02,Land
DC,WASHINGTON,"$73,420.66","$60,105.00",2012-05-06,Land
DC,WASHINGTON,"$1,517,287.05","$1,815,050.00",2012-05-10,Commercial 
DC,WASHINGTON,"$478,772.43","$470,965.00",2012-05-12,Residential
DC,WASHINGTON,"$223,340.95","$208,295.00",2012-05-15,Residential
DC,WASHINGTON,"$562,254.72","$626,621.25",2012-05-16,Land
DC,WASHINGTON,"$1,929,673.81","$1,641,610.00",2012-05-16,Commercial 
DC,WASHINGTON,"$190,777.81","$156,755.00",2012-05-17,Residential
DC,WASHINGTON,"$140,146.38","$169,042.50",2012-05-22,Land
DC,WASHINGTON,"$559,228.10","$708,045.00",2012-05-22,Industrial
DC,WASHINGTON,"$72,287.26","$59,730.00",2012-05-23,Commercial 
DC,WASHINGTON,"$1,188,067.68","$1,570,940.00",2012-05-25,Commercial 
DC,WASHINGTON,"$495,183.27","$455,955.00",2012-05-26,Residential
DC,WASHINGTON,"$78,191.41","$105,761.25",2012-05-28,Land
DC,WASHINGTON,"$134,911.05","$153,000.00",2012-05-31,Commercial 
DC,WASHINGTON,"$1,316,220.79","$1,193,286.70",2012-06-01,Commercial 
DC,WASHINGTON,"$791,317.27","$881,168.31",2012-06-03,Land
DC,WASHINGTON,"$849,211.18","$804,293.89",2012-06-03,Industrial
DC,WASHINGTON,"$580,389.80","$475,731.89",2012-06-06,Residential
DC,WASHINGTON,"$315,687.47","$283,381.21",2012-06-13,Land
DC,WASHINGTON,"$99,063.26","$100,313.71",2012-06-14,Land
DC,WASHINGTON,"$127,086.25","$162,856.30",2012-06-14,Industrial
DC,WASHINGTON,"$485,853.29","$709,069.91",2012-06-14,Residential
DC,WASHINGTON,"$500,891.77","$729,363.38",2012-06-15,Land
DC,WASHINGTON,"$532,366.25","$686,535.17",2012-06-15,Residential
DC,WASHINGTON,"$617,598.34","$668,607.20",2012-06-19,Residential
DC,WASHINGTON,"$209,093.32","$217,433.89",2012-06-23,Land
DC,WASHINGTON,"$282,363.65","$273,665.81",2012-06-24,Land
DC,WASHINGTON,"$353,878.36","$622,249.58",2012-06-24,Industrial
DC,WASHINGTON,"$2,415,733.60","$2,010,770.97",2012-06-26,Commercial 
DC,WASHINGTON,"$687,851.66","$621,101.03",2012-06-28,Industrial
DC,WASHINGTON,"$1,553,861.70","$1,589,465.79",2012-06-28,Industrial
DC,WASHINGTON,"$41,288.20","$55,500.72",2012-06-29,Land
DC,WASHINGTON,"$56,401.62","$105,048.67",2012-06-29,Land
DC,WASHINGTON,"$216,619.14","$282,825.33",2012-07-01,Land
DC,WASHINGTON,"$1,408,474.76","$1,952,344.28",2012-07-09,Commercial 
DC,WASHINGTON,"$1,053,489.87","$989,096.27",2012-07-13,Industrial
DC,WASHINGTON,"$677,183.51","$839,856.51",2012-07-14,Residential
DC,WASHINGTON,"$443,014.05","$509,018.48",2012-07-16,Residential
DC,WASHINGTON,"$534,190.90","$665,104.78",2012-07-18,Land
DC,WASHINGTON,"$385,908.60","$783,351.19",2012-07-19,Residential
DC,WASHINGTON,"$537,622.51","$776,871.93",2012-07-20,Land
DC,WASHINGTON,"$512,967.61","$856,986.94",2012-07-21,Industrial
DC,WASHINGTON,"$1,070,821.42","$917,347.02",2012-07-21,Industrial
DC,WASHINGTON,"$375,920.97","$563,331.50",2012-07-24,Residential
DC,WASHINGTON,"$541,096.49","$739,601.08",2012-07-24,Land
DC,WASHINGTON,"$295,167.42","$496,237.78",2012-07-25,Land
DC,WASHINGTON,"$300,600.19","$489,243.26",2012-07-25,Residential
DC,WASHINGTON,"$125,535.93","$117,936.93",2012-07-28,Land
DC,WASHINGTON,"$1,724,602.93","$2,515,542.27",2012-07-30,Commercial 
DC,WASHINGTON,"$1,166,686.62","$953,913.84",2012-07-30,Commercial 
DC,WASHINGTON,"$1,696,876.78","$1,607,805.64",2012-08-01,Commercial 
DC,WASHINGTON,"$1,279,144.14","$1,091,329.64",2012-08-04,Industrial
