State,City,Investment,Revenue,Date,Property Type
MO,ST. LOUIS,"$624,824.28","$547,680.00",2012-03-21,Commercial 
MO,ST. LOUIS,"$626,963.79","$487,140.00",2012-04-05,Land
MO,ST. LOUIS,"$1,497,729.47","$1,987,750.00",2012-04-15,Commercial 
MO,ST. LOUIS,"$1,094,027.28","$887,695.00",2012-04-28,Residential
MO,ST. LOUIS,"$1,347,785.28","$1,030,410.00",2012-05-23,Commercial 
MO,ST. LOUIS,"$681,592.25","$570,435.00",2012-05-23,Industrial
MO,ST. LOUIS,"$703,827.74","$605,445.91",2012-06-23,Land
MO,ST. LOUIS,"$1,486,407.71","$1,481,694.70",2012-07-03,Industrial
MO,ST. LOUIS,"$1,327,594.21","$1,266,239.98",2012-07-06,Industrial
MO,ST. LOUIS,"$304,470.68","$423,394.07",2012-07-09,Industrial
MO,ST. LOUIS,"$1,955,188.78","$1,935,522.78",2012-07-17,Commercial 
MO,ST. LOUIS,"$203,487.32","$329,537.91",2012-07-31,Land
MO,ST. LOUIS,"$363,507.04","$530,191.42",2012-08-04,Land
MO,ST. LOUIS,"$555,148.19","$589,299.79",2012-08-07,Industrial
MO,ST. LOUIS,"$87,591.97","$118,136.95",2012-08-18,Residential
MO,ST. LOUIS,"$1,020,586.44","$1,601,835.89",2012-08-20,Industrial
MO,ST. LOUIS,"$1,415,643.40","$1,090,642.05",2012-08-26,Commercial 
MO,ST. LOUIS,"$1,355,436.49","$1,787,560.93",2012-08-28,Commercial 
MO,ST. LOUIS,"$195,868.77","$272,460.00",2012-09-15,Industrial
MO,ST. LOUIS,"$800,415.31","$691,600.00",2012-09-19,Residential
MO,ST. LOUIS,"$986,592.33","$835,685.00",2012-09-28,Residential
MO,ST. LOUIS,"$118,615.91","$149,510.00",2012-10-11,Residential
MO,ST. LOUIS,"$85,674.07","$86,535.00",2012-10-23,Residential
MO,ST. LOUIS,"$77,103.35","$67,267.50",2012-10-28,Industrial
MO,ST. LOUIS,"$1,809,890.74","$1,634,130.00",2012-11-01,Commercial 
MO,ST. LOUIS,"$1,162,527.02","$940,030.00",2012-11-14,Commercial 
MO,ST. LOUIS,"$1,019,149.95","$1,342,170.00",2012-11-25,Industrial
MO,ST. LOUIS,"$432,373.32","$414,997.50",2012-11-26,Industrial
MO,ST. LOUIS,"$175,634.07","$179,125.00",2012-12-04,Residential
MO,ST. LOUIS,"$1,406,459.71","$1,769,580.00",2012-12-08,Commercial 
MO,ST. LOUIS,"$1,003,708.04","$1,213,057.50",2012-12-11,Industrial
MO,ST. LOUIS,"$885,723.49","$1,106,145.00",2012-12-29,Industrial
MO,ST. LOUIS,"$565,340.65","$747,330.00",2013-01-01,Residential
MO,ST. LOUIS,"$744,561.84","$1,036,120.00",2013-01-10,Commercial 
MO,ST. LOUIS,"$552,120.55","$621,967.50",2013-01-12,Industrial
MO,ST. LOUIS,"$1,204,991.28","$1,282,560.00",2013-01-27,Commercial 
MO,ST. LOUIS,"$653,444.03","$628,145.00",2013-02-21,Residential
MO,ST. LOUIS,"$881,177.61","$778,230.00",2013-02-22,Industrial
MO,ST. LOUIS,"$657,990.24","$649,465.00",2013-03-03,Residential
MO,ST. LOUIS,"$186,766.53","$260,171.25",2013-03-07,Land
MO,ST. LOUIS,"$954,378.78","$906,005.00",2013-03-07,Residential
MO,ST. LOUIS,"$374,204.89","$308,546.25",2013-03-12,Land
MO,ST. LOUIS,"$363,531.23","$266,990.00",2013-03-18,Commercial 
MO,ST. LOUIS,"$1,372,207.12","$1,199,062.50",2013-03-21,Industrial
MO,ST. LOUIS,"$344,306.61","$341,320.00",2013-03-27,Residential
MO,ST. LOUIS,"$83,136.31","$68,351.25",2013-04-10,Land
MO,ST. LOUIS,"$162,409.84","$141,255.00",2013-04-25,Residential
MO,ST. LOUIS,"$2,663,477.81","$1,974,520.00",2013-05-03,Commercial 
MO,ST. LOUIS,"$320,181.28","$403,470.00",2013-05-17,Commercial 
MO,ST. LOUIS,"$115,761.87","$104,845.00",2013-05-18,Residential
MO,ST. LOUIS,"$96,002.34","$117,187.50",2013-05-20,Industrial
MO,ST. LOUIS,"$318,993.11","$382,151.25",2013-05-26,Land
MO,ST. LOUIS,"$2,372,349.72","$1,913,760.00",2013-05-28,Commercial 
MO,ST. LOUIS,"$732,115.53","$954,492.27",2013-06-07,Residential
MO,ST. LOUIS,"$317,013.67","$454,824.26",2013-06-10,Land
MO,ST. LOUIS,"$73,404.57","$109,180.68",2013-06-13,Industrial
MO,ST. LOUIS,"$822,763.26","$1,241,552.95",2013-06-21,Industrial
MO,ST. LOUIS,"$810,191.96","$715,403.99",2013-06-30,Industrial
MO,ST. LOUIS,"$1,670,708.30","$2,105,494.88",2013-07-05,Commercial 
MO,ST. LOUIS,"$702,277.31","$713,828.69",2013-07-15,Industrial
MO,ST. LOUIS,"$506,061.50","$740,791.21",2013-07-17,Industrial
MO,ST. LOUIS,"$862,827.70","$1,432,728.41",2013-07-22,Industrial
MO,ST. LOUIS,"$88,576.53","$105,331.71",2013-08-03,Residential
MO,ST. LOUIS,"$509,366.35","$884,690.40",2013-08-04,Residential
MO,ST. LOUIS,"$1,409,161.01","$1,823,538.77",2013-08-17,Commercial 
MO,ST. LOUIS,"$463,472.48","$550,439.30",2013-08-22,Residential
MO,ST. LOUIS,"$1,562,292.81","$1,882,717.13",2013-08-25,Commercial 
MO,ST. LOUIS,"$60,301.93","$79,187.05",2013-08-28,Industrial
MO,ST. LOUIS,"$133,327.29","$120,300.00",2013-09-01,Land
MO,ST. LOUIS,"$876,764.23","$982,897.50",2013-09-09,Industrial
MO,ST. LOUIS,"$541,198.36","$506,880.00",2013-09-15,Industrial
MO,ST. LOUIS,"$282,230.74","$363,120.00",2013-09-29,Residential
MO,ST. LOUIS,"$90,128.31","$98,820.00",2013-10-11,Commercial 
MO,ST. LOUIS,"$112,935.44","$167,921.25",2013-10-26,Land
MO,ST. LOUIS,"$103,105.69","$94,773.75",2013-11-14,Land
MO,ST. LOUIS,"$1,755,750.85","$1,341,560.00",2013-11-27,Commercial 
MO,ST. LOUIS,"$188,673.06","$218,452.50",2013-12-05,Land
MO,ST. LOUIS,"$412,850.82","$367,305.00",2013-12-06,Land
MO,ST. LOUIS,"$177,845.41","$221,137.50",2013-12-07,Industrial
MO,ST. LOUIS,"$496,472.12","$554,302.50",2013-12-07,Land
MO,ST. LOUIS,"$196,673.72","$231,937.50",2013-12-23,Industrial
MO,ST. LOUIS,"$32,387.96","$38,730.00",2013-12-28,Land
MO,ST. LOUIS,"$903,034.83","$1,155,020.00",2014-01-11,Commercial 
MO,ST. LOUIS,"$2,099,577.15","$1,740,340.00",2014-01-27,Commercial 
MO,ST. LOUIS,"$309,677.11","$253,796.25",2014-02-02,Land
MO,ST. LOUIS,"$209,697.12","$303,090.00",2014-02-07,Residential
MO,ST. LOUIS,"$659,688.28","$860,800.00",2014-02-07,Residential
MO,ST. LOUIS,"$182,258.16","$278,740.00",2014-02-22,Residential
MO,ST. LOUIS,"$275,950.01","$319,083.75",2014-02-25,Land
MO,ST. LOUIS,"$1,469,411.00","$1,729,920.00",2014-02-28,Commercial 
MO,ST. LOUIS,"$353,674.99","$479,590.00",2014-03-08,Residential
MO,ST. LOUIS,"$487,825.34","$599,360.00",2014-03-08,Commercial 
MO,ST. LOUIS,"$527,545.45","$454,522.50",2014-03-12,Industrial
MO,ST. LOUIS,"$879,708.15","$639,620.00",2014-03-21,Commercial 
MO,ST. LOUIS,"$281,930.99","$233,332.50",2014-03-23,Industrial
MO,ST. LOUIS,"$124,680.10","$174,740.00",2014-03-23,Commercial 
MO,ST. LOUIS,"$519,165.02","$672,450.00",2014-03-30,Industrial
MO,ST. LOUIS,"$60,246.30","$56,960.00",2014-03-31,Residential
MO,ST. LOUIS,"$290,940.82","$408,510.00",2014-04-25,Industrial
MO,ST. LOUIS,"$1,729,333.05","$1,423,050.00",2014-04-30,Industrial
MO,ST. LOUIS,"$941,022.26","$1,233,577.50",2014-05-01,Industrial
MO,ST. LOUIS,"$132,120.37","$125,640.00",2014-05-09,Industrial
MO,ST. LOUIS,"$307,696.86","$359,433.75",2014-05-10,Land
MO,ST. LOUIS,"$120,386.32","$140,287.50",2014-05-12,Land
MO,ST. LOUIS,"$532,582.68","$450,573.75",2014-05-12,Land
MO,ST. LOUIS,"$340,641.41","$445,175.00",2014-05-18,Residential
MO,ST. LOUIS,"$1,975,892.96","$1,602,450.00",2014-05-29,Commercial 
MO,ST. LOUIS,"$763,721.19","$975,800.00",2014-05-30,Commercial 
MO,ST. LOUIS,"$164,192.41","$139,706.25",2014-05-30,Land
MO,ST. LOUIS,"$635,446.12","$682,194.48",2014-06-01,Industrial
MO,ST. LOUIS,"$915,332.89","$788,392.48",2014-06-27,Industrial
MO,ST. LOUIS,"$144,733.70","$127,605.21",2014-07-18,Land
MO,ST. LOUIS,"$147,764.44","$259,858.22",2014-07-20,Residential
MO,ST. LOUIS,"$2,134,433.74","$1,745,210.07",2014-07-25,Commercial 
MO,ST. LOUIS,"$1,074,380.42","$1,081,449.22",2014-08-07,Industrial
MO,ST. LOUIS,"$140,092.06","$225,282.76",2014-08-09,Land
MO,ST. LOUIS,"$740,477.56","$656,233.74",2014-08-14,Land
MO,ST. LOUIS,"$402,299.05","$544,344.44",2014-08-17,Land
MO,ST. LOUIS,"$146,092.23","$182,072.83",2014-08-24,Land
MO,ST. LOUIS,"$298,213.92","$462,767.11",2014-08-29,Land
MO,ST. LOUIS,"$49,795.39","$74,716.80",2014-08-31,Land
MO,ST. LOUIS,"$858,666.58","$675,270.00",2014-09-04,Industrial
MO,ST. LOUIS,"$20,580.84","$19,841.25",2014-09-09,Land
MO,ST. LOUIS,"$393,805.20","$356,017.50",2014-09-10,Land
MO,ST. LOUIS,"$915,459.43","$773,650.00",2014-09-11,Commercial 
MO,ST. LOUIS,"$66,853.18","$85,226.25",2014-09-16,Land
MO,ST. LOUIS,"$599,726.00","$760,640.00",2014-09-30,Commercial 
MO,ST. LOUIS,"$161,851.63","$232,470.00",2014-10-06,Residential
MO,ST. LOUIS,"$157,314.68","$233,235.00",2014-10-08,Land
MO,ST. LOUIS,"$631,097.41","$761,120.00",2014-10-13,Residential
MO,ST. LOUIS,"$410,975.05","$309,040.00",2014-10-16,Commercial 
MO,ST. LOUIS,"$361,174.65","$301,826.25",2014-10-18,Land
MO,ST. LOUIS,"$71,770.75","$92,920.00",2014-10-30,Residential
MO,ST. LOUIS,"$1,104,632.57","$980,257.50",2014-11-03,Industrial
MO,ST. LOUIS,"$421,417.05","$600,660.00",2014-11-03,Industrial
MO,ST. LOUIS,"$1,023,549.38","$954,115.00",2014-11-18,Residential
MO,ST. LOUIS,"$862,051.56","$699,945.00",2014-12-06,Industrial
MO,ST. LOUIS,"$140,148.51","$205,207.50",2014-12-16,Industrial
MO,ST. LOUIS,"$1,318,556.05","$1,085,767.50",2015-01-08,Industrial
MO,ST. LOUIS,"$364,569.52","$330,082.50",2015-01-11,Land
MO,ST. LOUIS,"$325,342.51","$311,870.00",2015-02-10,Residential
MO,ST. LOUIS,"$349,733.05","$267,580.00",2015-02-14,Commercial 
MO,ST. LOUIS,"$1,905,715.19","$1,597,130.00",2015-02-22,Commercial 
MO,ST. LOUIS,"$1,007,833.95","$907,492.50",2015-02-25,Industrial
MO,ST. LOUIS,"$617,555.18","$595,672.50",2015-02-27,Land
MO,ST. LOUIS,"$1,697,426.17","$1,336,370.00",2015-03-08,Commercial 
MO,ST. LOUIS,"$1,613,923.21","$1,448,260.00",2015-03-12,Commercial 
MO,ST. LOUIS,"$281,619.52","$408,108.75",2015-03-16,Land
MO,ST. LOUIS,"$651,274.53","$859,940.00",2015-04-11,Commercial 
MO,ST. LOUIS,"$582,608.71","$721,095.00",2015-04-28,Industrial
MO,ST. LOUIS,"$274,219.70","$238,500.00",2015-04-28,Commercial 
MO,ST. LOUIS,"$78,719.90","$99,015.00",2015-05-10,Industrial
MO,ST. LOUIS,"$275,748.11","$327,262.50",2015-05-21,Industrial
MO,ST. LOUIS,"$416,170.67","$526,845.00",2015-05-27,Industrial
MO,ST. LOUIS,"$38,393.63","$40,856.20",2015-06-02,Land
MO,ST. LOUIS,"$276,828.59","$304,449.65",2015-06-07,Land
MO,ST. LOUIS,"$340,847.02","$505,922.40",2015-06-10,Commercial 
MO,ST. LOUIS,"$1,504,905.07","$1,196,026.62",2015-06-16,Industrial
MO,ST. LOUIS,"$1,114,880.97","$1,347,001.50",2015-06-21,Commercial 
MO,ST. LOUIS,"$250,439.19","$296,383.68",2015-06-25,Industrial
MO,ST. LOUIS,"$772,515.14","$767,002.58",2015-07-22,Commercial 
MO,ST. LOUIS,"$1,151,455.87","$1,119,902.26",2015-08-03,Industrial
MO,ST. LOUIS,"$92,410.24","$143,298.41",2015-08-30,Residential
MO,ST. LOUIS,"$82,956.64","$127,275.00",2015-10-01,Residential
MO,ST. LOUIS,"$2,138,296.02","$1,633,750.00",2015-10-02,Commercial 
MO,ST. LOUIS,"$1,688,327.14","$1,332,960.00",2015-10-03,Industrial
MO,ST. LOUIS,"$1,501,335.46","$1,394,677.50",2015-11-09,Industrial
MO,ST. LOUIS,"$1,423,464.02","$1,878,300.00",2015-11-11,Commercial 
MO,ST. LOUIS,"$262,529.52","$420,650.00",2015-11-27,Residential
MO,ST. LOUIS,"$1,042,163.84","$934,485.00",2015-12-07,Residential
MO,ST. LOUIS,"$107,415.41","$93,345.00",2015-12-09,Industrial
MO,ST. LOUIS,"$86,855.99","$97,233.75",2015-12-09,Land
MO,ST. LOUIS,"$224,970.29","$319,365.00",2015-12-14,Land
MO,ST. LOUIS,"$926,930.71","$721,762.50",2015-12-30,Land
