State,City,Investment,Revenue,Date,Property Type
NV,LAS VEGAS,"$2,118,265.88","$1,716,540.00",2011-11-19,Commercial 
NV,LAS VEGAS,"$399,643.31","$503,392.50",2011-11-20,Industrial
NV,LAS VEGAS,"$59,150.83","$78,090.00",2011-11-23,Land
NV,LAS VEGAS,"$951,913.05","$995,270.00",2011-11-23,Residential
NV,LAS VEGAS,"$870,440.01","$714,870.00",2011-11-26,Land
NV,LAS VEGAS,"$96,999.17","$128,212.50",2011-12-07,Industrial
NV,LAS VEGAS,"$203,750.28","$177,491.25",2011-12-11,Land
NV,LAS VEGAS,"$289,732.20","$339,018.75",2011-12-12,Land
NV,LAS VEGAS,"$439,387.57","$747,825.00",2011-12-12,Residential
NV,LAS VEGAS,"$518,030.36","$452,752.50",2011-12-14,Industrial
NV,LAS VEGAS,"$556,621.52","$732,780.00",2011-12-17,Residential
NV,LAS VEGAS,"$143,883.04","$126,667.50",2011-12-18,Land
NV,LAS VEGAS,"$1,051,961.00","$1,211,580.00",2011-12-19,Commercial 
NV,LAS VEGAS,"$288,540.40","$485,025.00",2011-12-20,Residential
NV,LAS VEGAS,"$636,620.06","$553,200.00",2011-12-20,Commercial 
NV,LAS VEGAS,"$1,040,652.94","$1,369,875.00",2011-12-20,Industrial
NV,LAS VEGAS,"$1,193,482.12","$1,456,087.50",2012-01-05,Industrial
NV,LAS VEGAS,"$246,243.68","$393,810.00",2012-01-12,Residential
NV,LAS VEGAS,"$183,629.48","$242,455.00",2012-01-13,Residential
NV,LAS VEGAS,"$624,120.47","$919,650.00",2012-01-19,Industrial
NV,LAS VEGAS,"$1,091,357.16","$1,477,042.50",2012-01-20,Industrial
NV,LAS VEGAS,"$1,920,158.47","$1,552,330.00",2012-01-25,Commercial 
NV,LAS VEGAS,"$493,446.87","$609,585.00",2012-01-26,Industrial
NV,LAS VEGAS,"$826,781.82","$968,752.50",2012-01-26,Industrial
NV,LAS VEGAS,"$99,207.74","$129,708.75",2012-01-27,Land
NV,LAS VEGAS,"$45,133.92","$37,597.50",2012-01-29,Industrial
NV,LAS VEGAS,"$835,056.07","$620,120.00",2012-01-31,Commercial 
NV,LAS VEGAS,"$220,871.93","$213,145.00",2012-01-31,Residential
NV,LAS VEGAS,"$277,901.90","$372,727.50",2012-01-31,Land
NV,LAS VEGAS,"$50,586.20","$78,640.00",2012-01-31,Residential
NV,LAS VEGAS,"$110,404.59","$99,877.50",2012-02-06,Land
NV,LAS VEGAS,"$192,729.40","$225,127.50",2012-02-06,Land
NV,LAS VEGAS,"$352,134.11","$390,225.00",2012-02-10,Residential
NV,LAS VEGAS,"$969,182.77","$787,305.00",2012-02-10,Industrial
NV,LAS VEGAS,"$211,597.40","$205,226.25",2012-02-15,Land
NV,LAS VEGAS,"$766,460.71","$861,490.00",2012-02-22,Residential
NV,LAS VEGAS,"$777,717.76","$691,177.50",2012-02-23,Industrial
NV,LAS VEGAS,"$330,258.87","$337,755.00",2012-02-28,Residential
NV,LAS VEGAS,"$880,587.69","$723,281.25",2012-02-28,Land
NV,LAS VEGAS,"$123,067.67","$110,973.75",2012-02-29,Land
NV,LAS VEGAS,"$57,742.17","$99,220.00",2012-02-29,Residential
NV,LAS VEGAS,"$329,835.79","$268,672.50",2012-03-01,Industrial
NV,LAS VEGAS,"$648,034.20","$530,940.00",2012-03-01,Industrial
NV,LAS VEGAS,"$437,669.15","$529,327.50",2012-03-03,Land
NV,LAS VEGAS,"$785,132.94","$654,637.50",2012-03-04,Industrial
NV,LAS VEGAS,"$48,360.17","$65,260.00",2012-03-06,Residential
NV,LAS VEGAS,"$1,758,312.88","$1,874,520.00",2012-03-11,Commercial 
NV,LAS VEGAS,"$518,525.89","$839,095.00",2012-03-12,Residential
NV,LAS VEGAS,"$206,506.17","$285,135.00",2012-03-13,Land
NV,LAS VEGAS,"$310,599.39","$454,777.50",2012-03-19,Industrial
NV,LAS VEGAS,"$172,735.40","$155,260.00",2012-03-19,Commercial 
NV,LAS VEGAS,"$119,677.73","$143,572.50",2012-03-21,Land
NV,LAS VEGAS,"$495,517.63","$532,575.00",2012-03-23,Residential
NV,LAS VEGAS,"$283,006.15","$230,950.00",2012-03-24,Commercial 
NV,LAS VEGAS,"$300,965.50","$350,722.50",2012-03-24,Industrial
NV,LAS VEGAS,"$471,911.04","$405,620.00",2012-03-28,Commercial 
NV,LAS VEGAS,"$334,335.77","$579,740.00",2012-03-28,Residential
NV,LAS VEGAS,"$998,988.15","$833,690.00",2012-03-29,Commercial 
NV,LAS VEGAS,"$868,941.48","$717,070.00",2012-03-31,Commercial 
NV,LAS VEGAS,"$749,688.35","$589,820.00",2012-03-31,Commercial 
NV,LAS VEGAS,"$93,745.95","$128,010.00",2012-04-03,Commercial 
NV,LAS VEGAS,"$1,780,878.16","$1,424,560.00",2012-04-06,Commercial 
NV,LAS VEGAS,"$973,506.82","$1,215,637.50",2012-04-06,Industrial
NV,LAS VEGAS,"$2,364,040.03","$1,901,930.00",2012-04-10,Commercial 
NV,LAS VEGAS,"$198,348.57","$253,170.00",2012-04-12,Land
NV,LAS VEGAS,"$652,051.00","$543,015.00",2012-04-12,Land
NV,LAS VEGAS,"$75,077.82","$107,280.00",2012-04-13,Residential
NV,LAS VEGAS,"$885,546.18","$736,706.25",2012-04-19,Land
NV,LAS VEGAS,"$376,034.57","$464,917.50",2012-05-01,Industrial
NV,LAS VEGAS,"$1,208,044.57","$1,562,780.00",2012-05-07,Commercial 
NV,LAS VEGAS,"$237,495.37","$271,361.25",2012-05-08,Land
NV,LAS VEGAS,"$954,232.41","$1,107,345.00",2012-05-08,Industrial
NV,LAS VEGAS,"$126,189.18","$165,960.00",2012-05-13,Residential
NV,LAS VEGAS,"$615,700.51","$682,015.00",2012-05-16,Residential
NV,LAS VEGAS,"$222,195.68","$246,922.50",2012-05-19,Industrial
NV,LAS VEGAS,"$601,450.77","$514,927.50",2012-05-24,Industrial
NV,LAS VEGAS,"$244,068.12","$262,660.00",2012-05-27,Residential
NV,LAS VEGAS,"$164,919.49","$178,070.00",2012-05-27,Residential
NV,LAS VEGAS,"$1,612,537.01","$1,352,690.00",2012-05-29,Commercial 
NV,LAS VEGAS,"$1,079,725.94","$959,857.50",2012-05-30,Industrial
NV,LAS VEGAS,"$864,755.98","$744,352.50",2012-05-30,Industrial
NV,LAS VEGAS,"$733,183.38","$647,925.00",2012-05-31,Industrial
NV,LAS VEGAS,"$462,980.69","$437,288.18",2012-06-03,Residential
NV,LAS VEGAS,"$133,706.51","$113,464.67",2012-06-07,Commercial 
NV,LAS VEGAS,"$530,140.99","$749,036.09",2012-06-13,Land
NV,LAS VEGAS,"$1,175,573.75","$1,533,391.43",2012-06-14,Industrial
NV,LAS VEGAS,"$227,274.13","$204,908.59",2012-06-15,Industrial
NV,LAS VEGAS,"$161,487.60","$140,401.23",2012-06-15,Land
NV,LAS VEGAS,"$710,320.45","$624,621.46",2012-06-20,Industrial
NV,LAS VEGAS,"$517,477.77","$652,741.04",2012-06-25,Industrial
NV,LAS VEGAS,"$1,144,956.98","$1,123,711.26",2012-07-03,Commercial 
NV,LAS VEGAS,"$153,446.12","$229,000.89",2012-07-09,Land
NV,LAS VEGAS,"$1,125,380.84","$1,051,548.32",2012-07-11,Commercial 
NV,LAS VEGAS,"$239,048.74","$284,431.88",2012-07-11,Commercial 
NV,LAS VEGAS,"$661,302.82","$1,043,822.84",2012-07-11,Industrial
NV,LAS VEGAS,"$749,928.01","$932,912.50",2012-07-14,Commercial 
NV,LAS VEGAS,"$2,173,842.76","$1,992,809.18",2012-07-17,Commercial 
NV,LAS VEGAS,"$1,432,164.04","$1,618,851.35",2012-07-17,Commercial 
NV,LAS VEGAS,"$291,822.18","$340,375.15",2012-07-19,Residential
NV,LAS VEGAS,"$433,578.22","$620,120.30",2012-07-22,Residential
NV,LAS VEGAS,"$893,518.24","$1,381,378.99",2012-07-25,Industrial
NV,LAS VEGAS,"$184,130.55","$172,004.24",2012-08-04,Industrial
NV,LAS VEGAS,"$903,537.43","$756,187.38",2012-08-04,Land
NV,LAS VEGAS,"$461,219.99","$664,014.34",2012-08-07,Commercial 
NV,LAS VEGAS,"$334,711.21","$479,005.68",2012-08-09,Residential
NV,LAS VEGAS,"$420,716.24","$679,550.71",2012-08-10,Residential
NV,LAS VEGAS,"$1,037,283.48","$1,152,610.61",2012-08-11,Commercial 
NV,LAS VEGAS,"$560,691.14","$478,629.60",2012-08-12,Industrial
NV,LAS VEGAS,"$361,939.18","$313,200.57",2012-08-15,Land
NV,LAS VEGAS,"$446,801.02","$475,101.20",2012-08-16,Residential
NV,LAS VEGAS,"$1,265,428.32","$1,169,228.63",2012-08-18,Industrial
NV,LAS VEGAS,"$442,851.68","$624,515.37",2012-08-20,Industrial
NV,LAS VEGAS,"$342,091.59","$380,820.84",2012-08-27,Residential
NV,LAS VEGAS,"$314,097.35","$420,660.46",2012-08-31,Land
NV,LAS VEGAS,"$1,556,370.55","$1,209,710.00",2012-09-05,Commercial 
NV,LAS VEGAS,"$350,125.54","$306,210.00",2012-09-11,Industrial
NV,LAS VEGAS,"$960,336.07","$982,125.00",2012-09-11,Residential
NV,LAS VEGAS,"$1,214,588.62","$1,139,932.50",2012-09-16,Industrial
NV,LAS VEGAS,"$116,024.58","$144,757.50",2012-09-22,Land
NV,LAS VEGAS,"$806,561.74","$871,160.00",2012-09-25,Commercial 
NV,LAS VEGAS,"$60,458.33","$80,370.00",2012-09-25,Land
NV,LAS VEGAS,"$162,183.09","$273,295.00",2012-09-25,Residential
NV,LAS VEGAS,"$1,057,361.27","$839,750.00",2012-09-26,Commercial 
NV,LAS VEGAS,"$381,186.22","$434,846.25",2012-09-26,Land
NV,LAS VEGAS,"$271,655.01","$377,670.00",2012-10-02,Commercial 
NV,LAS VEGAS,"$329,914.71","$339,350.00",2012-10-04,Residential
NV,LAS VEGAS,"$448,617.77","$534,590.00",2012-10-12,Commercial 
NV,LAS VEGAS,"$345,951.28","$391,225.00",2012-10-13,Residential
NV,LAS VEGAS,"$705,923.04","$572,830.00",2012-10-14,Commercial 
NV,LAS VEGAS,"$515,182.60","$666,333.75",2012-10-15,Land
NV,LAS VEGAS,"$205,345.17","$300,360.00",2012-10-15,Residential
NV,LAS VEGAS,"$626,670.25","$727,983.75",2012-10-18,Land
NV,LAS VEGAS,"$349,169.34","$431,163.75",2012-10-21,Land
NV,LAS VEGAS,"$186,494.85","$158,160.00",2012-10-22,Commercial 
NV,LAS VEGAS,"$227,340.23","$278,572.50",2012-10-24,Land
NV,LAS VEGAS,"$457,391.74","$625,792.50",2012-10-26,Industrial
NV,LAS VEGAS,"$206,814.50","$167,936.25",2012-10-26,Land
NV,LAS VEGAS,"$617,098.57","$523,020.00",2012-10-27,Commercial 
NV,LAS VEGAS,"$640,000.00","$941,200.00",2012-10-27,Residential
NV,LAS VEGAS,"$1,094,145.31","$1,356,877.50",2012-10-31,Industrial
NV,LAS VEGAS,"$543,391.26","$667,942.50",2012-11-01,Industrial
NV,LAS VEGAS,"$852,277.61","$702,997.50",2012-11-01,Land
NV,LAS VEGAS,"$501,495.06","$583,935.00",2012-11-03,Land
NV,LAS VEGAS,"$651,608.82","$627,495.00",2012-11-09,Land
NV,LAS VEGAS,"$816,305.09","$711,315.00",2012-11-15,Industrial
NV,LAS VEGAS,"$442,140.00","$399,093.75",2012-11-20,Land
NV,LAS VEGAS,"$210,088.33","$301,695.00",2012-11-23,Industrial
NV,LAS VEGAS,"$130,681.18","$169,320.00",2012-11-30,Industrial
NV,LAS VEGAS,"$165,579.50","$129,960.00",2012-11-30,Commercial 
NV,LAS VEGAS,"$311,694.06","$322,570.00",2012-12-01,Residential
NV,LAS VEGAS,"$1,676,256.12","$1,515,330.00",2012-12-12,Commercial 
NV,LAS VEGAS,"$627,273.98","$548,407.50",2012-12-16,Industrial
NV,LAS VEGAS,"$526,910.71","$593,782.50",2012-12-16,Land
NV,LAS VEGAS,"$920,435.60","$893,615.00",2012-12-17,Residential
NV,LAS VEGAS,"$1,044,399.25","$1,411,980.00",2012-12-20,Industrial
NV,LAS VEGAS,"$244,053.01","$282,622.50",2012-12-21,Land
NV,LAS VEGAS,"$394,127.45","$384,305.00",2012-12-22,Residential
NV,LAS VEGAS,"$704,039.87","$628,680.00",2012-12-26,Industrial
NV,LAS VEGAS,"$308,049.89","$236,925.00",2012-12-29,Land
NV,LAS VEGAS,"$862,768.64","$808,235.00",2012-12-31,Residential
NV,LAS VEGAS,"$221,382.99","$320,385.00",2013-01-01,Residential
NV,LAS VEGAS,"$729,254.34","$882,255.00",2013-01-09,Industrial
NV,LAS VEGAS,"$134,163.50","$226,050.00",2013-01-16,Residential
NV,LAS VEGAS,"$1,441,064.14","$1,615,550.00",2013-01-18,Commercial 
NV,LAS VEGAS,"$131,883.81","$175,050.00",2013-01-20,Commercial 
NV,LAS VEGAS,"$545,026.24","$803,045.00",2013-01-21,Residential
NV,LAS VEGAS,"$203,471.89","$313,245.00",2013-01-23,Residential
NV,LAS VEGAS,"$909,609.81","$861,930.00",2013-01-25,Industrial
NV,LAS VEGAS,"$266,762.14","$316,327.50",2013-01-28,Land
NV,LAS VEGAS,"$87,591.58","$113,107.50",2013-01-28,Industrial
NV,LAS VEGAS,"$150,357.46","$193,582.50",2013-01-29,Land
NV,LAS VEGAS,"$745,785.40","$1,095,277.50",2013-02-01,Industrial
NV,LAS VEGAS,"$479,269.91","$504,385.00",2013-02-01,Residential
NV,LAS VEGAS,"$418,403.15","$354,615.00",2013-02-02,Industrial
NV,LAS VEGAS,"$641,335.28","$735,442.50",2013-02-04,Industrial
NV,LAS VEGAS,"$499,405.73","$703,535.00",2013-02-04,Residential
NV,LAS VEGAS,"$309,403.71","$457,775.00",2013-02-07,Residential
NV,LAS VEGAS,"$803,481.84","$1,134,770.00",2013-02-08,Commercial 
NV,LAS VEGAS,"$184,951.09","$260,110.00",2013-02-10,Commercial 
NV,LAS VEGAS,"$545,305.72","$539,850.00",2013-02-11,Residential
NV,LAS VEGAS,"$202,956.24","$232,940.00",2013-02-13,Residential
NV,LAS VEGAS,"$186,281.30","$226,256.25",2013-02-14,Land
NV,LAS VEGAS,"$327,633.58","$349,075.00",2013-02-14,Residential
NV,LAS VEGAS,"$127,156.37","$120,975.00",2013-02-14,Residential
NV,LAS VEGAS,"$151,578.84","$206,047.50",2013-02-16,Land
NV,LAS VEGAS,"$292,840.12","$236,895.00",2013-02-16,Land
NV,LAS VEGAS,"$126,964.51","$118,222.50",2013-02-19,Land
NV,LAS VEGAS,"$440,771.22","$635,437.50",2013-02-22,Land
NV,LAS VEGAS,"$1,108,836.73","$938,737.50",2013-02-23,Industrial
NV,LAS VEGAS,"$1,162,698.37","$962,272.50",2013-03-02,Industrial
NV,LAS VEGAS,"$200,213.53","$235,770.00",2013-03-02,Land
NV,LAS VEGAS,"$861,072.59","$706,582.50",2013-03-02,Industrial
NV,LAS VEGAS,"$501,635.79","$440,070.00",2013-03-05,Industrial
NV,LAS VEGAS,"$1,343,190.09","$1,758,680.00",2013-03-05,Commercial 
NV,LAS VEGAS,"$238,839.15","$223,050.00",2013-03-06,Residential
NV,LAS VEGAS,"$430,762.25","$696,020.00",2013-03-07,Residential
NV,LAS VEGAS,"$877,555.62","$870,415.00",2013-03-08,Residential
NV,LAS VEGAS,"$439,380.54","$523,327.50",2013-03-10,Industrial
NV,LAS VEGAS,"$541,781.29","$496,878.75",2013-03-12,Land
NV,LAS VEGAS,"$256,817.74","$318,740.00",2013-03-13,Commercial 
NV,LAS VEGAS,"$188,136.84","$220,970.00",2013-03-14,Commercial 
