State,City,Investment,Revenue,Date,Property Type
CO,DENVER,"$1,084,220.05","$871,380.00",2011-12-02,Commercial 
CO,DENVER,"$944,623.06","$1,208,740.00",2011-12-12,Commercial 
CO,DENVER,"$784,154.73","$664,751.25",2011-12-14,Land
CO,DENVER,"$1,220,608.72","$1,376,062.50",2011-12-14,Industrial
CO,DENVER,"$248,553.30","$214,616.25",2011-12-14,Land
CO,DENVER,"$198,286.07","$179,660.00",2011-12-14,Residential
CO,DENVER,"$123,473.79","$177,765.00",2011-12-15,Industrial
CO,DENVER,"$633,625.93","$721,185.00",2011-12-27,Industrial
CO,DENVER,"$519,469.83","$837,340.00",2011-12-28,Residential
CO,DENVER,"$512,388.31","$710,760.00",2012-01-07,Residential
CO,DENVER,"$131,197.86","$192,155.00",2012-01-12,Residential
CO,DENVER,"$1,003,470.07","$855,330.00",2012-01-18,Commercial 
CO,DENVER,"$414,054.24","$556,400.00",2012-02-08,Residential
CO,DENVER,"$551,842.56","$750,255.00",2012-02-09,Industrial
CO,DENVER,"$341,024.19","$366,285.00",2012-02-13,Residential
CO,DENVER,"$457,544.56","$367,181.25",2012-02-15,Land
CO,DENVER,"$157,766.25","$150,850.00",2012-02-15,Residential
CO,DENVER,"$1,706,391.20","$1,915,190.00",2012-02-16,Commercial 
CO,DENVER,"$138,129.47","$204,935.00",2012-02-21,Residential
CO,DENVER,"$324,641.95","$283,413.75",2012-03-02,Land
CO,DENVER,"$175,490.87","$229,535.00",2012-03-05,Residential
CO,DENVER,"$318,416.25","$368,120.00",2012-03-08,Commercial 
CO,DENVER,"$302,111.94","$336,487.50",2012-03-10,Land
CO,DENVER,"$84,641.74","$113,410.00",2012-03-13,Residential
CO,DENVER,"$449,866.96","$517,987.50",2012-03-19,Land
CO,DENVER,"$76,841.81","$63,915.00",2012-03-23,Industrial
CO,DENVER,"$221,062.18","$194,175.00",2012-03-27,Land
CO,DENVER,"$780,543.84","$728,695.00",2012-03-29,Residential
CO,DENVER,"$333,949.97","$297,575.00",2012-04-10,Residential
CO,DENVER,"$2,012,423.39","$1,559,870.00",2012-04-24,Commercial 
CO,DENVER,"$437,708.04","$347,520.00",2012-04-25,Commercial 
CO,DENVER,"$985,044.92","$767,557.50",2012-05-24,Industrial
CO,DENVER,"$408,841.13","$332,085.00",2012-05-27,Land
CO,DENVER,"$822,430.26","$1,041,800.00",2012-05-31,Commercial 
CO,DENVER,"$834,476.67","$956,319.28",2012-06-06,Residential
CO,DENVER,"$273,247.12","$377,956.96",2012-06-06,Land
CO,DENVER,"$622,400.76","$765,650.77",2012-06-09,Land
CO,DENVER,"$405,293.06","$446,724.33",2012-06-12,Residential
CO,DENVER,"$343,464.28","$554,161.48",2012-06-21,Residential
CO,DENVER,"$1,419,457.62","$2,067,049.99",2012-06-24,Commercial 
CO,DENVER,"$313,598.63","$407,413.59",2012-06-25,Land
CO,DENVER,"$719,250.16","$1,060,473.17",2012-06-27,Industrial
CO,DENVER,"$1,026,230.00","$1,447,368.08",2012-07-03,Industrial
CO,DENVER,"$560,196.09","$497,892.75",2012-07-03,Commercial 
CO,DENVER,"$798,392.69","$758,724.30",2012-07-23,Land
CO,DENVER,"$1,052,398.90","$1,453,773.31",2012-08-03,Commercial 
CO,DENVER,"$441,361.73","$343,144.63",2012-08-05,Commercial 
CO,DENVER,"$268,619.91","$306,180.66",2012-08-08,Residential
CO,DENVER,"$393,042.33","$351,155.27",2012-08-09,Industrial
CO,DENVER,"$1,547,880.43","$1,350,750.21",2012-08-22,Industrial
CO,DENVER,"$1,694,820.37","$1,292,887.50",2012-09-04,Industrial
CO,DENVER,"$715,725.88","$887,950.00",2012-09-05,Commercial 
CO,DENVER,"$244,620.09","$298,070.00",2012-09-06,Commercial 
CO,DENVER,"$336,229.33","$569,255.00",2012-09-08,Residential
CO,DENVER,"$256,007.06","$307,852.50",2012-09-16,Land
CO,DENVER,"$391,894.84","$385,640.00",2012-09-27,Residential
CO,DENVER,"$1,580,578.74","$1,755,590.00",2012-10-02,Commercial 
CO,DENVER,"$561,696.45","$912,860.00",2012-10-03,Residential
CO,DENVER,"$730,859.30","$805,760.00",2012-10-08,Residential
CO,DENVER,"$1,065,448.02","$1,485,300.00",2012-10-16,Commercial 
CO,DENVER,"$382,568.28","$298,450.00",2012-10-22,Commercial 
CO,DENVER,"$386,635.36","$534,650.00",2012-11-10,Commercial 
CO,DENVER,"$103,344.73","$142,055.00",2012-12-05,Residential
CO,DENVER,"$918,467.54","$1,191,082.50",2012-12-07,Industrial
CO,DENVER,"$1,184,787.16","$1,262,680.00",2012-12-19,Commercial 
CO,DENVER,"$328,573.31","$301,053.75",2012-12-19,Land
CO,DENVER,"$101,986.47","$135,850.00",2012-12-23,Residential
CO,DENVER,"$656,330.68","$899,210.00",2012-12-31,Commercial 
CO,DENVER,"$402,776.30","$408,945.00",2013-01-02,Residential
CO,DENVER,"$91,639.84","$79,882.50",2013-01-11,Industrial
CO,DENVER,"$355,985.06","$495,566.25",2013-01-12,Land
CO,DENVER,"$1,746,840.42","$1,493,460.00",2013-01-14,Industrial
CO,DENVER,"$390,499.53","$626,960.00",2013-01-17,Residential
CO,DENVER,"$55,650.09","$85,985.00",2013-01-26,Residential
CO,DENVER,"$1,647,607.47","$1,895,040.00",2013-01-26,Commercial 
CO,DENVER,"$857,290.48","$1,048,810.00",2013-01-30,Commercial 
CO,DENVER,"$108,384.88","$83,426.25",2013-02-02,Land
CO,DENVER,"$435,567.69","$487,725.00",2013-02-02,Industrial
CO,DENVER,"$457,399.70","$642,487.50",2013-02-11,Industrial
CO,DENVER,"$588,079.25","$540,547.50",2013-02-17,Land
CO,DENVER,"$1,326,153.97","$1,018,395.00",2013-02-26,Industrial
CO,DENVER,"$394,486.36","$341,347.50",2013-03-06,Land
CO,DENVER,"$870,266.38","$929,195.00",2013-03-11,Residential
CO,DENVER,"$434,618.35","$609,580.00",2013-03-13,Residential
CO,DENVER,"$440,902.34","$647,700.00",2013-03-20,Industrial
CO,DENVER,"$266,390.81","$329,280.00",2013-03-22,Land
CO,DENVER,"$539,818.36","$638,385.00",2013-03-22,Land
CO,DENVER,"$25,833.58","$34,702.50",2013-03-24,Land
CO,DENVER,"$348,750.33","$461,572.50",2013-03-25,Land
CO,DENVER,"$42,122.31","$38,718.75",2013-04-12,Land
CO,DENVER,"$696,937.30","$838,612.50",2013-04-18,Industrial
CO,DENVER,"$491,489.97","$443,771.25",2013-04-29,Land
CO,DENVER,"$347,405.19","$407,265.00",2013-05-06,Industrial
CO,DENVER,"$1,160,628.65","$1,337,700.00",2013-05-06,Industrial
CO,DENVER,"$2,509,191.66","$1,815,500.00",2013-05-09,Commercial 
CO,DENVER,"$539,496.73","$731,645.00",2013-05-17,Residential
CO,DENVER,"$846,918.67","$981,172.50",2013-05-25,Industrial
CO,DENVER,"$893,048.74","$1,011,712.50",2013-05-27,Industrial
CO,DENVER,"$706,621.33","$739,480.44",2013-06-02,Residential
CO,DENVER,"$71,418.93","$85,181.71",2013-06-03,Commercial 
CO,DENVER,"$1,464,654.06","$1,341,489.29",2013-06-04,Industrial
CO,DENVER,"$162,160.70","$131,588.89",2013-06-08,Industrial
CO,DENVER,"$633,944.90","$870,516.25",2013-06-09,Residential
CO,DENVER,"$283,005.38","$481,686.37",2013-06-11,Residential
CO,DENVER,"$405,348.60","$583,034.17",2013-06-14,Commercial 
CO,DENVER,"$147,898.99","$141,990.07",2013-06-29,Land
CO,DENVER,"$2,489,226.94","$1,912,453.57",2013-07-14,Commercial 
CO,DENVER,"$454,845.79","$412,933.44",2013-07-15,Residential
CO,DENVER,"$646,914.86","$901,083.89",2013-07-18,Residential
CO,DENVER,"$477,191.31","$582,241.50",2013-07-24,Industrial
CO,DENVER,"$939,719.85","$1,279,954.06",2013-07-27,Industrial
CO,DENVER,"$1,168,906.24","$1,414,707.61",2013-07-29,Industrial
CO,DENVER,"$819,464.00","$769,018.93",2013-07-31,Commercial 
CO,DENVER,"$329,704.18","$295,482.42",2013-08-02,Land
CO,DENVER,"$945,554.58","$752,484.09",2013-08-18,Commercial 
CO,DENVER,"$653,001.05","$871,135.00",2013-09-06,Residential
CO,DENVER,"$868,196.49","$896,320.00",2013-09-11,Residential
CO,DENVER,"$511,881.84","$575,898.75",2013-09-17,Land
CO,DENVER,"$484,047.05","$593,220.00",2013-09-23,Commercial 
CO,DENVER,"$722,479.88","$993,577.50",2013-09-27,Industrial
CO,DENVER,"$64,026.47","$77,141.25",2013-10-07,Land
CO,DENVER,"$113,461.88","$114,440.00",2013-10-21,Residential
CO,DENVER,"$626,246.01","$703,110.00",2013-10-29,Industrial
CO,DENVER,"$339,157.19","$465,645.00",2013-10-31,Land
CO,DENVER,"$82,963.91","$95,977.50",2013-11-01,Industrial
CO,DENVER,"$2,429,650.98","$1,927,090.00",2013-11-02,Commercial 
CO,DENVER,"$144,085.10","$187,488.75",2013-11-06,Land
CO,DENVER,"$603,826.52","$605,515.00",2013-11-11,Residential
CO,DENVER,"$81,412.48","$102,930.00",2013-11-27,Land
CO,DENVER,"$1,507,326.08","$1,324,860.00",2013-12-05,Industrial
CO,DENVER,"$488,014.20","$755,430.00",2013-12-10,Residential
CO,DENVER,"$515,569.20","$563,890.00",2013-12-15,Residential
CO,DENVER,"$1,787,157.29","$1,411,120.00",2014-01-09,Commercial 
CO,DENVER,"$49,735.82","$56,546.25",2014-01-14,Land
CO,DENVER,"$1,257,761.12","$1,443,910.00",2014-01-14,Commercial 
CO,DENVER,"$1,681,794.37","$1,876,900.00",2014-01-30,Commercial 
CO,DENVER,"$437,629.07","$585,280.00",2014-01-31,Commercial 
CO,DENVER,"$663,712.92","$540,970.00",2014-02-08,Commercial 
CO,DENVER,"$56,962.74","$50,688.75",2014-02-20,Land
CO,DENVER,"$771,092.02","$900,950.00",2014-02-23,Commercial 
CO,DENVER,"$260,463.07","$305,715.00",2014-02-23,Industrial
CO,DENVER,"$358,709.35","$377,520.00",2014-03-16,Residential
CO,DENVER,"$289,005.44","$266,130.00",2014-03-17,Commercial 
CO,DENVER,"$779,042.72","$658,492.50",2014-04-04,Industrial
CO,DENVER,"$748,724.75","$1,032,937.50",2014-04-15,Industrial
CO,DENVER,"$130,625.99","$94,460.00",2014-04-19,Commercial 
CO,DENVER,"$835,379.89","$957,082.50",2014-04-22,Industrial
CO,DENVER,"$185,818.15","$263,255.00",2014-04-29,Residential
CO,DENVER,"$397,130.76","$335,482.50",2014-05-09,Industrial
CO,DENVER,"$820,095.57","$721,953.75",2014-05-09,Land
CO,DENVER,"$645,316.94","$905,212.50",2014-05-10,Industrial
CO,DENVER,"$226,834.62","$287,580.00",2014-05-17,Commercial 
CO,DENVER,"$488,112.54","$649,325.00",2014-05-19,Residential
CO,DENVER,"$327,603.25","$270,860.00",2014-05-20,Commercial 
CO,DENVER,"$941,445.61","$679,300.00",2014-05-29,Commercial 
CO,DENVER,"$967,681.45","$1,159,692.34",2014-06-01,Commercial 
CO,DENVER,"$99,834.68","$145,948.21",2014-06-11,Industrial
CO,DENVER,"$253,534.90","$249,160.75",2014-06-14,Residential
CO,DENVER,"$585,204.30","$707,018.33",2014-06-22,Land
CO,DENVER,"$641,417.25","$955,537.13",2014-06-25,Industrial
CO,DENVER,"$160,848.65","$238,400.16",2014-06-27,Land
CO,DENVER,"$1,320,247.44","$1,853,086.31",2014-07-03,Commercial 
CO,DENVER,"$998,935.91","$910,675.22",2014-07-03,Industrial
CO,DENVER,"$23,095.98","$31,773.27",2014-07-08,Land
CO,DENVER,"$883,749.09","$1,049,299.94",2014-07-23,Commercial 
CO,DENVER,"$588,673.60","$529,672.02",2014-07-24,Land
CO,DENVER,"$160,941.57","$220,286.97",2014-08-04,Industrial
CO,DENVER,"$1,611,150.42","$1,388,946.28",2014-08-08,Industrial
CO,DENVER,"$209,359.27","$154,229.72",2014-08-28,Commercial 
CO,DENVER,"$737,242.80","$646,144.00",2014-08-28,Commercial 
CO,DENVER,"$1,065,642.50","$862,910.00",2014-09-01,Commercial 
CO,DENVER,"$102,031.03","$142,698.75",2014-09-18,Land
CO,DENVER,"$677,819.10","$679,620.00",2014-10-09,Residential
CO,DENVER,"$601,354.36","$563,295.00",2014-10-09,Industrial
CO,DENVER,"$20,708.69","$30,400.00",2014-10-23,Residential
CO,DENVER,"$646,893.75","$741,420.00",2014-11-03,Residential
CO,DENVER,"$802,679.78","$809,890.00",2014-11-03,Residential
CO,DENVER,"$158,308.19","$191,085.00",2014-11-07,Industrial
CO,DENVER,"$68,623.30","$74,320.00",2014-11-09,Commercial 
CO,DENVER,"$853,975.24","$775,405.00",2014-11-09,Residential
CO,DENVER,"$341,293.73","$381,370.00",2014-11-12,Commercial 
CO,DENVER,"$190,857.14","$292,485.00",2014-11-13,Residential
CO,DENVER,"$253,676.20","$320,220.00",2014-11-20,Commercial 
CO,DENVER,"$779,483.20","$890,227.50",2014-11-22,Industrial
CO,DENVER,"$550,202.23","$510,858.75",2014-11-26,Land
CO,DENVER,"$2,141,952.73","$1,681,990.00",2014-12-03,Commercial 
CO,DENVER,"$682,106.48","$525,765.00",2014-12-13,Land
CO,DENVER,"$453,728.99","$482,210.00",2014-12-19,Commercial 
CO,DENVER,"$571,018.59","$530,122.50",2014-12-22,Land
CO,DENVER,"$558,066.47","$538,200.00",2015-01-02,Land
CO,DENVER,"$565,943.04","$496,920.00",2015-01-08,Commercial 
CO,DENVER,"$142,587.21","$116,610.00",2015-01-09,Land
CO,DENVER,"$510,624.14","$457,920.00",2015-01-16,Commercial 
CO,DENVER,"$1,070,192.35","$1,260,562.50",2015-01-27,Industrial
CO,DENVER,"$1,594,903.36","$1,878,640.00",2015-01-29,Commercial 
CO,DENVER,"$243,837.62","$421,010.00",2015-02-04,Residential
CO,DENVER,"$1,188,470.48","$1,018,690.00",2015-02-07,Commercial 
CO,DENVER,"$377,185.36","$435,277.50",2015-02-08,Land
CO,DENVER,"$483,020.72","$651,405.00",2015-02-11,Residential
CO,DENVER,"$100,613.23","$96,610.00",2015-02-22,Residential
CO,DENVER,"$1,589,602.51","$1,843,710.00",2015-02-27,Commercial 
CO,DENVER,"$125,913.97","$112,400.00",2015-03-13,Commercial 
CO,DENVER,"$286,347.13","$236,193.75",2015-03-18,Land
CO,DENVER,"$75,763.99","$104,276.25",2015-03-24,Land
CO,DENVER,"$480,862.20","$547,860.00",2015-04-06,Land
CO,DENVER,"$1,314,451.00","$1,672,020.00",2015-04-17,Commercial 
CO,DENVER,"$496,380.77","$744,290.00",2015-04-18,Residential
CO,DENVER,"$318,060.67","$414,427.50",2015-04-30,Land
CO,DENVER,"$516,813.06","$457,721.25",2015-05-06,Land
CO,DENVER,"$127,391.92","$141,590.00",2015-05-24,Commercial 
CO,DENVER,"$625,056.46","$836,055.00",2015-05-31,Residential
CO,DENVER,"$1,459,118.84","$1,164,101.01",2015-06-02,Commercial 
CO,DENVER,"$762,242.15","$869,434.60",2015-06-03,Industrial
CO,DENVER,"$892,800.23","$1,135,033.67",2015-06-06,Commercial 
CO,DENVER,"$2,337,668.63","$2,050,195.52",2015-06-24,Commercial 
CO,DENVER,"$188,976.69","$197,181.22",2015-06-28,Land
CO,DENVER,"$667,465.94","$1,016,772.71",2015-07-14,Industrial
CO,DENVER,"$987,591.09","$1,006,616.30",2015-07-18,Residential
CO,DENVER,"$1,052,030.77","$1,411,286.79",2015-07-23,Commercial 
CO,DENVER,"$423,498.68","$400,311.89",2015-07-28,Land
CO,DENVER,"$465,598.84","$439,169.43",2015-08-05,Industrial
CO,DENVER,"$706,447.60","$821,746.96",2015-08-07,Commercial 
CO,DENVER,"$843,199.57","$1,063,517.61",2015-08-13,Industrial
CO,DENVER,"$208,959.04","$283,162.85",2015-08-17,Residential
CO,DENVER,"$695,506.49","$794,760.00",2015-09-05,Residential
CO,DENVER,"$355,987.16","$338,805.00",2015-09-06,Industrial
CO,DENVER,"$659,202.17","$762,120.00",2015-09-19,Commercial 
CO,DENVER,"$565,264.73","$826,550.00",2015-09-27,Residential
CO,DENVER,"$785,546.32","$931,912.50",2015-10-07,Industrial
CO,DENVER,"$443,533.63","$474,600.00",2015-10-09,Commercial 
CO,DENVER,"$496,932.96","$482,928.75",2015-10-09,Land
CO,DENVER,"$435,787.98","$619,721.25",2015-10-10,Land
CO,DENVER,"$414,388.11","$318,075.00",2015-10-11,Land
CO,DENVER,"$82,906.96","$105,142.50",2015-10-16,Land
CO,DENVER,"$1,260,162.32","$1,335,880.00",2015-10-27,Commercial 
CO,DENVER,"$413,415.83","$584,525.00",2015-10-30,Residential
CO,DENVER,"$354,400.88","$315,558.75",2015-11-06,Land
CO,DENVER,"$1,059,536.79","$959,690.00",2015-11-22,Commercial 
CO,DENVER,"$97,788.49","$73,608.75",2015-11-25,Land
CO,DENVER,"$38,212.57","$53,345.00",2015-12-10,Residential
CO,DENVER,"$1,046,484.15","$1,172,090.00",2015-12-16,Commercial 
CO,DENVER,"$282,734.22","$256,627.50",2015-12-27,Industrial
CO,DENVER,"$226,289.35","$319,300.00",2016-01-01,Residential
CO,DENVER,"$541,250.39","$742,608.75",2016-01-04,Land
CO,DENVER,"$1,428,185.55","$1,200,045.00",2016-01-05,Industrial
CO,DENVER,"$508,055.50","$709,830.00",2016-01-12,Residential
CO,DENVER,"$776,326.50","$728,685.00",2016-01-17,Land
CO,DENVER,"$653,749.53","$751,545.00",2016-01-18,Residential
CO,DENVER,"$423,071.23","$377,160.00",2016-01-29,Industrial
CO,DENVER,"$46,487.31","$54,052.50",2016-02-08,Land
CO,DENVER,"$1,545,527.12","$1,896,720.00",2016-02-11,Commercial 
CO,DENVER,"$137,844.33","$147,210.00",2016-02-18,Residential
CO,DENVER,"$418,560.93","$576,300.00",2016-02-20,Industrial
CO,DENVER,"$110,711.22","$79,670.00",2016-02-23,Commercial 
CO,DENVER,"$281,230.26","$236,475.00",2016-02-29,Industrial
CO,DENVER,"$921,095.87","$1,017,260.00",2016-04-12,Commercial 
CO,DENVER,"$240,881.71","$369,190.00",2016-04-14,Residential
CO,DENVER,"$100,154.00","$97,275.00",2016-04-19,Residential
CO,DENVER,"$487,831.38","$441,573.75",2016-04-22,Land
CO,DENVER,"$1,197,565.39","$1,167,685.48",2016-06-06,Industrial
CO,DENVER,"$721,769.71","$676,695.59",2016-06-14,Land
CO,DENVER,"$1,320,519.78","$1,572,166.67",2016-06-15,Commercial 
CO,DENVER,"$1,092,934.33","$1,036,155.09",2016-06-21,Industrial
CO,DENVER,"$2,085,942.96","$1,914,152.06",2016-06-23,Commercial 
CO,DENVER,"$195,814.95","$314,204.05",2016-06-29,Residential
CO,DENVER,"$578,450.22","$913,522.03",2016-07-07,Residential
CO,DENVER,"$595,824.10","$467,074.57",2016-07-17,Commercial 
CO,DENVER,"$93,390.96","$132,657.52",2016-07-24,Industrial
CO,DENVER,"$1,295,583.63","$1,134,369.73",2016-08-05,Industrial
CO,DENVER,"$277,408.49","$382,741.38",2016-08-15,Land
CO,DENVER,"$909,291.59","$1,239,980.22",2016-08-22,Commercial 
CO,DENVER,"$394,698.32","$474,076.04",2016-08-27,Land
CO,DENVER,"$98,701.04","$138,393.75",2016-09-09,Land
CO,DENVER,"$242,568.68","$197,730.00",2016-09-26,Commercial 
CO,DENVER,"$146,588.45","$134,985.00",2016-09-29,Land
CO,DENVER,"$905,441.16","$886,380.00",2016-10-08,Residential
CO,DENVER,"$407,380.83","$373,965.00",2016-10-13,Industrial
CO,DENVER,"$1,430,220.68","$1,193,870.00",2016-10-13,Commercial 
CO,DENVER,"$1,171,754.67","$1,082,590.00",2016-10-17,Commercial 
CO,DENVER,"$542,025.19","$720,980.00",2016-10-29,Commercial 
CO,DENVER,"$1,476,905.93","$1,788,810.00",2016-11-05,Commercial 
CO,DENVER,"$69,065.19","$94,575.00",2016-11-05,Residential
CO,DENVER,"$1,364,365.14","$1,926,600.00",2016-11-06,Commercial 
CO,DENVER,"$1,406,666.79","$1,916,680.00",2016-11-22,Commercial 
CO,DENVER,"$586,688.63","$532,850.00",2016-11-24,Residential
CO,DENVER,"$766,609.67","$785,225.00",2016-11-27,Residential
CO,DENVER,"$418,567.39","$512,260.00",2016-12-03,Commercial 
CO,DENVER,"$587,105.85","$470,460.00",2016-12-08,Land
CO,DENVER,"$111,520.94","$99,922.50",2016-12-12,Industrial
CO,DENVER,"$1,177,137.31","$1,132,845.00",2016-12-15,Industrial
CO,DENVER,"$551,579.93","$604,720.00",2016-12-26,Commercial 
CO,DENVER,"$583,492.02","$569,917.50",2016-12-26,Land
CO,DENVER,"$813,033.51","$857,595.00",2017-01-03,Residential
CO,DENVER,"$1,530,021.49","$1,707,720.00",2017-01-10,Commercial 
CO,DENVER,"$174,795.38","$143,058.75",2017-01-17,Land
CO,DENVER,"$462,382.28","$733,610.00",2017-02-10,Residential
CO,DENVER,"$1,544,299.70","$1,246,710.00",2017-02-24,Commercial 
CO,DENVER,"$86,297.45","$100,811.25",2017-03-01,Land
CO,DENVER,"$493,342.22","$691,845.00",2017-03-08,Residential
CO,DENVER,"$215,267.14","$362,280.00",2017-03-12,Residential
CO,DENVER,"$360,823.70","$274,635.00",2017-03-21,Industrial
CO,DENVER,"$1,643,716.15","$1,282,470.00",2017-04-04,Industrial
CO,DENVER,"$399,262.27","$451,751.25",2017-04-17,Land
CO,DENVER,"$74,799.86","$69,708.75",2017-04-18,Land
CO,DENVER,"$99,895.64","$90,352.50",2017-04-21,Industrial
CO,DENVER,"$265,466.14","$347,418.75",2017-05-06,Land
CO,DENVER,"$429,823.26","$352,830.00",2017-05-13,Industrial
CO,DENVER,"$219,886.89","$189,060.00",2017-05-26,Commercial 
CO,DENVER,"$1,695,783.83","$1,376,137.50",2017-05-27,Industrial
CO,DENVER,"$992,632.43","$1,069,090.00",2017-05-28,Commercial 
CO,DENVER,"$1,409,479.32","$1,347,621.73",2017-06-01,Industrial
CO,DENVER,"$266,492.04","$246,193.78",2017-06-06,Industrial
CO,DENVER,"$506,320.68","$514,310.68",2017-06-15,Residential
CO,DENVER,"$1,260,776.24","$1,200,878.60",2017-06-22,Industrial
CO,DENVER,"$2,592,007.19","$2,091,281.67",2017-07-08,Commercial 
CO,DENVER,"$64,061.01","$95,416.40",2017-07-10,Industrial
CO,DENVER,"$355,626.04","$497,426.65",2017-08-01,Land
CO,DENVER,"$47,439.76","$48,075.62",2017-08-07,Land
CO,DENVER,"$1,564,328.95","$1,426,561.10",2017-08-07,Commercial 
CO,DENVER,"$771,748.69","$857,206.41",2017-08-08,Commercial 
CO,DENVER,"$472,773.61","$641,204.25",2017-08-10,Residential
CO,DENVER,"$612,034.59","$755,859.16",2017-08-20,Land
CO,DENVER,"$518,545.82","$699,697.50",2017-09-03,Land
CO,DENVER,"$1,426,097.92","$1,317,840.00",2017-09-03,Industrial
CO,DENVER,"$809,699.99","$1,097,150.00",2017-09-11,Commercial 
CO,DENVER,"$264,689.27","$270,935.00",2017-09-13,Residential
CO,DENVER,"$35,842.76","$61,215.00",2017-10-06,Residential
CO,DENVER,"$522,897.89","$589,061.25",2017-10-09,Land
CO,DENVER,"$534,297.09","$613,211.25",2017-10-10,Land
CO,DENVER,"$226,303.96","$393,305.00",2017-10-14,Residential
CO,DENVER,"$2,120,859.89","$1,758,470.00",2017-10-15,Commercial 
CO,DENVER,"$70,882.00","$98,317.50",2017-10-29,Land
CO,DENVER,"$81,297.52","$74,790.00",2017-10-29,Commercial 
CO,DENVER,"$438,265.11","$382,430.00",2017-11-02,Commercial 
CO,DENVER,"$377,505.54","$315,532.50",2017-11-09,Industrial
CO,DENVER,"$71,549.33","$60,986.25",2017-11-11,Land
CO,DENVER,"$792,703.74","$792,785.00",2017-11-30,Residential
CO,DENVER,"$1,094,900.72","$1,543,690.00",2017-12-09,Commercial 
CO,DENVER,"$224,331.69","$259,151.25",2017-12-19,Land
CO,DENVER,"$470,559.35","$466,500.00",2017-12-23,Residential
CO,DENVER,"$272,218.66","$453,815.00",2017-12-28,Residential
CO,DENVER,"$1,742,000.48","$1,895,600.00",2018-01-16,Commercial 
CO,DENVER,"$100,448.44","$161,115.00",2018-01-23,Residential
