State,City,Investment,Revenue,Date,Property Type
OH,CINCINNATI,"$769,403.89","$1,357,963.16",2011-06-07,Industrial
OH,CINCINNATI,"$85,515.74","$80,768.85",2011-06-07,Residential
OH,COLUMBUS,"$544,958.08","$788,322.48",2011-06-07,Residential
OH,COLUMBUS,"$370,524.41","$554,825.25",2011-06-07,Land
OH,CLEVELAND,"$151,895.39","$144,664.25",2011-06-08,Residential
OH,CLEVELAND,"$200,113.83","$258,107.97",2011-06-08,Land
OH,COLUMBUS,"$375,822.26","$510,348.73",2011-06-08,Commercial 
OH,COLUMBUS,"$1,430,543.22","$1,469,201.08",2011-06-09,Commercial 
OH,COLUMBUS,"$537,624.75","$620,692.40",2011-06-10,Residential
OH,COLUMBUS,"$256,664.94","$306,341.65",2011-06-10,Land
OH,CLEVELAND,"$706,175.32","$1,268,380.14",2011-06-11,Industrial
OH,CINCINNATI,"$511,414.95","$825,773.60",2011-06-11,Residential
OH,CLEVELAND,"$959,703.79","$1,271,846.30",2011-06-11,Commercial 
OH,CLEVELAND,"$1,894,908.50","$1,446,211.01",2011-06-11,Commercial 
OH,COLUMBUS,"$786,262.42","$815,294.32",2011-06-12,Land
OH,CINCINNATI,"$1,349,608.18","$1,352,807.02",2011-06-13,Industrial
OH,COLUMBUS,"$339,717.56","$439,937.31",2011-06-13,Land
OH,CLEVELAND,"$231,003.03","$187,527.97",2011-06-13,Land
OH,CLEVELAND,"$147,367.82","$152,399.24",2011-06-14,Land
OH,CLEVELAND,"$73,977.58","$66,111.31",2011-06-15,Land
OH,CINCINNATI,"$159,472.39","$162,503.24",2011-06-16,Industrial
OH,CLEVELAND,"$401,475.65","$681,506.89",2011-06-16,Industrial
OH,CLEVELAND,"$397,935.62","$367,256.47",2011-06-16,Industrial
OH,CINCINNATI,"$74,305.93","$128,009.24",2011-06-18,Land
OH,CINCINNATI,"$776,641.48","$964,867.55",2011-06-19,Commercial 
OH,CLEVELAND,"$644,675.67","$603,797.94",2011-06-20,Land
OH,COLUMBUS,"$179,314.02","$183,006.66",2011-06-21,Industrial
OH,CINCINNATI,"$327,878.57","$442,831.30",2011-06-21,Land
OH,COLUMBUS,"$124,278.52","$181,056.78",2011-06-21,Commercial 
OH,COLUMBUS,"$162,148.91","$251,074.30",2011-06-22,Residential
OH,CINCINNATI,"$450,527.85","$408,576.87",2011-06-22,Industrial
OH,CLEVELAND,"$696,549.49","$691,679.93",2011-06-23,Commercial 
OH,CINCINNATI,"$725,446.23","$688,036.06",2011-06-24,Industrial
OH,COLUMBUS,"$263,437.11","$308,303.35",2011-06-25,Land
OH,CLEVELAND,"$135,004.20","$168,662.41",2011-06-28,Industrial
OH,CLEVELAND,"$747,525.14","$801,020.95",2011-06-28,Residential
OH,CLEVELAND,"$60,242.14","$99,358.56",2011-06-28,Residential
OH,COLUMBUS,"$930,860.36","$1,018,204.24",2011-06-29,Residential
OH,COLUMBUS,"$499,868.81","$896,575.10",2011-06-30,Land
OH,CLEVELAND,"$810,569.51","$766,912.88",2011-07-01,Residential
OH,CINCINNATI,"$472,792.81","$486,692.42",2011-07-02,Industrial
OH,COLUMBUS,"$565,595.73","$755,389.27",2011-07-02,Residential
OH,COLUMBUS,"$102,992.87","$186,760.76",2011-07-02,Industrial
OH,CINCINNATI,"$23,490.75","$30,633.05",2011-07-02,Land
OH,CINCINNATI,"$339,266.08","$513,132.15",2011-07-03,Land
OH,CINCINNATI,"$1,165,625.89","$1,166,758.89",2011-07-04,Industrial
OH,CLEVELAND,"$284,260.40","$451,038.63",2011-07-05,Commercial 
OH,COLUMBUS,"$833,546.28","$954,190.54",2011-07-06,Land
OH,CLEVELAND,"$1,856,172.10","$1,837,122.51",2011-07-07,Commercial 
OH,CINCINNATI,"$516,615.93","$930,599.60",2011-07-08,Residential
OH,CLEVELAND,"$893,073.14","$837,745.73",2011-07-08,Land
OH,CINCINNATI,"$49,243.82","$44,330.00",2011-07-08,Industrial
OH,CLEVELAND,"$489,799.95","$609,954.48",2011-07-09,Industrial
OH,COLUMBUS,"$851,142.14","$1,317,988.48",2011-07-09,Industrial
OH,COLUMBUS,"$650,788.39","$715,358.01",2011-07-10,Residential
OH,COLUMBUS,"$1,413,530.11","$1,587,006.05",2011-07-12,Industrial
OH,COLUMBUS,"$1,180,223.84","$1,697,339.37",2011-07-12,Industrial
OH,COLUMBUS,"$844,383.47","$1,600,201.10",2011-07-12,Industrial
OH,CINCINNATI,"$66,099.77","$65,417.32",2011-07-13,Land
OH,CLEVELAND,"$1,274,893.82","$1,366,697.23",2011-07-14,Industrial
OH,COLUMBUS,"$333,885.07","$595,174.30",2011-07-14,Land
OH,COLUMBUS,"$936,541.04","$811,465.78",2011-07-15,Land
OH,COLUMBUS,"$965,183.09","$947,489.74",2011-07-15,Land
OH,CINCINNATI,"$124,396.20","$168,393.39",2011-07-16,Industrial
OH,COLUMBUS,"$456,563.53","$679,461.49",2011-07-16,Commercial 
OH,CINCINNATI,"$588,330.21","$1,024,163.73",2011-07-16,Residential
OH,CLEVELAND,"$283,210.93","$336,775.87",2011-07-17,Commercial 
OH,COLUMBUS,"$555,868.48","$989,269.50",2011-07-17,Residential
OH,CLEVELAND,"$770,708.72","$860,689.54",2011-07-18,Residential
OH,CLEVELAND,"$559,456.70","$496,153.61",2011-07-18,Industrial
OH,CLEVELAND,"$590,701.98","$917,342.16",2011-07-20,Land
OH,CINCINNATI,"$370,056.64","$587,313.14",2011-07-20,Industrial
OH,CLEVELAND,"$152,222.38","$171,834.81",2011-07-21,Residential
OH,CINCINNATI,"$431,347.49","$618,631.66",2011-07-21,Residential
OH,CINCINNATI,"$104,572.57","$103,202.94",2011-07-22,Land
OH,CINCINNATI,"$2,115,483.82","$1,905,568.65",2011-07-22,Commercial 
OH,COLUMBUS,"$492,975.78","$702,741.07",2011-07-23,Residential
OH,COLUMBUS,"$225,391.96","$266,065.14",2011-07-24,Commercial 
OH,CLEVELAND,"$482,088.81","$648,598.89",2011-07-24,Land
OH,COLUMBUS,"$1,261,545.93","$1,600,276.83",2011-07-24,Industrial
OH,COLUMBUS,"$399,834.55","$486,955.02",2011-07-24,Residential
OH,CINCINNATI,"$1,455,740.01","$1,451,325.99",2011-07-25,Commercial 
OH,COLUMBUS,"$392,250.59","$654,393.05",2011-07-26,Commercial 
OH,CLEVELAND,"$101,541.63","$161,780.80",2011-07-26,Land
OH,CINCINNATI,"$599,000.91","$1,025,174.39",2011-07-27,Residential
OH,CINCINNATI,"$91,049.45","$168,208.29",2011-07-28,Residential
OH,COLUMBUS,"$511,903.72","$751,440.12",2011-07-29,Residential
OH,CINCINNATI,"$683,502.05","$939,369.74",2011-07-30,Residential
OH,COLUMBUS,"$581,811.07","$506,105.88",2011-07-30,Commercial 
OH,COLUMBUS,"$95,761.14","$122,047.63",2011-07-30,Land
OH,CINCINNATI,"$307,082.49","$409,107.00",2011-08-01,Industrial
OH,CINCINNATI,"$353,390.14","$424,580.85",2011-08-02,Residential
OH,COLUMBUS,"$1,649,570.89","$1,853,796.41",2011-08-03,Commercial 
OH,CLEVELAND,"$935,820.79","$1,018,988.78",2011-08-05,Residential
OH,CLEVELAND,"$276,042.13","$398,127.94",2011-08-06,Residential
OH,COLUMBUS,"$734,026.31","$1,124,426.96",2011-08-06,Commercial 
OH,CLEVELAND,"$1,342,264.81","$1,940,067.19",2011-08-07,Commercial 
OH,CLEVELAND,"$465,024.48","$829,453.97",2011-08-07,Commercial 
OH,CLEVELAND,"$907,114.09","$1,232,164.72",2011-08-08,Industrial
OH,COLUMBUS,"$54,129.14","$56,347.67",2011-08-08,Industrial
OH,CLEVELAND,"$1,025,151.09","$1,417,761.66",2011-08-08,Commercial 
OH,CINCINNATI,"$874,504.90","$1,436,318.45",2011-08-09,Commercial 
OH,COLUMBUS,"$997,067.44","$1,033,317.20",2011-08-09,Commercial 
OH,CINCINNATI,"$364,451.99","$757,966.86",2011-08-10,Residential
OH,CLEVELAND,"$556,354.10","$675,868.27",2011-08-10,Land
OH,CLEVELAND,"$1,329,854.72","$2,037,016.76",2011-08-11,Commercial 
OH,COLUMBUS,"$169,103.78","$179,303.06",2011-08-11,Industrial
OH,COLUMBUS,"$1,401,313.68","$1,331,310.52",2011-08-12,Industrial
OH,CLEVELAND,"$444,009.76","$426,221.11",2011-08-13,Land
OH,CINCINNATI,"$317,588.82","$525,451.50",2011-08-13,Land
OH,CINCINNATI,"$1,664,825.17","$1,955,144.06",2011-08-14,Industrial
OH,CINCINNATI,"$1,363,461.61","$1,289,920.27",2011-08-14,Commercial 
OH,CINCINNATI,"$409,589.29","$326,794.87",2011-08-15,Land
OH,CINCINNATI,"$152,617.77","$227,652.99",2011-08-16,Residential
OH,CLEVELAND,"$196,650.91","$186,031.60",2011-08-16,Industrial
OH,CLEVELAND,"$86,270.74","$128,127.32",2011-08-17,Land
OH,CLEVELAND,"$1,611,230.01","$1,463,655.99",2011-08-17,Industrial
