State,City,Investment,Revenue,Date,Property Type
SC,COLUMBIA,"$245,338.71","$239,065.63",2011-08-25,Land
SC,COLUMBIA,"$366,593.12","$529,506.30",2011-08-26,Land
SC,COLUMBIA,"$466,376.01","$549,899.61",2011-08-30,Land
SC,COLUMBIA,"$1,078,906.59","$953,150.00",2011-09-02,Residential
SC,COLUMBIA,"$1,705,063.13","$1,311,400.00",2011-09-04,Commercial 
SC,COLUMBIA,"$221,678.01","$302,580.00",2011-09-05,Residential
SC,COLUMBIA,"$126,535.81","$129,595.00",2011-09-07,Residential
SC,COLUMBIA,"$475,163.00","$578,765.00",2011-09-12,Residential
SC,COLUMBIA,"$142,767.22","$200,043.75",2011-09-12,Land
SC,COLUMBIA,"$616,987.16","$827,100.00",2011-09-23,Commercial 
SC,COLUMBIA,"$1,278,685.01","$1,607,830.00",2011-09-23,Commercial 
SC,COLUMBIA,"$122,768.78","$126,230.00",2011-09-25,Residential
SC,COLUMBIA,"$693,805.72","$628,837.50",2011-09-26,Industrial
SC,COLUMBIA,"$482,844.06","$422,857.50",2011-09-29,Industrial
SC,COLUMBIA,"$778,838.41","$606,500.00",2011-09-29,Commercial 
SC,COLUMBIA,"$499,448.43","$701,220.00",2011-09-30,Commercial 
SC,COLUMBIA,"$278,552.54","$227,400.00",2011-10-07,Commercial 
SC,COLUMBIA,"$498,314.85","$447,067.50",2011-10-07,Industrial
SC,COLUMBIA,"$636,672.93","$871,440.00",2011-10-11,Residential
SC,COLUMBIA,"$1,228,759.24","$1,415,947.50",2011-10-23,Industrial
SC,COLUMBIA,"$270,060.78","$204,622.50",2011-10-25,Industrial
SC,COLUMBIA,"$413,320.32","$323,748.75",2011-10-26,Land
SC,COLUMBIA,"$41,284.70","$51,637.50",2011-10-29,Industrial
SC,COLUMBIA,"$374,806.19","$322,115.00",2011-10-29,Residential
SC,COLUMBIA,"$46,304.46","$70,080.00",2011-11-04,Residential
SC,COLUMBIA,"$309,882.29","$413,722.50",2011-11-05,Industrial
SC,COLUMBIA,"$621,726.71","$752,550.00",2011-11-05,Industrial
SC,COLUMBIA,"$1,430,376.33","$1,260,367.50",2011-11-07,Industrial
SC,COLUMBIA,"$700,205.63","$855,190.00",2011-11-08,Residential
SC,COLUMBIA,"$479,222.73","$586,908.75",2011-11-12,Land
SC,COLUMBIA,"$61,473.99","$57,720.00",2011-11-16,Residential
SC,COLUMBIA,"$497,387.48","$632,555.00",2011-11-20,Residential
SC,COLUMBIA,"$635,695.69","$576,000.00",2011-11-22,Residential
SC,COLUMBIA,"$594,486.76","$557,887.50",2011-11-22,Industrial
SC,COLUMBIA,"$476,929.32","$618,950.00",2011-11-28,Commercial 
SC,COLUMBIA,"$395,564.64","$326,808.75",2011-11-29,Land
SC,COLUMBIA,"$404,833.48","$340,256.25",2011-12-01,Land
SC,COLUMBIA,"$354,374.53","$336,858.75",2011-12-06,Land
SC,COLUMBIA,"$435,304.98","$387,547.50",2011-12-07,Industrial
SC,COLUMBIA,"$146,760.97","$198,495.00",2011-12-08,Residential
SC,COLUMBIA,"$783,805.68","$648,010.00",2011-12-17,Residential
SC,COLUMBIA,"$1,214,494.16","$1,682,130.00",2012-01-06,Commercial 
SC,COLUMBIA,"$192,915.46","$260,160.00",2012-01-06,Residential
SC,COLUMBIA,"$1,033,822.64","$1,137,620.00",2012-01-07,Commercial 
SC,COLUMBIA,"$262,804.96","$237,585.00",2012-01-07,Industrial
SC,COLUMBIA,"$539,940.19","$483,145.00",2012-01-10,Residential
SC,COLUMBIA,"$140,406.66","$178,616.25",2012-01-11,Land
SC,COLUMBIA,"$245,755.50","$342,870.00",2012-01-14,Industrial
SC,COLUMBIA,"$2,210,710.19","$1,593,490.00",2012-01-17,Commercial 
SC,COLUMBIA,"$148,394.30","$184,267.50",2012-01-19,Industrial
SC,COLUMBIA,"$112,219.22","$136,020.00",2012-01-23,Land
SC,COLUMBIA,"$1,055,859.83","$952,245.00",2012-01-26,Industrial
SC,COLUMBIA,"$451,996.57","$514,580.00",2012-01-27,Commercial 
SC,COLUMBIA,"$850,753.93","$1,198,380.00",2012-01-31,Industrial
SC,COLUMBIA,"$1,585,548.41","$1,192,590.00",2012-02-09,Industrial
SC,COLUMBIA,"$767,203.16","$687,217.50",2012-02-11,Industrial
SC,COLUMBIA,"$143,131.13","$167,996.25",2012-02-12,Land
SC,COLUMBIA,"$540,559.95","$711,145.00",2012-02-16,Residential
SC,COLUMBIA,"$178,162.83","$149,185.00",2012-02-17,Residential
SC,COLUMBIA,"$237,600.04","$289,713.75",2012-02-19,Land
SC,COLUMBIA,"$91,770.93","$81,120.00",2012-02-25,Residential
SC,COLUMBIA,"$1,226,102.43","$1,092,247.50",2012-02-29,Industrial
SC,COLUMBIA,"$902,457.93","$691,496.25",2012-03-01,Land
SC,COLUMBIA,"$1,472,484.17","$1,931,260.00",2012-03-02,Commercial 
SC,COLUMBIA,"$912,734.56","$1,162,275.00",2012-03-10,Industrial
SC,COLUMBIA,"$1,209,393.09","$1,054,020.00",2012-03-12,Industrial
SC,COLUMBIA,"$603,635.92","$470,077.50",2012-03-17,Land
SC,COLUMBIA,"$2,050,276.59","$1,559,870.00",2012-03-25,Commercial 
SC,COLUMBIA,"$681,183.78","$600,172.50",2012-03-25,Industrial
SC,COLUMBIA,"$53,422.11","$67,653.75",2012-03-30,Land
SC,COLUMBIA,"$973,819.60","$857,005.00",2012-04-06,Residential
SC,COLUMBIA,"$448,604.09","$634,180.00",2012-04-09,Residential
SC,COLUMBIA,"$417,287.44","$568,200.00",2012-04-15,Residential
SC,COLUMBIA,"$627,341.30","$732,131.25",2012-04-25,Land
SC,COLUMBIA,"$1,061,185.73","$952,040.00",2012-05-04,Commercial 
SC,COLUMBIA,"$201,889.30","$269,343.75",2012-05-06,Land
SC,COLUMBIA,"$146,343.40","$126,153.75",2012-05-08,Land
SC,COLUMBIA,"$1,279,523.51","$1,463,060.00",2012-05-09,Commercial 
SC,COLUMBIA,"$1,671,221.74","$1,870,920.00",2012-05-09,Commercial 
SC,COLUMBIA,"$697,593.67","$778,147.50",2012-05-14,Industrial
SC,COLUMBIA,"$255,995.09","$202,570.00",2012-05-15,Commercial 
SC,COLUMBIA,"$595,366.23","$511,885.00",2012-05-18,Residential
SC,COLUMBIA,"$438,792.52","$415,312.50",2012-05-30,Land
SC,COLUMBIA,"$282,786.16","$408,264.09",2012-06-03,Industrial
SC,COLUMBIA,"$847,268.93","$705,394.36",2012-06-04,Land
SC,COLUMBIA,"$270,099.38","$379,148.90",2012-06-07,Commercial 
SC,COLUMBIA,"$1,082,565.23","$1,020,035.03",2012-06-07,Commercial 
SC,COLUMBIA,"$2,141,881.83","$1,871,228.00",2012-06-08,Commercial 
SC,COLUMBIA,"$663,619.70","$863,258.62",2012-06-12,Industrial
SC,COLUMBIA,"$76,825.38","$84,414.55",2012-06-16,Industrial
SC,COLUMBIA,"$1,405,525.33","$1,147,070.93",2012-06-22,Commercial 
SC,COLUMBIA,"$681,851.20","$611,744.69",2012-06-23,Commercial 
SC,COLUMBIA,"$76,790.73","$127,949.93",2012-06-25,Residential
SC,COLUMBIA,"$383,849.08","$388,211.99",2012-07-02,Land
SC,COLUMBIA,"$558,927.46","$840,968.89",2012-07-03,Industrial
SC,COLUMBIA,"$731,210.59","$778,111.36",2012-07-06,Residential
SC,COLUMBIA,"$632,082.70","$557,792.82",2012-07-11,Residential
SC,COLUMBIA,"$625,158.41","$889,649.99",2012-07-12,Residential
SC,COLUMBIA,"$513,016.40","$494,234.90",2012-07-13,Land
SC,COLUMBIA,"$410,913.46","$500,651.89",2012-07-14,Land
SC,COLUMBIA,"$542,995.62","$1,024,612.30",2012-07-18,Residential
SC,COLUMBIA,"$1,625,792.00","$1,838,550.49",2012-07-26,Industrial
SC,COLUMBIA,"$840,479.45","$987,868.00",2012-07-28,Industrial
SC,COLUMBIA,"$2,027,611.85","$1,815,064.70",2012-07-31,Commercial 
SC,COLUMBIA,"$68,413.66","$67,806.65",2012-08-02,Residential
SC,COLUMBIA,"$786,920.73","$869,068.30",2012-08-13,Residential
SC,COLUMBIA,"$850,845.60","$808,053.61",2012-08-17,Land
SC,COLUMBIA,"$623,081.41","$1,129,961.44",2012-08-19,Commercial 
SC,COLUMBIA,"$180,914.02","$168,488.89",2012-08-19,Land
SC,COLUMBIA,"$486,609.36","$729,149.46",2012-08-21,Industrial
SC,COLUMBIA,"$597,499.90","$542,743.51",2012-08-24,Industrial
SC,COLUMBIA,"$458,487.24","$541,816.19",2012-08-24,Land
SC,COLUMBIA,"$751,787.20","$615,218.41",2012-08-31,Land
SC,COLUMBIA,"$739,178.82","$703,975.00",2012-09-14,Residential
SC,COLUMBIA,"$582,545.43","$713,790.00",2012-09-15,Land
SC,COLUMBIA,"$167,843.64","$232,325.00",2012-09-21,Residential
SC,COLUMBIA,"$599,948.26","$498,950.00",2012-09-30,Commercial 
SC,COLUMBIA,"$389,675.94","$529,357.50",2012-10-11,Land
SC,COLUMBIA,"$89,186.95","$80,480.00",2012-10-20,Residential
SC,COLUMBIA,"$1,102,836.59","$838,327.50",2012-10-25,Industrial
SC,COLUMBIA,"$125,163.57","$120,285.00",2012-10-25,Industrial
SC,COLUMBIA,"$788,248.47","$677,797.50",2012-10-27,Industrial
SC,COLUMBIA,"$692,982.58","$853,875.00",2012-10-28,Residential
SC,COLUMBIA,"$63,972.28","$99,650.00",2012-10-28,Residential
SC,COLUMBIA,"$119,645.39","$151,935.00",2012-10-29,Residential
SC,COLUMBIA,"$1,530,578.89","$1,971,360.00",2012-11-03,Commercial 
SC,COLUMBIA,"$942,650.08","$1,152,650.00",2012-11-04,Commercial 
SC,COLUMBIA,"$209,969.47","$200,835.00",2012-11-04,Residential
SC,COLUMBIA,"$560,446.45","$738,761.25",2012-11-06,Land
SC,COLUMBIA,"$623,081.63","$574,405.00",2012-11-10,Residential
SC,COLUMBIA,"$480,875.07","$673,136.25",2012-11-16,Land
SC,COLUMBIA,"$654,775.87","$623,520.00",2012-11-21,Industrial
SC,COLUMBIA,"$2,071,388.94","$1,875,760.00",2012-11-22,Commercial 
SC,COLUMBIA,"$1,495,734.05","$1,175,272.50",2012-11-22,Industrial
SC,COLUMBIA,"$100,376.33","$136,301.25",2012-11-22,Land
SC,COLUMBIA,"$1,495,169.79","$1,272,322.50",2012-11-26,Industrial
SC,COLUMBIA,"$2,490,660.59","$1,902,900.00",2012-11-27,Commercial 
SC,COLUMBIA,"$563,069.71","$747,738.75",2012-12-01,Land
SC,COLUMBIA,"$711,002.15","$600,060.00",2012-12-03,Residential
SC,COLUMBIA,"$641,913.62","$640,995.00",2012-12-04,Residential
SC,COLUMBIA,"$519,972.00","$613,095.00",2012-12-06,Industrial
SC,COLUMBIA,"$269,173.53","$431,495.00",2012-12-13,Residential
SC,COLUMBIA,"$885,878.73","$704,302.50",2012-12-17,Land
SC,COLUMBIA,"$1,532,264.40","$1,235,160.00",2012-12-18,Commercial 
SC,COLUMBIA,"$707,544.44","$974,260.00",2012-12-20,Commercial 
SC,COLUMBIA,"$312,861.91","$262,125.00",2012-12-22,Industrial
SC,COLUMBIA,"$306,459.08","$426,510.00",2012-12-27,Residential
SC,COLUMBIA,"$1,542,530.48","$1,778,690.00",2012-12-27,Commercial 
SC,COLUMBIA,"$840,005.32","$689,595.00",2013-01-03,Land
SC,COLUMBIA,"$623,615.94","$705,232.50",2013-01-04,Land
SC,COLUMBIA,"$1,673,237.66","$1,350,740.00",2013-01-04,Commercial 
SC,COLUMBIA,"$593,816.12","$870,787.50",2013-01-10,Industrial
SC,COLUMBIA,"$1,159,408.32","$934,800.00",2013-01-12,Commercial 
SC,COLUMBIA,"$330,045.10","$272,276.25",2013-01-20,Land
SC,COLUMBIA,"$610,097.13","$973,610.00",2013-01-23,Residential
SC,COLUMBIA,"$533,553.38","$602,973.75",2013-01-24,Land
SC,COLUMBIA,"$283,425.48","$274,210.00",2013-01-29,Residential
SC,COLUMBIA,"$1,154,587.38","$989,615.00",2013-01-29,Residential
SC,COLUMBIA,"$1,459,925.37","$1,192,860.00",2013-02-01,Commercial 
SC,COLUMBIA,"$471,704.74","$636,570.00",2013-02-03,Land
SC,COLUMBIA,"$79,254.03","$70,875.00",2013-02-04,Land
SC,COLUMBIA,"$715,171.12","$995,020.00",2013-02-07,Residential
SC,COLUMBIA,"$908,923.23","$840,545.00",2013-02-13,Residential
SC,COLUMBIA,"$175,650.87","$136,510.00",2013-02-15,Commercial 
SC,COLUMBIA,"$1,156,208.81","$936,862.50",2013-02-16,Industrial
SC,COLUMBIA,"$259,478.63","$214,803.75",2013-02-20,Land
SC,COLUMBIA,"$562,837.23","$500,077.50",2013-02-27,Industrial
SC,COLUMBIA,"$625,888.13","$870,860.00",2013-03-03,Commercial 
SC,COLUMBIA,"$683,924.53","$713,350.00",2013-03-06,Residential
SC,COLUMBIA,"$443,580.53","$663,525.00",2013-03-09,Residential
SC,COLUMBIA,"$558,714.62","$751,045.00",2013-03-12,Residential
SC,COLUMBIA,"$383,377.00","$325,390.00",2013-03-14,Residential
SC,COLUMBIA,"$75,138.06","$73,147.50",2013-03-15,Land
SC,COLUMBIA,"$748,277.55","$653,210.00",2013-03-16,Commercial 
SC,COLUMBIA,"$974,376.94","$1,102,972.50",2013-03-21,Industrial
SC,COLUMBIA,"$2,535,867.70","$1,808,930.00",2013-03-30,Commercial 
SC,COLUMBIA,"$748,803.31","$1,023,750.00",2013-03-30,Commercial 
SC,COLUMBIA,"$686,616.49","$598,870.00",2013-03-30,Residential
SC,COLUMBIA,"$648,651.41","$741,078.75",2013-04-02,Land
SC,COLUMBIA,"$1,027,674.37","$1,429,867.50",2013-04-03,Industrial
SC,COLUMBIA,"$646,116.28","$980,010.00",2013-04-06,Residential
SC,COLUMBIA,"$208,501.62","$280,950.00",2013-04-09,Residential
SC,COLUMBIA,"$917,372.59","$832,965.00",2013-04-19,Industrial
SC,COLUMBIA,"$236,285.30","$234,485.00",2013-04-20,Residential
SC,COLUMBIA,"$1,105,129.60","$1,257,190.00",2013-04-22,Commercial 
SC,COLUMBIA,"$472,792.18","$370,942.50",2013-04-30,Industrial
SC,COLUMBIA,"$924,337.72","$747,840.00",2013-05-09,Industrial
SC,COLUMBIA,"$527,877.54","$657,922.50",2013-05-09,Land
SC,COLUMBIA,"$1,514,967.92","$1,161,560.00",2013-05-13,Commercial 
SC,COLUMBIA,"$14,011.61","$18,930.00",2013-05-16,Land
SC,COLUMBIA,"$618,576.69","$488,021.25",2013-05-22,Land
SC,COLUMBIA,"$396,685.06","$362,426.25",2013-05-25,Land
SC,COLUMBIA,"$143,504.41","$129,540.00",2013-05-26,Land
SC,COLUMBIA,"$1,110,022.72","$1,345,237.50",2013-05-28,Industrial
SC,COLUMBIA,"$497,328.39","$447,185.00",2013-05-29,Residential
SC,COLUMBIA,"$107,842.86","$102,683.68",2013-06-05,Land
SC,COLUMBIA,"$513,399.49","$671,163.19",2013-06-06,Land
SC,COLUMBIA,"$242,010.26","$290,381.11",2013-06-09,Residential
SC,COLUMBIA,"$385,477.41","$343,989.50",2013-06-15,Land
SC,COLUMBIA,"$361,674.50","$462,586.55",2013-06-17,Residential
SC,COLUMBIA,"$98,466.44","$162,285.32",2013-06-19,Residential
SC,COLUMBIA,"$390,230.07","$378,745.29",2013-06-22,Residential
SC,COLUMBIA,"$523,735.47","$464,357.35",2013-06-22,Land
SC,COLUMBIA,"$1,064,667.61","$1,230,982.24",2013-06-22,Residential
SC,COLUMBIA,"$161,750.55","$197,005.44",2013-06-23,Residential
SC,COLUMBIA,"$881,033.34","$1,167,441.65",2013-06-25,Industrial
SC,COLUMBIA,"$168,084.58","$169,006.12",2013-06-25,Residential
SC,COLUMBIA,"$754,717.84","$794,614.90",2013-06-26,Land
SC,COLUMBIA,"$1,619,243.11","$1,401,115.38",2013-07-06,Commercial 
SC,COLUMBIA,"$1,935,049.91","$1,960,732.68",2013-07-07,Commercial 
SC,COLUMBIA,"$239,672.06","$296,981.11",2013-07-09,Industrial
SC,COLUMBIA,"$1,336,031.06","$1,232,216.38",2013-07-16,Industrial
SC,COLUMBIA,"$627,469.29","$1,042,126.86",2013-07-22,Residential
SC,COLUMBIA,"$255,606.80","$205,354.32",2013-07-26,Land
SC,COLUMBIA,"$594,162.35","$932,744.43",2013-07-29,Land
SC,COLUMBIA,"$1,228,741.43","$1,275,728.94",2013-07-30,Industrial
SC,COLUMBIA,"$75,224.92","$126,290.19",2013-07-31,Residential
SC,COLUMBIA,"$146,126.08","$211,743.59",2013-08-02,Land
SC,COLUMBIA,"$690,746.28","$929,862.73",2013-08-05,Residential
SC,COLUMBIA,"$605,008.76","$848,286.76",2013-08-05,Industrial
SC,COLUMBIA,"$453,868.56","$618,456.55",2013-08-07,Land
SC,COLUMBIA,"$98,194.42","$136,333.55",2013-08-09,Residential
SC,COLUMBIA,"$1,935,564.59","$1,683,711.86",2013-08-11,Commercial 
SC,COLUMBIA,"$1,080,660.98","$1,069,709.59",2013-08-11,Industrial
SC,COLUMBIA,"$573,397.42","$846,000.75",2013-08-11,Residential
SC,COLUMBIA,"$1,538,641.41","$1,457,243.02",2013-08-14,Industrial
SC,COLUMBIA,"$234,210.75","$334,913.23",2013-08-16,Land
SC,COLUMBIA,"$1,992,662.41","$2,286,192.79",2013-08-18,Commercial 
SC,COLUMBIA,"$623,998.87","$906,363.94",2013-08-19,Industrial
SC,COLUMBIA,"$563,891.15","$710,183.56",2013-08-21,Commercial 
SC,COLUMBIA,"$508,554.30","$699,300.34",2013-08-28,Land
SC,COLUMBIA,"$514,265.77","$841,409.84",2013-08-30,Commercial 
SC,COLUMBIA,"$1,858,886.34","$2,060,973.13",2013-08-30,Commercial 
SC,COLUMBIA,"$98,185.99","$125,358.75",2013-09-04,Land
SC,COLUMBIA,"$659,758.84","$798,265.00",2013-09-04,Residential
SC,COLUMBIA,"$33,327.33","$43,192.50",2013-09-05,Industrial
SC,COLUMBIA,"$237,150.68","$295,507.50",2013-09-15,Industrial
SC,COLUMBIA,"$953,377.89","$1,333,590.00",2013-09-18,Commercial 
SC,COLUMBIA,"$2,248,811.19","$1,744,200.00",2013-09-18,Commercial 
SC,COLUMBIA,"$803,792.75","$712,278.75",2013-10-05,Land
SC,COLUMBIA,"$594,112.12","$539,425.00",2013-10-07,Residential
SC,COLUMBIA,"$1,452,017.86","$1,262,460.00",2013-10-08,Industrial
SC,COLUMBIA,"$509,756.91","$447,305.00",2013-10-09,Residential
SC,COLUMBIA,"$244,554.50","$385,010.00",2013-10-11,Residential
SC,COLUMBIA,"$76,073.28","$106,660.00",2013-10-16,Commercial 
SC,COLUMBIA,"$928,212.61","$1,329,817.50",2013-10-17,Industrial
SC,COLUMBIA,"$394,268.37","$486,967.50",2013-10-19,Industrial
SC,COLUMBIA,"$609,450.63","$779,737.50",2013-10-23,Industrial
SC,COLUMBIA,"$1,830,498.62","$1,495,447.50",2013-10-27,Industrial
SC,COLUMBIA,"$886,020.53","$779,900.00",2013-10-28,Residential
SC,COLUMBIA,"$1,160,924.41","$1,222,430.00",2013-10-30,Commercial 
SC,COLUMBIA,"$1,062,712.04","$859,477.50",2013-10-31,Industrial
SC,COLUMBIA,"$119,047.75","$170,965.00",2013-11-04,Residential
SC,COLUMBIA,"$741,681.47","$969,180.00",2013-11-05,Commercial 
SC,COLUMBIA,"$748,303.44","$728,275.00",2013-11-11,Residential
SC,COLUMBIA,"$2,114,007.31","$1,740,180.00",2013-11-11,Commercial 
SC,COLUMBIA,"$355,422.64","$335,400.00",2013-11-17,Land
SC,COLUMBIA,"$225,227.80","$183,978.75",2013-11-17,Land
SC,COLUMBIA,"$2,397,704.99","$1,942,050.00",2013-11-21,Commercial 
SC,COLUMBIA,"$1,961,127.58","$1,762,460.00",2013-11-25,Commercial 
SC,COLUMBIA,"$841,602.58","$729,200.00",2013-11-25,Commercial 
SC,COLUMBIA,"$128,441.67","$131,505.00",2013-12-03,Residential
SC,COLUMBIA,"$571,107.49","$655,556.25",2013-12-04,Land
SC,COLUMBIA,"$1,491,807.13","$1,172,080.00",2013-12-07,Commercial 
SC,COLUMBIA,"$323,652.02","$297,693.75",2013-12-08,Land
SC,COLUMBIA,"$919,138.51","$901,565.00",2013-12-21,Residential
SC,COLUMBIA,"$1,190,753.94","$1,375,680.00",2013-12-21,Commercial 
SC,COLUMBIA,"$268,634.79","$384,825.00",2013-12-22,Land
SC,COLUMBIA,"$1,454,782.12","$1,254,652.50",2013-12-24,Industrial
SC,COLUMBIA,"$850,013.39","$1,153,702.50",2013-12-25,Industrial
SC,COLUMBIA,"$53,009.02","$70,090.00",2013-12-26,Commercial 
SC,COLUMBIA,"$204,718.83","$291,930.00",2013-12-28,Industrial
SC,COLUMBIA,"$256,837.64","$289,192.50",2014-01-04,Industrial
SC,COLUMBIA,"$828,297.28","$694,120.00",2014-01-06,Commercial 
SC,COLUMBIA,"$581,242.97","$663,322.50",2014-01-07,Industrial
SC,COLUMBIA,"$1,129,003.26","$1,300,695.00",2014-01-08,Industrial
SC,COLUMBIA,"$464,439.38","$727,560.00",2014-01-08,Residential
SC,COLUMBIA,"$297,078.70","$228,260.00",2014-01-10,Commercial 
SC,COLUMBIA,"$212,565.10","$250,132.50",2014-01-12,Land
SC,COLUMBIA,"$100,312.09","$134,410.00",2014-01-14,Commercial 
SC,COLUMBIA,"$843,767.54","$1,170,517.50",2014-01-20,Industrial
SC,COLUMBIA,"$114,405.96","$100,402.50",2014-01-21,Land
SC,COLUMBIA,"$2,653,487.50","$1,953,010.00",2014-01-27,Commercial 
SC,COLUMBIA,"$290,818.75","$419,540.00",2014-01-28,Residential
SC,COLUMBIA,"$752,575.79","$578,770.00",2014-01-28,Commercial 
SC,COLUMBIA,"$786,122.95","$1,128,255.00",2014-02-02,Industrial
SC,COLUMBIA,"$910,054.39","$825,630.00",2014-02-04,Residential
SC,COLUMBIA,"$102,015.34","$92,230.00",2014-02-05,Commercial 
SC,COLUMBIA,"$807,451.07","$724,035.00",2014-02-16,Land
SC,COLUMBIA,"$807,459.56","$917,317.50",2014-02-17,Industrial
SC,COLUMBIA,"$562,538.14","$723,112.50",2014-02-18,Land
SC,COLUMBIA,"$802,089.47","$695,636.25",2014-02-28,Land
SC,COLUMBIA,"$455,339.80","$585,375.00",2014-03-01,Industrial
SC,COLUMBIA,"$494,553.32","$450,580.00",2014-03-04,Residential
SC,COLUMBIA,"$1,480,802.48","$1,747,540.00",2014-03-05,Commercial 
SC,COLUMBIA,"$1,397,815.78","$1,130,385.00",2014-03-05,Industrial
SC,COLUMBIA,"$204,233.55","$228,120.00",2014-03-06,Industrial
SC,COLUMBIA,"$204,607.89","$160,713.75",2014-03-11,Land
SC,COLUMBIA,"$190,438.96","$242,625.00",2014-03-15,Residential
SC,COLUMBIA,"$360,686.41","$333,560.00",2014-03-18,Residential
SC,COLUMBIA,"$892,944.47","$948,190.00",2014-03-21,Commercial 
SC,COLUMBIA,"$222,424.87","$274,751.25",2014-03-23,Land
SC,COLUMBIA,"$1,348,624.39","$1,072,990.00",2014-03-25,Commercial 
SC,COLUMBIA,"$681,817.00","$553,983.75",2014-03-25,Land
