State,City,Investment,Revenue,Date,Property Type
MA,BOSTON,"$172,441.48","$217,863.13",2012-07-04,Residential
MA,BOSTON,"$312,194.52","$344,459.35",2012-07-10,Residential
MA,BOSTON,"$235,299.71","$344,361.15",2012-07-17,Industrial
MA,BOSTON,"$774,691.57","$1,376,866.25",2012-07-20,Industrial
MA,BOSTON,"$1,131,157.01","$990,824.80",2012-07-30,Industrial
MA,BOSTON,"$533,400.08","$917,437.01",2012-07-30,Residential
MA,BOSTON,"$381,889.72","$380,336.91",2012-08-02,Land
MA,BOSTON,"$69,287.92","$68,606.73",2012-08-04,Land
MA,BOSTON,"$566,483.29","$730,007.76",2012-08-05,Industrial
MA,BOSTON,"$2,123,033.24","$2,148,145.36",2012-08-06,Commercial 
MA,BOSTON,"$1,668,151.89","$2,536,779.59",2012-08-07,Commercial 
MA,BOSTON,"$209,846.15","$340,404.74",2012-08-10,Residential
MA,BOSTON,"$862,128.28","$858,648.92",2012-08-15,Industrial
MA,BOSTON,"$765,400.18","$876,752.73",2012-08-24,Commercial 
MA,BOSTON,"$947,698.20","$1,548,612.66",2012-08-27,Industrial
MA,BOSTON,"$680,429.38","$996,805.26",2012-08-30,Industrial
MA,BOSTON,"$348,858.64","$465,480.00",2012-09-03,Industrial
MA,BOSTON,"$1,257,821.63","$994,350.00",2012-09-08,Commercial 
MA,BOSTON,"$467,595.09","$631,805.00",2012-09-10,Residential
MA,BOSTON,"$494,814.31","$757,810.00",2012-09-11,Residential
MA,BOSTON,"$799,040.68","$1,007,617.50",2012-09-11,Industrial
MA,BOSTON,"$33,319.70","$27,495.00",2012-09-11,Land
MA,BOSTON,"$1,024,192.77","$835,590.00",2012-09-19,Industrial
MA,BOSTON,"$189,593.90","$226,151.25",2012-09-23,Land
MA,BOSTON,"$224,178.74","$273,468.75",2012-10-05,Land
MA,BOSTON,"$1,687,993.45","$1,437,940.00",2012-10-06,Commercial 
MA,BOSTON,"$353,764.77","$344,505.00",2012-10-20,Residential
MA,BOSTON,"$461,951.15","$527,546.25",2012-10-28,Land
MA,BOSTON,"$736,103.80","$650,722.50",2012-11-04,Industrial
MA,BOSTON,"$553,361.45","$747,625.00",2012-11-09,Residential
MA,BOSTON,"$180,251.37","$224,707.50",2012-11-13,Industrial
MA,BOSTON,"$665,750.45","$620,365.00",2012-11-14,Residential
MA,BOSTON,"$306,094.62","$403,920.00",2012-12-01,Industrial
MA,BOSTON,"$657,661.33","$521,126.25",2012-12-05,Land
MA,BOSTON,"$509,001.22","$566,658.75",2012-12-10,Land
MA,BOSTON,"$321,154.30","$453,465.00",2012-12-18,Residential
MA,BOSTON,"$617,090.04","$883,045.00",2012-12-19,Residential
MA,BOSTON,"$101,959.26","$88,320.00",2012-12-21,Land
MA,BOSTON,"$335,541.95","$375,393.75",2012-12-23,Land
MA,BOSTON,"$435,705.75","$583,520.00",2013-01-10,Commercial 
MA,BOSTON,"$1,236,499.98","$1,116,740.00",2013-01-14,Commercial 
MA,BOSTON,"$670,766.78","$747,322.50",2013-01-19,Land
MA,BOSTON,"$271,413.86","$220,132.50",2013-01-20,Land
MA,BOSTON,"$550,850.86","$652,350.00",2013-01-31,Land
MA,BOSTON,"$848,580.24","$1,018,910.00",2013-02-04,Commercial 
MA,BOSTON,"$570,819.24","$770,950.00",2013-02-17,Residential
MA,BOSTON,"$906,233.65","$1,081,720.00",2013-02-23,Commercial 
MA,BOSTON,"$340,338.92","$242,540.00",2013-03-07,Commercial 
MA,BOSTON,"$536,455.07","$826,705.00",2013-03-18,Residential
MA,BOSTON,"$1,048,244.58","$1,453,755.00",2013-03-18,Industrial
MA,BOSTON,"$501,249.48","$630,200.00",2013-03-23,Commercial 
MA,BOSTON,"$445,880.62","$591,465.00",2013-03-25,Residential
MA,BOSTON,"$836,730.12","$728,250.00",2013-03-26,Industrial
MA,BOSTON,"$118,219.82","$157,450.00",2013-03-28,Commercial 
MA,BOSTON,"$294,666.12","$348,010.00",2013-04-06,Commercial 
MA,BOSTON,"$608,716.84","$782,835.00",2013-04-06,Industrial
MA,BOSTON,"$135,118.73","$197,092.50",2013-04-13,Industrial
MA,BOSTON,"$1,886,774.46","$1,630,700.00",2013-04-20,Commercial 
MA,BOSTON,"$1,038,985.88","$812,272.50",2013-04-22,Industrial
MA,BOSTON,"$767,894.12","$597,341.25",2013-04-24,Land
MA,BOSTON,"$496,861.40","$690,862.50",2013-05-05,Land
MA,BOSTON,"$1,276,121.80","$1,029,140.00",2013-05-05,Commercial 
MA,BOSTON,"$682,922.61","$596,450.00",2013-05-11,Residential
MA,BOSTON,"$545,255.10","$478,355.00",2013-05-12,Residential
MA,BOSTON,"$284,294.61","$322,080.00",2013-05-19,Commercial 
MA,BOSTON,"$374,657.67","$518,405.00",2013-05-20,Residential
MA,BOSTON,"$516,463.72","$746,302.50",2013-05-21,Industrial
MA,BOSTON,"$259,862.66","$328,155.00",2013-05-25,Industrial
MA,BOSTON,"$469,150.62","$624,235.00",2013-05-28,Residential
MA,BOSTON,"$1,161,264.68","$1,023,439.98",2013-06-09,Industrial
MA,BOSTON,"$583,313.36","$604,401.54",2013-06-10,Land
MA,BOSTON,"$1,635,783.44","$1,608,613.62",2013-06-12,Commercial 
MA,BOSTON,"$930,325.38","$980,225.13",2013-06-15,Residential
MA,BOSTON,"$390,074.67","$485,608.76",2013-06-23,Industrial
MA,BOSTON,"$910,553.81","$948,839.02",2013-06-25,Land
MA,BOSTON,"$1,103,135.16","$1,390,058.13",2013-06-28,Industrial
MA,BOSTON,"$996,988.43","$929,954.10",2013-06-30,Industrial
MA,BOSTON,"$1,342,445.94","$1,119,105.85",2013-07-06,Industrial
MA,BOSTON,"$1,298,978.15","$1,303,829.33",2013-07-07,Industrial
MA,BOSTON,"$523,261.49","$484,893.45",2013-07-08,Residential
MA,BOSTON,"$1,165,808.87","$975,405.46",2013-07-10,Industrial
MA,BOSTON,"$259,914.65","$357,264.10",2013-07-12,Industrial
MA,BOSTON,"$561,766.58","$831,054.36",2013-07-15,Residential
MA,BOSTON,"$302,662.30","$421,927.48",2013-07-21,Industrial
MA,BOSTON,"$762,922.00","$813,999.56",2013-07-26,Land
MA,BOSTON,"$509,947.43","$597,037.95",2013-07-27,Land
MA,BOSTON,"$560,226.54","$865,664.94",2013-07-31,Commercial 
MA,BOSTON,"$196,191.63","$278,232.94",2013-08-02,Commercial 
MA,BOSTON,"$264,566.24","$199,978.92",2013-08-10,Commercial 
MA,BOSTON,"$294,337.06","$428,937.26",2013-08-13,Land
MA,BOSTON,"$442,048.64","$511,870.88",2013-08-13,Land
MA,BOSTON,"$32,959.20","$29,092.39",2013-08-20,Land
MA,BOSTON,"$133,995.10","$185,950.31",2013-08-21,Commercial 
MA,BOSTON,"$952,007.93","$1,029,724.59",2013-08-23,Commercial 
MA,BOSTON,"$1,135,027.63","$1,644,333.03",2013-08-26,Industrial
MA,BOSTON,"$357,022.13","$382,293.21",2013-08-29,Commercial 
MA,BOSTON,"$31,011.88","$61,138.93",2013-08-29,Land
MA,BOSTON,"$89,949.05","$105,676.32",2013-08-31,Industrial
MA,BOSTON,"$381,821.08","$453,217.46",2013-08-31,Land
MA,BOSTON,"$657,949.38","$684,165.00",2013-09-03,Residential
MA,BOSTON,"$1,035,580.06","$878,917.50",2013-09-18,Industrial
MA,BOSTON,"$504,826.34","$592,005.00",2013-09-18,Land
MA,BOSTON,"$661,522.93","$739,867.50",2013-09-24,Industrial
MA,BOSTON,"$1,238,373.37","$1,468,330.00",2013-09-25,Commercial 
MA,BOSTON,"$1,439,704.47","$1,521,840.00",2013-10-04,Commercial 
MA,BOSTON,"$892,569.15","$952,940.00",2013-10-07,Commercial 
MA,BOSTON,"$1,541,517.70","$1,285,005.00",2013-10-09,Industrial
MA,BOSTON,"$184,547.75","$146,030.00",2013-10-23,Commercial 
MA,BOSTON,"$316,782.01","$349,280.00",2013-10-27,Commercial 
MA,BOSTON,"$1,311,316.87","$1,144,785.00",2013-10-29,Industrial
MA,BOSTON,"$1,041,728.36","$1,381,987.50",2013-10-31,Industrial
MA,BOSTON,"$795,054.35","$905,520.00",2013-11-01,Commercial 
MA,BOSTON,"$1,271,594.52","$993,262.50",2013-11-03,Industrial
MA,BOSTON,"$1,016,349.16","$1,162,897.50",2013-11-13,Industrial
MA,BOSTON,"$183,978.62","$210,420.00",2013-11-15,Industrial
MA,BOSTON,"$1,825,905.34","$1,953,450.00",2013-11-20,Commercial 
MA,BOSTON,"$175,523.78","$178,275.00",2013-11-27,Residential
MA,BOSTON,"$49,198.16","$40,927.50",2013-12-06,Land
MA,BOSTON,"$484,899.56","$645,165.00",2013-12-10,Industrial
MA,BOSTON,"$752,425.41","$864,630.00",2013-12-13,Commercial 
MA,BOSTON,"$1,654,911.01","$1,307,692.50",2013-12-17,Industrial
MA,BOSTON,"$641,548.45","$529,215.00",2013-12-24,Residential
MA,BOSTON,"$22,837.45","$31,631.25",2014-01-10,Land
MA,BOSTON,"$705,329.93","$625,740.00",2014-01-14,Commercial 
MA,BOSTON,"$1,287,921.55","$1,160,842.50",2014-01-14,Industrial
MA,BOSTON,"$588,327.17","$698,377.50",2014-01-16,Land
MA,BOSTON,"$782,296.47","$753,900.00",2014-01-22,Industrial
MA,BOSTON,"$165,289.80","$138,125.00",2014-01-24,Residential
MA,BOSTON,"$256,225.18","$374,590.00",2014-01-25,Residential
MA,BOSTON,"$281,393.60","$255,213.75",2014-01-26,Land
MA,BOSTON,"$279,583.13","$253,410.00",2014-02-01,Residential
MA,BOSTON,"$175,958.13","$252,880.00",2014-02-08,Residential
MA,BOSTON,"$965,125.74","$1,084,447.50",2014-02-17,Industrial
MA,BOSTON,"$632,871.28","$720,547.50",2014-02-28,Industrial
MA,BOSTON,"$980,311.01","$923,665.00",2014-03-07,Residential
MA,BOSTON,"$635,251.50","$559,991.25",2014-03-07,Land
MA,BOSTON,"$866,216.66","$1,266,195.00",2014-03-10,Industrial
MA,BOSTON,"$132,678.21","$159,475.00",2014-03-19,Residential
MA,BOSTON,"$301,379.47","$375,905.00",2014-04-04,Residential
MA,BOSTON,"$2,045,082.48","$1,693,890.00",2014-04-07,Commercial 
MA,BOSTON,"$199,541.56","$165,990.00",2014-04-11,Land
MA,BOSTON,"$242,883.13","$291,550.00",2014-04-19,Residential
MA,BOSTON,"$355,182.19","$399,112.50",2014-05-04,Land
MA,BOSTON,"$1,105,117.85","$1,228,987.50",2014-05-08,Industrial
MA,BOSTON,"$114,314.70","$130,005.00",2014-05-11,Land
MA,BOSTON,"$460,216.89","$630,183.75",2014-05-11,Land
MA,BOSTON,"$367,873.50","$281,440.00",2014-05-28,Commercial 
MA,BOSTON,"$250,928.91","$217,428.75",2014-05-28,Land
MA,BOSTON,"$774,267.77","$689,062.50",2014-05-30,Industrial
MA,BOSTON,"$379,749.40","$594,757.02",2014-06-01,Land
MA,BOSTON,"$343,841.04","$464,632.60",2014-06-04,Land
MA,BOSTON,"$792,633.01","$772,122.62",2014-06-08,Industrial
MA,BOSTON,"$1,951,850.52","$1,743,524.35",2014-06-12,Commercial 
MA,BOSTON,"$154,774.48","$189,069.30",2014-06-16,Residential
MA,BOSTON,"$166,678.02","$274,097.00",2014-06-20,Land
MA,BOSTON,"$61,181.90","$62,220.15",2014-06-29,Land
MA,BOSTON,"$621,482.81","$683,480.05",2014-07-05,Land
MA,BOSTON,"$715,192.15","$756,644.07",2014-07-05,Industrial
MA,BOSTON,"$600,753.32","$721,574.10",2014-07-13,Residential
MA,BOSTON,"$592,195.52","$1,019,266.23",2014-07-18,Industrial
MA,BOSTON,"$1,766,669.30","$1,746,135.44",2014-07-25,Industrial
MA,BOSTON,"$1,012,635.84","$1,210,203.40",2014-07-30,Industrial
MA,BOSTON,"$57,768.54","$95,858.71",2014-08-07,Industrial
MA,BOSTON,"$392,656.27","$516,092.61",2014-08-09,Residential
MA,BOSTON,"$221,768.81","$200,087.25",2014-08-15,Industrial
MA,BOSTON,"$292,601.57","$363,255.70",2014-08-18,Commercial 
MA,BOSTON,"$863,993.30","$736,855.58",2014-08-24,Commercial 
MA,BOSTON,"$511,946.09","$399,390.00",2014-09-05,Land
MA,BOSTON,"$743,537.73","$710,107.50",2014-09-16,Land
MA,BOSTON,"$370,935.52","$422,141.25",2014-09-17,Land
MA,BOSTON,"$356,694.31","$440,410.00",2014-09-22,Commercial 
MA,BOSTON,"$21,637.30","$33,775.00",2014-10-05,Residential
MA,BOSTON,"$854,070.61","$1,061,010.00",2014-10-06,Industrial
MA,BOSTON,"$91,866.90","$86,002.50",2014-10-25,Industrial
MA,BOSTON,"$544,527.37","$690,000.00",2014-10-25,Residential
MA,BOSTON,"$687,559.77","$923,370.00",2014-10-25,Industrial
MA,BOSTON,"$1,227,927.48","$1,047,675.00",2014-10-30,Industrial
MA,BOSTON,"$572,417.97","$539,755.00",2014-11-01,Residential
MA,BOSTON,"$348,710.54","$442,060.00",2014-11-22,Commercial 
MA,BOSTON,"$758,071.16","$649,120.00",2014-11-26,Commercial 
MA,BOSTON,"$1,273,735.57","$1,110,435.00",2014-12-09,Industrial
MA,BOSTON,"$82,377.44","$73,320.00",2014-12-10,Industrial
MA,BOSTON,"$512,019.31","$598,860.00",2014-12-11,Industrial
MA,BOSTON,"$201,676.16","$290,190.00",2014-12-12,Residential
MA,BOSTON,"$314,770.61","$484,550.00",2014-12-13,Residential
MA,BOSTON,"$476,703.29","$593,255.00",2015-01-01,Residential
MA,BOSTON,"$117,204.95","$135,836.25",2015-01-27,Land
MA,BOSTON,"$651,479.21","$921,270.00",2015-02-05,Residential
MA,BOSTON,"$1,573,423.25","$1,411,630.00",2015-03-17,Commercial 
MA,BOSTON,"$620,822.08","$736,443.75",2015-03-26,Land
MA,BOSTON,"$514,260.55","$527,975.00",2015-03-31,Residential
MA,BOSTON,"$2,397,867.34","$1,949,560.00",2015-04-08,Commercial 
MA,BOSTON,"$362,840.11","$315,232.50",2015-04-16,Land
MA,BOSTON,"$440,751.31","$359,160.00",2015-04-22,Commercial 
MA,BOSTON,"$311,225.93","$292,635.00",2015-04-26,Industrial
MA,BOSTON,"$575,473.16","$641,740.00",2015-05-04,Commercial 
MA,BOSTON,"$1,001,914.72","$1,167,823.88",2015-06-15,Industrial
MA,BOSTON,"$527,250.37","$438,244.69",2015-06-17,Commercial 
MA,BOSTON,"$1,298,730.81","$1,184,932.05",2015-06-25,Commercial 
MA,BOSTON,"$725,822.59","$605,919.84",2015-07-06,Land
MA,BOSTON,"$268,411.97","$431,011.45",2015-07-12,Residential
MA,BOSTON,"$434,147.06","$451,944.76",2015-07-18,Residential
MA,BOSTON,"$131,832.90","$183,782.38",2015-08-01,Industrial
MA,BOSTON,"$1,005,587.77","$1,392,298.57",2015-08-02,Commercial 
MA,BOSTON,"$250,406.94","$330,792.82",2015-08-04,Land
MA,BOSTON,"$358,765.24","$497,418.53",2015-08-07,Land
MA,BOSTON,"$603,789.01","$703,184.45",2015-08-10,Residential
MA,BOSTON,"$276,830.90","$514,802.42",2015-08-11,Residential
MA,BOSTON,"$194,363.32","$193,947.64",2015-08-14,Land
MA,BOSTON,"$431,377.07","$683,219.94",2015-08-14,Residential
MA,BOSTON,"$599,232.77","$868,674.82",2015-08-15,Industrial
MA,BOSTON,"$60,430.87","$115,067.66",2015-08-28,Industrial
MA,BOSTON,"$672,209.27","$649,481.06",2015-08-28,Land
MA,BOSTON,"$123,608.32","$113,495.00",2015-09-07,Residential
MA,BOSTON,"$552,335.69","$586,020.00",2015-10-02,Commercial 
MA,BOSTON,"$547,541.83","$611,280.00",2015-10-02,Land
MA,BOSTON,"$308,269.95","$444,532.50",2015-10-10,Land
MA,BOSTON,"$438,260.48","$384,341.25",2015-10-21,Land
MA,BOSTON,"$600,017.53","$737,530.00",2015-10-30,Commercial 
MA,BOSTON,"$491,410.30","$667,260.00",2015-11-01,Industrial
MA,BOSTON,"$955,207.73","$819,050.00",2015-11-03,Residential
MA,BOSTON,"$1,349,923.84","$1,629,200.00",2015-11-05,Commercial 
MA,BOSTON,"$180,441.14","$237,180.00",2015-11-07,Residential
MA,BOSTON,"$896,693.00","$1,142,170.00",2015-11-08,Commercial 
MA,BOSTON,"$1,317,645.31","$992,100.00",2015-11-15,Commercial 
MA,BOSTON,"$130,166.64","$124,640.00",2015-11-21,Residential
MA,BOSTON,"$314,282.92","$256,635.00",2015-11-30,Industrial
MA,BOSTON,"$229,154.96","$203,410.00",2015-12-23,Residential
MA,BOSTON,"$297,870.36","$332,407.50",2015-12-27,Land
