State,City,Investment,Revenue,Date,Property Type
MS,JACKSON,"$353,141.99","$454,740.00",2013-10-12,Commercial 
MS,JACKSON,"$455,624.27","$429,866.25",2013-10-13,Land
MS,JACKSON,"$188,047.01","$199,565.00",2013-10-16,Residential
MS,JACKSON,"$272,260.39","$376,070.00",2013-10-18,Residential
MS,JACKSON,"$1,841,363.89","$1,434,990.00",2013-10-31,Commercial 
MS,JACKSON,"$1,005,228.34","$1,216,762.50",2013-11-01,Industrial
MS,JACKSON,"$571,466.84","$606,475.00",2013-11-11,Residential
MS,JACKSON,"$831,527.67","$628,863.75",2013-11-17,Land
MS,JACKSON,"$181,716.94","$315,955.00",2013-11-20,Residential
MS,JACKSON,"$863,663.62","$794,945.00",2013-11-27,Residential
MS,JACKSON,"$416,938.14","$342,086.25",2013-12-07,Land
MS,JACKSON,"$180,593.70","$256,650.00",2013-12-24,Commercial 
MS,JACKSON,"$165,808.79","$217,340.00",2014-01-14,Residential
MS,JACKSON,"$591,425.66","$489,157.50",2014-02-02,Industrial
MS,JACKSON,"$1,091,100.41","$993,490.00",2014-02-13,Commercial 
MS,JACKSON,"$1,466,229.06","$1,130,320.00",2014-02-27,Commercial 
MS,JACKSON,"$182,767.96","$233,940.00",2014-02-27,Industrial
MS,JACKSON,"$738,850.39","$1,031,107.50",2014-02-28,Industrial
MS,JACKSON,"$415,742.60","$520,237.50",2014-03-05,Industrial
MS,JACKSON,"$1,073,210.78","$1,424,180.00",2014-03-07,Commercial 
MS,JACKSON,"$876,643.69","$741,450.00",2014-03-12,Industrial
MS,JACKSON,"$979,392.87","$764,625.00",2014-04-10,Industrial
MS,JACKSON,"$1,005,709.66","$1,121,092.50",2014-04-30,Industrial
MS,JACKSON,"$319,921.41","$286,203.75",2014-05-11,Land
MS,JACKSON,"$549,887.59","$787,522.50",2014-05-24,Industrial
MS,JACKSON,"$1,395,390.30","$1,325,482.50",2014-05-31,Industrial
MS,JACKSON,"$486,278.10","$678,260.26",2014-06-06,Land
MS,JACKSON,"$54,154.31","$75,900.37",2014-07-03,Industrial
MS,JACKSON,"$614,216.69","$651,264.76",2014-07-12,Residential
MS,JACKSON,"$1,275,943.31","$1,256,317.28",2014-07-29,Industrial
MS,JACKSON,"$328,360.15","$447,854.91",2014-08-31,Land
MS,JACKSON,"$876,717.80","$994,597.50",2014-10-17,Industrial
MS,JACKSON,"$974,934.20","$1,124,620.00",2014-11-03,Commercial 
MS,JACKSON,"$988,112.00","$993,305.00",2014-11-04,Residential
MS,JACKSON,"$1,788,474.99","$1,414,507.50",2014-11-11,Industrial
MS,JACKSON,"$361,850.77","$577,300.00",2014-11-13,Residential
MS,JACKSON,"$584,951.41","$562,755.00",2014-11-22,Industrial
MS,JACKSON,"$1,163,931.31","$982,740.00",2014-12-28,Industrial
MS,JACKSON,"$705,494.54","$675,865.00",2015-01-18,Residential
MS,JACKSON,"$99,087.98","$136,545.00",2015-02-22,Land
MS,JACKSON,"$50,376.85","$57,845.00",2015-03-02,Residential
MS,JACKSON,"$200,585.15","$235,870.00",2015-03-19,Commercial 
MS,JACKSON,"$658,680.71","$745,620.00",2015-04-13,Land
MS,JACKSON,"$1,058,183.43","$1,215,630.00",2015-04-16,Commercial 
MS,JACKSON,"$326,840.11","$289,728.75",2015-05-10,Land
MS,JACKSON,"$1,584,884.61","$1,517,565.70",2015-06-08,Industrial
MS,JACKSON,"$1,684,469.86","$1,549,165.64",2015-07-01,Industrial
MS,JACKSON,"$2,287,218.88","$2,041,738.06",2015-08-20,Commercial 
MS,JACKSON,"$818,500.62","$1,182,519.52",2015-08-20,Industrial
MS,JACKSON,"$1,461,466.00","$1,560,850.00",2015-09-07,Commercial 
MS,JACKSON,"$380,420.34","$326,647.50",2015-09-28,Land
MS,JACKSON,"$1,539,951.64","$1,366,087.50",2015-12-06,Industrial
MS,JACKSON,"$1,115,413.69","$1,388,880.00",2015-12-26,Commercial 
MS,JACKSON,"$181,784.35","$239,786.25",2015-12-29,Land
MS,JACKSON,"$1,627,142.77","$1,306,260.00",2016-02-14,Industrial
MS,JACKSON,"$404,487.71","$477,435.00",2016-02-18,Land
MS,JACKSON,"$116,133.60","$132,015.00",2016-03-02,Residential
MS,JACKSON,"$407,088.72","$464,780.00",2016-03-24,Residential
MS,JACKSON,"$508,955.40","$419,385.00",2016-03-31,Industrial
MS,JACKSON,"$663,284.81","$581,640.00",2016-04-11,Industrial
MS,JACKSON,"$142,516.75","$159,080.00",2016-04-14,Commercial 
MS,JACKSON,"$758,819.83","$575,906.25",2016-04-29,Land
MS,JACKSON,"$746,847.68","$620,630.00",2016-05-15,Commercial 
MS,JACKSON,"$287,338.24","$408,405.00",2016-05-25,Residential
MS,JACKSON,"$781,350.17","$711,640.00",2016-09-15,Commercial 
MS,JACKSON,"$86,452.29","$77,602.50",2016-12-03,Land
MS,JACKSON,"$1,093,256.49","$984,420.00",2016-12-04,Residential
MS,JACKSON,"$240,219.49","$372,180.00",2016-12-08,Residential
MS,JACKSON,"$1,382,871.00","$1,255,820.00",2016-12-19,Commercial 
MS,JACKSON,"$1,593,831.61","$1,240,500.00",2016-12-27,Industrial
MS,JACKSON,"$651,513.74","$876,727.50",2017-03-06,Industrial
MS,JACKSON,"$17,286.39","$21,810.00",2017-03-14,Land
MS,JACKSON,"$413,264.30","$576,995.00",2017-03-26,Residential
MS,JACKSON,"$1,367,909.06","$1,125,082.50",2017-04-11,Industrial
MS,JACKSON,"$729,971.93","$615,562.50",2017-04-19,Industrial
MS,JACKSON,"$38,191.39","$36,536.25",2017-04-22,Land
MS,JACKSON,"$348,285.37","$568,470.00",2017-05-10,Residential
MS,JACKSON,"$1,295,801.04","$1,451,130.00",2017-05-19,Industrial
MS,JACKSON,"$96,775.18","$160,005.00",2017-05-27,Residential
MS,JACKSON,"$1,537,123.89","$1,960,536.19",2017-06-12,Commercial 
MS,JACKSON,"$228,696.09","$263,388.77",2017-07-18,Industrial
MS,JACKSON,"$556,536.17","$499,265.70",2017-07-19,Commercial 
MS,JACKSON,"$280,941.31","$237,011.25",2017-09-17,Land
MS,JACKSON,"$105,529.60","$139,055.00",2017-10-03,Residential
MS,JACKSON,"$1,019,150.00","$930,785.00",2017-10-05,Residential
MS,JACKSON,"$1,281,121.68","$1,231,605.00",2017-10-18,Industrial
MS,JACKSON,"$344,667.44","$396,180.00",2017-10-24,Residential
MS,JACKSON,"$61,707.72","$84,930.00",2017-10-25,Residential
MS,JACKSON,"$292,681.62","$269,775.00",2017-10-29,Industrial
MS,JACKSON,"$294,526.85","$373,788.75",2017-11-21,Land
MS,JACKSON,"$274,701.70","$329,793.75",2017-12-02,Land
MS,JACKSON,"$461,524.20","$358,777.50",2017-12-12,Industrial
MS,JACKSON,"$837,043.60","$1,212,720.00",2017-12-14,Industrial
MS,JACKSON,"$1,874,678.72","$1,984,250.00",2018-01-06,Commercial 
MS,JACKSON,"$275,522.05","$378,630.00",2018-01-14,Commercial 
MS,JACKSON,"$1,175,039.26","$1,395,890.00",2018-01-21,Commercial 
MS,JACKSON,"$990,626.95","$1,440,262.50",2018-02-16,Industrial
MS,JACKSON,"$544,156.60","$846,995.00",2018-02-17,Residential
MS,JACKSON,"$1,762,333.87","$1,463,115.00",2018-02-18,Industrial
MS,JACKSON,"$625,817.31","$895,252.50",2018-02-18,Industrial
MS,JACKSON,"$984,531.50","$862,882.50",2018-03-01,Industrial
MS,JACKSON,"$206,637.09","$156,675.00",2018-03-16,Land
MS,JACKSON,"$528,176.53","$590,471.25",2018-03-17,Land
MS,JACKSON,"$1,683,096.55","$1,421,677.50",2018-04-01,Industrial
MS,JACKSON,"$448,034.66","$549,776.25",2018-04-03,Land
MS,JACKSON,"$1,285,011.28","$1,054,005.00",2018-04-10,Industrial
MS,JACKSON,"$473,222.84","$493,750.00",2018-04-29,Residential
MS,JACKSON,"$1,935,242.77","$1,656,510.00",2018-04-30,Commercial 
MS,JACKSON,"$416,042.43","$451,360.00",2018-05-26,Commercial 
MS,JACKSON,"$176,925.99","$184,322.01",2018-06-11,Residential
MS,JACKSON,"$1,310,945.12","$1,169,341.89",2018-07-14,Industrial
MS,JACKSON,"$909,427.87","$1,283,427.26",2018-07-26,Commercial 
MS,JACKSON,"$408,536.25","$611,480.50",2018-08-18,Industrial
MS,JACKSON,"$162,596.82","$234,620.00",2018-09-27,Residential
MS,JACKSON,"$84,143.00","$134,745.00",2018-10-21,Residential
MS,JACKSON,"$911,426.68","$780,217.50",2018-10-24,Industrial
MS,JACKSON,"$193,862.42","$246,487.50",2018-11-06,Industrial
MS,JACKSON,"$640,866.17","$752,560.00",2018-11-19,Commercial 
MS,JACKSON,"$622,324.07","$517,237.50",2018-12-12,Land
MS,JACKSON,"$1,315,994.58","$1,603,870.00",2019-01-10,Commercial 
MS,JACKSON,"$880,532.46","$1,146,070.00",2019-01-27,Commercial 
MS,JACKSON,"$892,970.96","$759,500.00",2019-01-29,Commercial 
MS,JACKSON,"$492,864.65","$716,040.00",2019-02-09,Land
MS,JACKSON,"$576,116.71","$656,977.50",2019-02-09,Industrial
MS,JACKSON,"$190,020.88","$179,377.50",2019-02-13,Land
MS,JACKSON,"$506,550.47","$798,400.00",2019-02-22,Residential
MS,JACKSON,"$299,988.48","$350,835.00",2019-03-09,Industrial
MS,JACKSON,"$70,103.41","$75,320.00",2019-03-17,Commercial 
MS,JACKSON,"$817,026.41","$1,191,765.00",2019-03-26,Industrial
MS,JACKSON,"$35,713.73","$32,422.50",2019-04-09,Land
MS,JACKSON,"$985,062.39","$1,348,680.00",2019-05-03,Industrial
MS,JACKSON,"$1,461,280.94","$1,201,207.50",2019-05-10,Industrial
MS,JACKSON,"$541,546.95","$463,320.00",2019-05-20,Industrial
MS,JACKSON,"$1,729,239.80","$1,935,770.00",2019-05-21,Commercial 
MS,JACKSON,"$826,265.79","$735,056.73",2019-07-02,Land
MS,JACKSON,"$13,536.83","$20,945.69",2019-07-09,Land
MS,JACKSON,"$526,005.43","$608,971.00",2019-07-15,Land
MS,JACKSON,"$805,796.42","$1,124,205.00",2019-09-09,Industrial
MS,JACKSON,"$622,831.74","$976,210.00",2019-09-20,Residential
MS,JACKSON,"$978,928.65","$758,025.00",2019-10-07,Industrial
MS,JACKSON,"$641,924.53","$595,020.00",2019-11-05,Residential
MS,JACKSON,"$774,434.78","$840,225.00",2019-11-10,Residential
MS,JACKSON,"$325,285.30","$288,075.00",2019-12-31,Industrial
MS,JACKSON,"$972,745.65","$893,950.00",2020-01-04,Commercial 
MS,JACKSON,"$412,813.88","$361,747.50",2020-01-27,Industrial
MS,JACKSON,"$332,951.09","$314,455.00",2020-03-28,Residential
MS,JACKSON,"$1,086,719.36","$1,247,900.00",2020-05-25,Commercial 
MS,JACKSON,"$254,977.00","$224,962.50",2020-05-27,Industrial
MS,JACKSON,"$79,834.23","$100,953.75",2020-05-29,Land
MS,JACKSON,"$1,460,847.77","$1,160,735.65",2020-06-03,Industrial
MS,JACKSON,"$275,212.45","$342,797.11",2020-06-16,Land
MS,JACKSON,"$981,364.92","$1,010,768.29",2020-06-17,Residential
MS,JACKSON,"$558,194.16","$870,144.38",2020-06-27,Residential
MS,JACKSON,"$221,537.38","$179,695.81",2020-07-22,Land
MS,JACKSON,"$338,195.24","$317,038.04",2020-07-27,Industrial
MS,JACKSON,"$534,703.24","$898,865.87",2020-08-02,Residential
MS,JACKSON,"$445,011.11","$521,841.94",2020-08-03,Land
MS,JACKSON,"$1,132,447.95","$924,960.00",2020-09-07,Commercial 
MS,JACKSON,"$1,013,811.09","$954,855.00",2020-09-08,Residential
MS,JACKSON,"$47,337.59","$54,990.00",2020-09-19,Land
MS,JACKSON,"$1,039,810.51","$845,980.00",2020-11-11,Commercial 
MS,JACKSON,"$331,287.73","$406,248.75",2020-11-12,Land
